Pri_dMass,Pri_dTidaLQ,Sec_dMass,Sec_dTidalQ,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.274255,98137.4,0.128092,2211400.0,-3.170577045022194e-08,-3.170577045022194e-08,4841134521.976767,2.31438,51.480607,55.433023,7.44152,53.70879,67.237954,0.217208,0.217203,0.21721,49.0453,49.04583,49.047014,49.0453,49.04583,49.047014
0.890621,4034550.0,0.725489,285810.0,3464904882.688649,1398396322.1306279,6969405945.487257,1.30715,41.482059,41.482004,5.37759,41.482059,41.482004,0.108702,0.108554,0.108555,41.4826,41.482004,41.482059,41.4826,41.482004,41.482059
0.175578,4428350.0,0.116868,14986700.0,-3.170577045022194e-08,-3.170577045022194e-08,4800408777.895456,0.871221,46.310902,62.713812,2.36958,48.280729,64.782963,0.141861,0.141861,0.141861,99.418,99.418004,99.418004,99.418,99.418004,99.418004
0.999776,18146.3,0.858529,1459240.0,1016739378.5668992,-3.170577045022194e-08,1643475503.5729623,6.04213,71.619219,71.619137,8.94707,27.023634,68.7344,0.016191,0.016058,0.01619,71.5895,71.619137,71.619219,71.5895,71.619137,71.619219
0.262808,2144620.0,0.171806,13545100.0,-3.170577045022194e-08,-3.170577045022194e-08,6624198533.484702,4.50717,67.058601,69.658952,5.38201,64.882277,67.850805,0.145298,0.145298,0.145298,88.1062,88.106222,88.106222,88.1062,88.106222,88.106222
0.984659,33662200.0,0.449128,48522.8,-3.170577045022194e-08,529466074.82561827,4370574496.7682495,0.841251,31.131147,32.617171,3.36594,22.909112,22.876885,0.187377,0.18331,0.185205,22.895,22.876885,22.909112,22.895,22.876885,22.909112
0.633346,27359.4,0.134731,34156.8,138807260.6214331,1618118.8966391883,1341862598.0376418,3.06533,11.225656,10.548286,2.24914,11.225656,10.548286,0.128348,0.023246,0.103224,10.9709,10.548284,11.225655,10.9709,10.548286,11.225656
0.171486,7501360.0,0.113788,48682300.0,-3.170577045022194e-08,-3.170577045022194e-08,3719071326.6667857,10.975,46.824955,69.590913,4.95155,41.592614,67.353452,0.026963,0.026963,0.026963,49.9052,49.905209,49.905213,49.9052,49.905209,49.905213
0.382975,1740620.0,0.251768,8962280.0,859049.1439441978,280238078.6303107,2767977534.962889,8.58777,3.59948,3.363512,1.877,3.59948,3.363512,0.206078,0.044682,0.117319,3.79313,3.363511,3.59948,3.79313,3.363512,3.59948
0.954693,117925.0,0.118626,56251500.0,4642438173.7476225,-3.170577045022194e-08,6846209338.622884,1.05259,14.192905,14.163066,0.905888,54.060955,54.695194,0.273889,0.193328,0.196092,15.0793,14.163066,14.192904,10.052867,14.163066,14.192905
0.472119,10007.0,0.226297,11813.7,1643374128.0913126,2571545339.251744,5184047976.173606,1.40924,46.766034,46.760624,0.875366,46.766034,46.760624,0.107112,0.106742,0.106917,46.7274,46.760624,46.766034,46.7274,46.760624,46.766034
0.706944,10811.9,0.5528,61503200.0,1461732720.3551047,-3.170577045022194e-08,5464093424.932676,3.33306,71.298185,71.291693,0.950692,64.824109,74.74826,0.188721,0.188245,0.188395,71.2878,71.291693,71.298185,71.2878,71.291693,71.298185
0.639558,5354290.0,0.215595,868079.0,-3.170577045022194e-08,-3.170577045022194e-08,5526250298.753944,1.29245,63.171042,71.764063,9.55094,61.018767,70.004939,0.263317,0.263317,0.263317,85.6504,85.65051,85.650522,57.100267,57.10034,57.100348
0.443707,449943.0,0.240519,39144.0,-3.170577045022194e-08,728948636.6518706,4669438845.438492,14.2942,17.829803,17.756435,2.10438,17.237083,17.18973,0.186235,0.18254,0.184408,17.206,17.189729,17.237083,17.206,17.18973,17.237083
0.955061,1922210.0,0.557641,568252.0,-3.170577045022194e-08,-3.170577045022194e-08,1199683985.28912,3.37292,19.44168,54.910051,4.52652,26.292391,78.813342,0.048302,0.048303,0.048303,77.1742,77.176215,77.174564,77.1742,77.176215,77.174564
0.666771,29521100.0,0.21023,95753100.0,-3.170577045022194e-08,-3.170577045022194e-08,3485299917.290012,10.5487,49.881634,71.261173,5.80752,43.120833,68.349893,0.265126,0.265126,0.265126,75.9525,75.952512,75.952517,50.635,50.635008,50.635012
0.371525,36393.5,0.221132,702704.0,870139822.4476855,-3.170577045022194e-08,2351476842.4554386,3.12693,20.03198,19.982017,5.03111,24.300059,25.471646,0.119602,0.116923,0.119462,19.9625,19.982011,20.03198,19.9625,19.982017,20.03198
0.981807,2191040.0,0.587199,13392400.0,651859226.379201,-3.170577045022194e-08,3547185311.3671026,1.84887,17.932242,17.908361,4.64648,32.476512,32.471551,0.0697,0.068028,0.06913,17.9357,17.908361,17.932242,17.9357,17.908361,17.932242
0.491509,1104490.0,0.368648,42036.6,-3.170577045022194e-08,4814749524.413444,6699064784.624973,11.4326,77.244598,79.2363,4.77075,78.704078,78.704038,0.019602,0.019602,0.019602,78.7018,78.704038,78.704078,78.7018,78.704038,78.704078
0.719768,426562.0,0.235809,4540560.0,-3.170577045022194e-08,-3.170577045022194e-08,4968552720.545603,6.24943,34.541486,34.531345,8.24918,52.985856,61.312246,0.271919,0.271611,0.271731,34.5514,34.530526,34.540675,23.034267,23.020351,23.027117
0.599996,22047000.0,0.118129,174194.0,-3.170577045022194e-08,-3.170577045022194e-08,2915757627.115733,14.7866,48.990294,76.901925,5.83417,34.440447,65.731594,0.086714,0.086714,0.086714,60.1824,60.182552,60.182556,60.1824,60.182552,60.182556
0.89789,88755400.0,0.835753,17190.8,-3.170577045022194e-08,2230623969.5624604,3314340448.165879,14.1094,37.07435,54.662638,4.50037,94.3211,94.315494,0.164761,0.164639,0.164752,94.3059,94.315494,94.3211,94.3059,94.315494,94.3211
0.527482,9472650.0,0.334992,15462800.0,-3.170577045022194e-08,-3.170577045022194e-08,6557247193.587853,0.994591,71.520438,74.163725,12.0667,70.142477,72.935998,0.073463,0.073463,0.073463,55.3934,55.393426,55.393435,55.3934,55.393426,55.393435
0.119793,27891.0,0.107379,355346.0,-3.170577045022194e-08,-3.170577045022194e-08,6673901579.086232,10.8581,65.873218,65.87319,3.38656,64.207746,66.376258,0.239676,0.239678,0.239678,65.8689,65.870154,65.8702,43.9126,43.913436,43.913467
0.793903,132844.0,0.402963,51450.6,-3.170577045022194e-08,6171689917.564997,2137983453.9076416,3.45837,32.585514,76.183306,2.47346,32.416289,92.153872,0.005103,0.005103,0.005103,92.1477,92.153872,92.149713,92.1477,92.153872,92.149713
0.294874,1948510.0,0.171162,450180.0,-3.170577045022194e-08,-3.170577045022194e-08,2943483947.363669,5.7646,40.344878,70.954521,1.14156,28.063089,63.895797,0.244236,0.244236,0.244237,63.6702,63.670415,63.670429,42.4468,42.446943,42.446953
0.853184,31892700.0,0.225747,10806.0,-3.170577045022194e-08,3477073557.3874445,1830749959.615996,1.08419,26.336599,55.791653,6.34581,27.821377,78.815104,0.111296,0.111295,0.1113,78.8127,78.815104,78.814711,78.8127,78.815104,78.814711
0.430165,1382160.0,0.316557,4315300.0,-3.170577045022194e-08,-3.170577045022194e-08,1218287849.4915526,2.16531,16.824193,70.895475,3.01719,11.258401,69.826785,0.065547,0.065547,0.065547,58.247,58.24717,58.24711,58.247,58.24717,58.24711
0.16816,17740.2,0.15742,6668750.0,-3.170577045022194e-08,-3.170577045022194e-08,5795158441.973075,14.3961,66.919004,72.423835,3.27898,58.347885,66.253023,0.287966,0.287968,0.287969,91.198,91.199441,91.199557,60.798667,60.799627,60.799705
0.865642,845981.0,0.590531,246475.0,-3.170577045022194e-08,-3.170577045022194e-08,3067605885.703618,4.45259,36.653443,58.988727,3.56753,49.867599,89.136063,0.062852,0.062853,0.062852,95.7568,95.758988,95.757748,95.7568,95.758988,95.757748
0.454447,659861.0,0.272725,10932800.0,-3.170577045022194e-08,-3.170577045022194e-08,5183487281.44486,1.45729,61.094757,73.093006,10.65,60.110001,72.029851,0.222336,0.222336,0.222337,83.9264,83.926649,83.926661,83.9264,83.926649,83.926661
0.998034,35946.9,0.532924,960133.0,2284456880.152188,-3.170577045022194e-08,2350448458.429145,8.73416,76.374606,76.367034,8.52273,43.259036,79.250615,0.109091,0.108858,0.109121,76.3487,76.367034,76.374606,76.3487,76.367034,76.374606
0.885309,2442620.0,0.741012,11661.5,453956563.0944832,18209350.03170577,3114969471.847355,2.98689,14.98781,14.931727,1.033,14.98781,14.931727,0.025523,0.000863,0.006371,14.6192,14.931726,14.98781,14.6192,14.931727,14.98781
0.405448,34953100.0,0.354393,14107900.0,-3.170577045022194e-08,-3.170577045022194e-08,6667374376.076372,1.84823,20.520449,20.496112,1.01159,14.818705,14.796162,0.047262,0.046881,0.04691,6.80889,6.785866,6.787975,6.80889,6.785866,6.787975
0.102509,80665.9,0.101988,67601500.0,-3.170577045022194e-08,-3.170577045022194e-08,1136060119.7563875,6.57625,4.279211,25.212977,3.08453,1.703841,66.237276,0.168939,0.168963,0.169012,22.9618,22.966489,22.970331,22.9618,22.966489,22.970331
0.819002,76827.2,0.3447,10341.9,160890298.03424224,4713303.741280913,4431626596.7458,12.0367,18.576755,18.545549,2.85279,18.576755,18.545549,0.024641,0.017332,0.019947,18.4779,18.545549,18.576755,18.4779,18.545549,18.576755
0.253439,21495.7,0.233981,41655.5,1433620798.9854155,1503284400.7609384,2800116839.471201,9.21765,36.242375,36.23677,14.8291,36.242375,36.23677,0.023915,0.023884,0.023921,36.2238,36.23677,36.242375,36.2238,36.23677,36.242375
0.868514,100932.0,0.212686,1574880.0,37683861.76284084,938930.2473050095,5302229713.041257,2.493,6.965538,6.728534,11.0815,6.965538,6.728534,0.110782,1.015442e-05,0.000246,7.32284,6.728532,6.965538,7.32284,6.728534,6.965538
0.803134,21322.7,0.565411,1274290.0,1992661382.3715916,-3.170577045022194e-08,4842817554.324587,4.24322,72.964672,72.958,2.06071,63.081329,75.719103,0.188676,0.188376,0.188524,72.951,72.958,72.964672,72.951,72.958,72.964672
0.984045,187907.0,0.902082,71376.6,73095688.01521876,7957685.478757134,6916768390.120747,1.20754,9.482733,9.48006,1.80134,9.482733,9.48006,0.197724,2.748708e-07,3.497106e-07,9.78509,9.480059,9.482732,9.78509,9.48006,9.482733
0.625777,89939600.0,0.434284,72407.8,-3.170577045022194e-08,3938275206.0875077,5189097779.089228,3.3357,62.884102,73.737462,4.9488,67.810758,67.810156,0.168551,0.168541,0.168548,67.8084,67.810156,67.810758,67.8084,67.810156,67.810758
0.524995,162008.0,0.337656,789701.0,-3.170577045022194e-08,-3.170577045022194e-08,5316950272.599466,2.14815,67.606086,78.463434,3.39195,60.013583,71.106619,0.232217,0.232216,0.232219,85.2578,85.259155,85.259266,56.838533,56.839437,56.83951
0.563261,338365.0,0.32682,12146800.0,1103720989.220038,-3.170577045022194e-08,4869202148.836026,5.16668,29.036098,29.026803,1.01704,50.84033,62.518045,0.12624,0.125994,0.126091,29.046,29.026803,29.036098,29.046,29.026803,29.036098
0.101482,2826830.0,0.101218,15001.0,-3.170577045022194e-08,-3.170577045022194e-08,5874810483.012097,1.36608,54.713523,63.420242,3.91271,61.987639,71.881875,0.010697,0.010697,0.010697,94.6708,94.671276,94.671242,94.6708,94.671276,94.671242
0.580462,184114.0,0.372218,386067.0,1806390615.0919468,-3.170577045022194e-08,2139809594.8531277,8.73282,45.299629,45.292358,1.30419,28.149738,49.556012,0.071929,0.071888,0.07193,45.295,45.292358,45.299629,45.295,45.292358,45.299629
0.303091,146657.0,0.219504,48750.0,-3.170577045022194e-08,-3.170577045022194e-08,2969937843.3838844,0.840844,33.269347,68.637838,11.8538,42.61231,77.819944,0.165367,0.165368,0.165369,86.742,86.743206,86.74281,86.742,86.743206,86.74281
