Pri_dMass,Pri_dTidalTau,Sec_dMass,Sec_dTidalTau,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.82205,0.03112392432,0.662899,0.01344720516,-3.170577045022194e-08,-3.170577045022194e-08,5963394588.104916,1.63557,42.903665,46.259343,6.08501,52.288745,56.459636,0.039589,0.0396,0.039601,37.0949,37.102404,37.102494,36.749286,36.756524,36.756601
0.426672,0.054073122200000004,0.297831,8.83662488,-3.170577045022194e-08,-3.170577045022194e-08,1940356087.9314032,12.0469,27.333086,59.840086,2.16353,24.612478,51.927064,0.045194,0.045458,0.045466,46.9561,47.116062,47.115848,46.387538,46.538971,46.53854
0.945884,3.42514938,0.475387,5.60254482,-3.170577045022194e-08,-3.170577045022194e-08,4835890972.28783,1.32025,46.970225,57.110303,5.2019,55.580853,64.019478,0.299457,0.300164,0.300191,88.11,88.313591,88.315184,56.662158,56.692283,56.689423
0.115416,0.614865992,0.114233,1.610634256,-3.170577045022194e-08,-3.170577045022194e-08,5449087277.096054,0.946679,29.288985,41.680712,11.5376,44.719019,53.757105,0.056301,0.056305,0.056305,79.0952,79.098829,79.098824,77.618645,77.621971,77.621965
0.615749,3.93026248,0.27678,2.969468922,-3.170577045022194e-08,-3.170577045022194e-08,4339237973.258318,13.0232,40.073527,39.955997,2.7636,41.185794,41.578841,0.042566,0.042671,0.042734,36.2965,36.413461,36.417902,35.906109,36.019895,36.023135
0.939338,0.03115335114,0.68187,0.29292144200000003,-3.170577045022194e-08,-3.170577045022194e-08,6968570409.564889,2.32452,42.163976,42.290633,8.08122,57.61152,57.756754,0.234154,0.234164,0.234164,81.1526,81.155737,81.155736,60.861421,60.862457,60.862456
0.441016,2.15872376,0.152345,0.0371437118,-3.170577045022194e-08,-3.170577045022194e-08,1501868270.3476179,6.10081,19.064134,59.597629,1.84453,1.256609,47.188648,0.047299,0.047302,0.047302,87.7588,87.761552,87.761235,86.596201,86.598797,86.598492
0.725392,1.786119662,0.578493,0.9543247039999999,-3.170577045022194e-08,-3.170577045022194e-08,2751459836.8277063,1.32233,35.151935,49.907449,14.9944,40.532887,57.288701,0.297209,0.297974,0.298034,65.9707,66.135199,66.140211,42.664447,42.688991,42.685844
0.331804,0.01446815496,0.196914,0.028197674659999998,-3.170577045022194e-08,-3.170577045022194e-08,5857735822.549014,1.63459,46.08902,52.640542,14.0583,49.227833,55.055934,0.264274,0.264278,0.264278,55.3996,55.400344,55.400347,38.806381,38.806523,38.806521
0.766605,7.43621734,0.551822,0.01103638218,-3.170577045022194e-08,-3.170577045022194e-08,5127447002.324068,12.4765,58.217784,67.145721,2.21834,50.107113,60.260339,0.263569,0.26363,0.263636,98.9079,98.932788,98.932921,69.397679,69.40525,69.404356
0.874451,0.01081531832,0.480421,0.684944718,-3.170577045022194e-08,110486842.10526316,1033938123.1409063,6.26626,11.946519,11.652162,4.73704,8.675405,9.066014,0.198593,0.141462,0.188446,10.5473,10.157453,10.535974,8.516386,9.066014,8.675405
0.107686,0.10973932980000001,0.106413,0.08866240939999999,455433100.82435006,-3.170577045022194e-08,1820800120.519554,9.54299,6.129853,6.119502,4.89786,7.830763,7.797703,0.10711,0.1032,0.10523,6.49252,6.510962,6.537578,6.073925,6.119502,6.129853
0.870155,0.13193812800000002,0.547475,0.34233516,-3.170577045022194e-08,-3.170577045022194e-08,3778633928.351156,2.80354,32.994384,46.528237,3.42928,43.628261,62.423753,0.077841,0.07786,0.077861,60.9245,60.93401,60.933666,58.786192,58.794394,58.794026
0.356424,1.34794075,0.124776,0.01135294916,-3.170577045022194e-08,-3.170577045022194e-08,6872777597.609336,7.47528,9.753556,9.74626,1.51399,25.200346,25.208502,0.280339,0.247744,0.248394,12.1225,11.735267,11.745071,8.17243,8.539239,8.533818
0.164985,2.855704142,0.136852,0.2018824936,-3.170577045022194e-08,-3.170577045022194e-08,6775410982.863008,1.51761,46.172281,47.731601,0.933807,42.131733,43.502095,0.282475,0.282658,0.282658,73.9022,73.943806,73.943807,49.563681,49.569536,49.569533
0.79845,3.20131,0.419126,0.41546065,-3.170577045022194e-08,-3.170577045022194e-08,1843138547.133431,2.00258,28.476588,28.368493,5.29896,27.359673,35.891356,0.020965,0.021107,0.02151,27.3951,27.862716,27.874644,27.323039,27.788433,27.797474
0.901807,4.7491355,0.355459,0.0423856598,-3.170577045022194e-08,-3.170577045022194e-08,1569221052.7585464,1.81761,19.415086,55.781281,2.72026,7.647463,54.488947,0.144739,0.144863,0.14485,95.8856,95.941516,95.93262,85.151911,85.185146,85.178935
0.336929,0.01137013846,0.208594,7.3205917,-3.170577045022194e-08,-3.170577045022194e-08,6435086035.707971,3.67247,51.905793,54.979238,0.842331,44.561173,48.265572,0.053544,0.05358,0.05358,95.6563,95.692365,95.692349,94.038367,94.071675,94.071659
0.799219,1.63971729,0.383891,0.017503974579999998,-3.170577045022194e-08,-3.170577045022194e-08,6705998418.050303,11.0916,38.61769,38.592915,0.946372,50.668518,52.232843,0.256319,0.25629,0.256306,47.6567,47.682839,47.683825,34.005743,34.026701,34.026145
0.45865,8.624707619999999,0.283145,1.87301867,-3.170577045022194e-08,-3.170577045022194e-08,2246486650.4429994,8.52984,41.215226,46.033661,1.03356,11.407315,50.603476,0.097315,0.097942,0.098033,43.3222,43.516181,43.519701,40.990924,41.145796,41.14496
