Pri_dMass,Pri_dTidalTau,Sec_dMass,Sec_dTidalTau,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.212872,0.1734602226,0.135208,0.197938732,-3.170577045022194e-08,-3.170577045022194e-08,4881406198.07472,6.48477,51.739988,59.779557,2.9588,47.695541,55.352387,0.173446,0.173582,0.173589,28.323,28.339163,28.339554,23.974028,23.981869,23.981931
0.612968,0.0908506546,0.19431,0.1923460592,-3.170577045022194e-08,-3.170577045022194e-08,6491247262.513777,1.09091,70.492021,73.444628,5.17894,64.066208,67.420877,0.150577,0.150582,0.150582,75.8066,75.80813,75.808131,66.70316,66.704015,66.704014
0.560772,0.0127172434,0.383757,0.34605688,-3.170577045022194e-08,-3.170577045022194e-08,1587290538.1342325,1.46694,28.747794,75.272492,0.899139,15.642413,68.708808,0.126929,0.126951,0.126952,68.7176,68.725136,68.725063,62.649874,62.654778,62.654706
0.936869,0.2872716818,0.532382,0.0951833044,-3.170577045022194e-08,-3.170577045022194e-08,6215636868.454195,1.46562,44.36428,45.147187,3.22853,66.8473,69.781783,0.246379,0.246581,0.2466,49.6274,49.669564,49.670976,36.223026,36.237327,36.236803
0.436596,0.719988812,0.327169,0.2071408424,-3.170577045022194e-08,-3.170577045022194e-08,6007275721.187847,2.19306,51.708297,52.606474,9.57113,59.936441,63.196256,0.278087,0.278455,0.278468,43.3739,43.427739,43.428887,29.400352,29.410711,29.410539
0.964529,0.378726012,0.800063,0.2805240142,-3.170577045022194e-08,-3.170577045022194e-08,5276277718.189377,12.5311,51.057521,54.645254,1.51963,53.754605,59.05571,0.066883,0.066915,0.066926,51.0462,51.072035,51.072622,49.711455,49.735391,49.735548
0.520011,0.0774493086,0.414208,0.0595421582,-3.170577045022194e-08,-3.170577045022194e-08,2556502884.82197,4.67617,43.186385,76.461684,11.8982,42.323121,74.122679,0.045719,0.04572,0.04572,55.0596,55.060426,55.060445,54.377541,54.378329,54.378341
0.233097,0.0456913672,0.118097,0.73721596,-3.170577045022194e-08,-3.170577045022194e-08,6020400478.574605,2.90816,60.823369,67.217445,6.83379,62.066616,68.389179,0.262007,0.26201,0.26201,82.9673,82.968216,82.968218,58.426064,58.426239,58.426239
0.134985,0.39994612399999996,0.116879,0.01170831034,-3.170577045022194e-08,-3.170577045022194e-08,2155115821.2536764,8.47042,27.988336,65.771666,1.23744,5.775372,62.443066,0.265562,0.265586,0.265587,43.1819,43.185319,43.185464,30.156762,30.157477,30.157449
0.897479,0.048820450599999995,0.827686,0.01714650022,-3.170577045022194e-08,-3.170577045022194e-08,3942361916.921128,1.07914,39.759332,52.70863,0.933134,41.945065,56.746685,0.259265,0.259316,0.259322,55.9984,56.00859,56.009067,39.686781,39.689273,39.689057
0.276318,0.3143822042,0.267701,0.212808265,-3.170577045022194e-08,-3.170577045022194e-08,3835230262.203023,2.87539,29.958392,29.807019,13.1006,32.724512,32.647541,0.211758,0.212445,0.212641,21.6972,21.764581,21.772839,17.062485,17.091355,17.090969
0.870278,0.01396641664,0.571578,0.01399631656,-3.170577045022194e-08,-3.170577045022194e-08,1430391589.079382,2.83178,23.315664,55.387986,11.0516,32.665953,77.597639,0.162411,0.162412,0.162412,69.8275,69.827818,69.827776,60.252928,60.253112,60.253069
0.325908,0.01122811384,0.178331,0.771528326,-3.170577045022194e-08,-3.170577045022194e-08,4474357657.964264,0.942599,49.133166,67.497847,5.26246,50.362171,67.81315,0.042748,0.042749,0.042749,81.4941,81.494897,81.494893,80.610155,80.610913,80.610909
0.51596,0.013057970019999999,0.170765,0.01883196628,-3.170577045022194e-08,-3.170577045022194e-08,6194626045.829137,2.40346,37.240528,37.207016,5.1645,29.197876,29.405426,0.19549,0.195519,0.19559,13.526,13.53873,13.540927,10.987926,10.99765,10.997915
0.92886,0.071490141,0.325752,0.01253882162,-3.170577045022194e-08,-3.170577045022194e-08,6647526234.247341,4.63681,51.30171,53.002216,2.17895,66.971056,69.39634,0.174964,0.174966,0.174966,81.6729,81.673629,81.673623,68.944468,68.944858,68.94485
0.830257,0.338651288,0.165498,0.0242856423,-3.170577045022194e-08,-3.170577045022194e-08,4895417120.037191,3.21709,48.190255,57.995157,13.9914,56.450101,70.236234,0.143531,0.143543,0.143544,59.4745,59.478672,59.478717,52.915646,52.918394,52.918303
0.421698,0.1015789856,0.159651,0.930228144,-3.170577045022194e-08,-3.170577045022194e-08,2602080795.062134,4.43435,39.810773,72.767896,8.87915,34.883261,69.46281,0.108713,0.108715,0.108715,78.7844,78.785161,78.785147,73.561633,73.562194,73.562179
0.808882,0.01146393842,0.154671,0.0707297116,-3.170577045022194e-08,-3.170577045022194e-08,6892962035.883919,0.860696,57.786117,58.279514,2.29503,64.570671,65.251162,0.032828,0.032828,0.032828,68.5868,68.587197,68.587197,68.146139,68.146525,68.146525
0.138935,0.0103916415,0.136203,0.66131495,-3.170577045022194e-08,-3.170577045022194e-08,1614609915.8848948,0.905817,2.127777,61.945677,1.68393,4.022623,62.310816,0.283778,0.2839,0.2839,50.8535,50.87273,50.872667,33.997592,34.000313,34.000249
0.276657,0.985019432,0.127727,0.405008294,-3.170577045022194e-08,-3.170577045022194e-08,2205507444.615554,12.5016,35.116341,72.542835,1.44847,9.76333,63.394809,0.18016,0.180172,0.180173,70.3408,70.344195,70.344184,58.82097,58.822477,58.822437
0.76991,0.1977554846,0.64432,0.167250312,-3.170577045022194e-08,-3.170577045022194e-08,3016673055.7567105,1.07214,38.567541,61.499581,0.908918,43.853147,71.245198,0.269248,0.269272,0.269272,99.4019,99.409488,99.409406,68.817465,68.81884,68.818745
0.158618,0.0586795392,0.112602,0.150516765,-3.170577045022194e-08,-3.170577045022194e-08,6331766659.216407,1.074,28.762854,28.840872,9.10048,21.775319,21.773105,0.224401,0.227249,0.227297,13.3733,13.514745,13.51612,10.242569,10.288149,10.288127
0.751283,0.95529929,0.223546,0.658750748,-3.170577045022194e-08,-3.170577045022194e-08,1599686786.072679,0.813088,26.049365,63.036581,1.65641,8.319404,65.869798,0.215813,0.215902,0.215903,81.8269,81.852438,81.851858,63.812094,63.820208,63.819686
0.829692,0.049648375599999996,0.65292,0.955971092,-3.170577045022194e-08,-3.170577045022194e-08,4423864868.475857,11.9511,20.744522,20.351705,8.23516,17.136826,17.097134,0.031975,0.029359,0.030391,16.5656,16.551915,16.577778,16.46459,16.466749,16.48641
0.725954,0.1492876512,0.62283,0.313745727,-3.170577045022194e-08,-3.170577045022194e-08,5026985461.023409,2.96595,55.239805,64.756794,3.7415,61.990241,71.312442,0.203491,0.20352,0.203524,62.0325,62.040395,62.040733,49.604527,49.60793,49.607839
0.677024,0.0357149498,0.324703,0.1404835756,-3.170577045022194e-08,-3.170577045022194e-08,6718172044.323812,5.46675,68.301738,69.692241,14.1398,71.446676,73.313401,0.294379,0.29438,0.294381,78.6082,78.608642,78.608647,51.197585,51.197686,51.197684
0.92074,0.58322191,0.231979,0.02276248108,-3.170577045022194e-08,-3.170577045022194e-08,6390741708.21718,2.86546,51.392975,54.440572,4.0084,64.083261,67.995138,0.078036,0.078043,0.078043,80.3192,80.323812,80.323732,77.486538,77.490543,77.490463
0.740257,0.66338082,0.148257,0.01964320662,-3.170577045022194e-08,-3.170577045022194e-08,3885940250.784938,0.952308,46.17678,63.444213,11.8738,48.137437,69.807874,0.17979,0.179851,0.179853,66.6825,66.698733,66.698797,55.799631,55.806951,55.806792
0.902058,0.327662752,0.350257,0.097849696,-3.170577045022194e-08,-3.170577045022194e-08,1690675629.400125,2.83745,25.796745,55.359966,14.1095,31.499563,72.938188,0.081066,0.081086,0.081093,51.5029,51.51411,51.513277,49.548087,49.557959,49.556849
0.414075,0.017038664959999998,0.373413,0.060421178,-3.170577045022194e-08,-3.170577045022194e-08,1441991543.9556112,1.26964,16.943926,70.105233,1.22165,13.194129,68.779044,0.145484,0.145486,0.145486,86.0428,86.043393,86.043382,76.322376,76.322715,76.322706
0.487808,0.02009801342,0.37193,0.38828263199999996,-3.170577045022194e-08,-3.170577045022194e-08,1664072787.201159,9.44999,33.931339,77.133995,7.64634,28.952727,72.710815,0.127126,0.127127,0.127127,86.5519,86.552376,86.552343,78.887715,78.888036,78.888006
0.889795,0.466031886,0.537803,0.018613331,-3.170577045022194e-08,-3.170577045022194e-08,4341207133.491959,3.13281,40.749128,41.667355,4.13588,58.440242,74.595557,0.249838,0.249929,0.250011,47.2271,47.256187,47.261772,34.202503,34.216471,34.214155
0.557194,0.02495116784,0.47763,0.319206878,-3.170577045022194e-08,-3.170577045022194e-08,2077168847.2820625,1.0307,34.548032,74.251402,1.10906,32.305106,68.326256,0.220454,0.220594,0.220601,52.51,52.535483,52.536024,40.554415,40.56217,40.562005
0.235273,0.83256138,0.177335,0.039309879,-3.170577045022194e-08,-3.170577045022194e-08,1316139094.3027415,11.3787,21.285881,67.517476,5.03672,9.088223,67.262323,0.207567,0.207582,0.207585,48.9807,48.98383,48.984019,38.848092,38.849366,38.849275
0.644984,0.48364066800000005,0.618026,0.59881844,-3.170577045022194e-08,-3.170577045022194e-08,1186763844.3779597,9.32814,29.857561,49.145698,2.58861,27.115354,48.104246,0.202459,0.202617,0.202765,42.9886,43.027906,43.03731,34.446772,34.467417,34.464814
0.671829,0.14352813180000001,0.660994,0.0760624948,-3.170577045022194e-08,-3.170577045022194e-08,4892215161.0894375,5.31997,19.966507,19.860341,2.37094,22.563799,22.413391,0.230706,0.229214,0.230257,20.0134,20.027863,20.061705,15.122234,15.181997,15.173447
0.296029,0.0387938846,0.151085,0.11203733419999999,-3.170577045022194e-08,-3.170577045022194e-08,5215097067.568258,5.45123,59.094789,70.976298,0.897731,49.683264,62.183144,0.174035,0.174059,0.174059,48.7071,48.711682,48.711693,41.184799,41.186881,41.186881
0.68709,0.0509635936,0.182715,0.0260124573,-3.170577045022194e-08,-3.170577045022194e-08,2627199468.6971655,2.49415,39.849011,68.22562,2.94946,29.625194,65.726738,0.070244,0.070244,0.070244,69.7294,69.729816,69.729803,67.723644,67.724012,67.723998
0.517207,0.1213009476,0.315057,0.0512263218,-3.170577045022194e-08,-3.170577045022194e-08,3694814529.9796023,10.1084,22.544104,22.451102,13.8389,27.14657,26.94191,0.20101,0.199426,0.200384,16.6523,16.616217,16.6465,13.38192,13.394753,13.393831
