Pri_dMass,Pri_dTidaLQ,Sec_dMass,Sec_dTidalQ,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.785925,373303.0,0.242754,587475.0,1296216867.4698796,1689130627.7742548,4264436680.590349,1.18071,22.171502,22.152346,11.7728,22.171502,22.152346,0.078157,0.077276,0.077761,22.1634,22.152346,22.171502,22.1634,22.152346,22.171502
0.656697,2301350.0,0.48335,42631.2,-3.170577045022194e-08,2261020608.7507925,3742052797.624821,8.34158,42.099696,53.913555,0.896268,34.153874,34.146573,0.279469,0.279503,0.279541,51.2151,51.219859,51.230811,34.1434,34.146573,34.153874
0.769783,29168100.0,0.101629,92079.7,-3.170577045022194e-08,3193899809.7653775,5554341114.423419,10.4832,44.490476,49.920267,4.4626,25.165861,25.165554,0.038469,0.038471,0.038473,25.163,25.165554,25.165861,25.163,25.165554,25.165861
0.743729,17478700.0,0.67549,10751.5,-3.170577045022194e-08,142417.40646797718,4896782700.25741,9.86245,8.901528,8.599995,2.91069,7.829136,7.732213,0.258037,0.0,0.0,9.60531,7.732213,7.829135,6.40354,7.732213,7.829136
0.32445,8171800.0,0.265202,95820.5,-3.170577045022194e-08,-3.170577045022194e-08,4712844770.571785,0.87899,36.01321,50.704983,3.71423,40.113478,54.945074,0.001061,0.001061,0.001061,98.7338,98.734132,98.734042,98.7338,98.734132,98.734042
0.270775,38976.2,0.167316,248908.0,6734273937.856689,-3.170577045022194e-08,5737684096.302629,0.881288,47.49285,60.042503,9.63055,48.640512,57.260861,0.005344,0.005344,0.005345,60.0386,60.042503,60.042096,60.0386,60.042503,60.042096
0.900842,1322030.0,0.577452,118694.0,-3.170577045022194e-08,4595833861.762841,3251349458.078765,6.72112,29.901963,48.23291,3.27555,46.580057,74.018716,0.013124,0.013124,0.013125,74.0138,74.018716,74.016981,74.0138,74.018716,74.016981
0.916315,26052100.0,0.608386,46885800.0,-3.170577045022194e-08,-3.170577045022194e-08,3383812420.31149,3.54463,28.896036,43.271287,3.40646,39.471931,60.024095,0.046911,0.046911,0.046911,92.5783,92.578357,92.578324,92.5783,92.578357,92.578324
0.163871,673894.0,0.125043,12160.0,-3.170577045022194e-08,5199067850.348763,6228785521.663956,1.7031,42.661627,47.629599,6.23315,59.148928,59.148856,0.118544,0.11855,0.118551,59.1449,59.148856,59.148928,59.1449,59.148856,59.148928
0.42387,71950.0,0.412866,4237860.0,3719381737.4762206,-3.170577045022194e-08,6060418856.46276,6.45235,56.1614,56.161142,0.856682,48.402671,53.821458,0.029224,0.029221,0.029222,56.1575,56.161142,56.1614,56.1575,56.161142,56.1614
0.545409,7250250.0,0.228997,87963.0,4160345592.8979073,359045.6563094483,4647701247.74135,1.84071,5.050085,4.914774,1.21023,5.050085,4.914774,0.082793,0.008386,0.016998,5.17084,4.914774,5.050084,5.17084,4.914774,5.050085
0.281682,5659140.0,0.266797,1638210.0,-3.170577045022194e-08,-3.170577045022194e-08,2098588470.6556444,2.63185,11.838243,38.951538,2.2277,9.259039,27.037011,0.22662,0.226586,0.226668,19.1818,19.180998,19.186069,19.1818,19.180998,19.186068
0.172344,420839.0,0.145739,4824220.0,2554043753.963221,-3.170577045022194e-08,3886278104.4528437,1.44464,11.611958,11.593574,3.10617,22.443375,25.191013,0.208363,0.208272,0.208836,11.5785,11.593574,11.611957,11.5785,11.593574,11.611958
0.787407,35699.9,0.344767,26457.7,119928.12301838935,597239.3785668992,1574796433.8120332,11.0119,9.223372,9.022913,2.0842,9.223372,9.022913,0.114243,5.202086e-06,0.013352,9.31782,9.022913,9.223372,9.31782,9.022913,9.223372
0.693927,267989.0,0.618358,18088.1,2951741280.913126,51336778.693722256,1210970214.3727427,1.25216,20.616679,26.87502,9.60017,18.17943,26.87502,0.230919,0.215079,0.230991,27.2396,26.87502,27.269145,18.159733,26.87502,18.17943
0.501493,859409.0,0.116006,714274.0,-3.170577045022194e-08,-3.170577045022194e-08,6484198492.624069,13.2683,58.602884,60.715967,8.58164,49.195893,51.273025,0.060828,0.060827,0.060827,44.1589,44.159041,44.159142,44.1589,44.159041,44.159142
0.534604,5865960.0,0.110626,72006600.0,6543094483.195942,-3.170577045022194e-08,3031006326.737068,3.88003,5.567665,3.896799,2.29847,6.672844,11.205023,0.199916,0.158282,0.187301,4.51077,3.896798,4.344004,4.51077,3.896799,4.344004
0.62956,58819500.0,0.47333,6997830.0,-3.170577045022194e-08,-3.170577045022194e-08,2446002432.322729,2.45817,31.025307,58.510926,1.30746,24.933067,57.463297,0.280352,0.280352,0.280352,68.1127,68.112786,68.112758,45.408467,45.408524,45.408506
0.802173,15304200.0,0.722111,4610550.0,-3.170577045022194e-08,-3.170577045022194e-08,1221408054.359629,8.82338,19.055308,48.832477,2.66713,17.57687,53.160398,0.043994,0.043994,0.043994,88.386,88.386201,88.386035,88.386,88.386201,88.386035
0.148076,441381.0,0.104927,30721.2,-3.170577045022194e-08,-3.170577045022194e-08,3938577398.0412016,11.307,33.831803,42.550955,10.9445,29.840106,29.839468,0.248724,0.248754,0.248807,29.8282,29.840232,29.842754,19.885467,19.893488,19.895169
0.87271,56472200.0,0.765225,235419.0,-3.170577045022194e-08,4461674064.679771,6158948950.507262,1.06763,41.205904,44.224283,2.82988,65.015192,65.014984,0.102104,0.102095,0.1021,65.0098,65.014984,65.015192,65.0098,65.014984,65.015192
0.539724,244810.0,0.125902,55142.5,3493002536.461636,4626268.230818009,4465083062.425396,1.08514,14.120766,13.999617,3.70884,14.120766,13.999617,0.230846,0.223774,0.227876,14.1573,13.999617,14.120766,9.4382,13.999617,14.120766
0.97668,90188500.0,0.399269,20206.1,-3.170577045022194e-08,2110.7767913760304,2574222551.922484,3.53567,5.359313,3.786915,5.75855,4.138087,3.640104,0.195915,0.0,0.0,4.50261,3.640104,4.138086,4.50261,3.640104,4.138087
