Pri_dMass,Pri_dTidalTau,Sec_dMass,Sec_dTidalTau,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.587528,8.87951928,0.112709,1.818545936,-3.170577045022194e-08,-3.170577045022194e-08,4161825967.3858113,1.52073,49.596822,51.427328,1.38072,41.823624,58.03972,0.208939,0.21098,0.211141,46.6065,46.966586,46.978798,36.862374,36.992982,36.990438
0.237768,4.77805768,0.216771,7.20875086,-3.170577045022194e-08,-3.170577045022194e-08,5837350713.023537,10.6291,19.729382,19.783902,1.74318,18.854972,18.914949,0.229495,0.230785,0.231431,22.1919,22.522831,22.540468,16.812251,17.015475,17.004984
0.108333,2.68850114,0.101906,3.30898756,-3.170577045022194e-08,-3.170577045022194e-08,6720677508.433325,14.0405,28.159369,28.158882,7.27962,26.975153,26.974673,0.298555,0.299218,0.299233,26.3693,26.446502,26.447282,16.996112,17.017533,17.017383
0.158767,2.195508862,0.127785,3.67545082,-3.170577045022194e-08,-3.170577045022194e-08,2717034638.7940392,8.95326,29.794519,30.137587,10.1895,26.935359,26.936791,0.184075,0.184446,0.184678,24.5142,24.580087,24.58942,20.35163,20.392204,20.391117
0.722276,3.8782845599999995,0.37695,7.87623188,297.455421686747,3244.0551680405833,6162338657.26816,2.70419,2.538667,2.405876,14.9164,2.538667,2.405876,0.24675,0.0,0.0,3.66611,2.405876,2.538664,2.673657,2.405876,2.538667
0.278282,5.35482966,0.157154,1.5164116600000002,-3.170577045022194e-08,-3.170577045022194e-08,3236164362.860048,1.15242,39.075413,46.680628,14.1975,43.244684,54.798677,0.232549,0.235188,0.235252,42.4219,42.797633,42.802207,31.926317,32.02412,32.023062
0.843209,4.34580198,0.259435,1.184897874,-3.170577045022194e-08,-3.170577045022194e-08,5308326070.363967,0.833542,56.10442,62.863415,3.69044,58.747318,69.641304,0.172408,0.172952,0.172965,70.3361,70.493575,70.494057,59.646201,59.721886,59.720957
0.549635,8.38102958,0.260314,5.956329,-3.170577045022194e-08,-3.170577045022194e-08,4439270940.067728,14.3125,64.713812,82.227732,12.6078,56.94284,74.990904,0.129674,0.129685,0.129686,99.4892,99.495912,99.495717,90.354513,90.359184,90.358914
0.334546,2.527593522,0.231599,0.1879446522,-3.170577045022194e-08,-3.170577045022194e-08,1376963810.613994,1.70139,23.191987,23.072472,0.826433,4.891827,35.535252,0.041481,0.042865,0.043248,19.5513,20.02495,20.044394,19.351493,19.806567,19.821921
0.376608,5.0503425,0.124037,3.74392416,-3.170577045022194e-08,-3.170577045022194e-08,2725636755.4250727,1.49751,35.933909,70.258232,5.67176,32.650313,69.193055,0.044729,0.044756,0.044756,76.2394,76.265554,76.265308,75.334954,75.359718,75.359469
0.156235,4.47041652,0.118863,6.380888939999999,-3.170577045022194e-08,-3.170577045022194e-08,1559710074.1033225,3.98767,10.505724,67.660276,4.7647,7.805406,68.535602,0.038843,0.038853,0.038853,76.312,76.323241,76.323013,75.627287,75.638074,75.63785
0.202879,1.30279124,0.14534,0.886977342,-3.170577045022194e-08,-3.170577045022194e-08,5399953160.06695,0.807134,35.244174,35.399327,4.47954,36.764636,36.584401,0.008445,0.008703,0.008706,23.0623,23.460885,23.462255,23.052435,23.450227,23.45159
0.309315,0.9922042440000001,0.166821,5.15530762,-3.170577045022194e-08,-3.170577045022194e-08,3063368888.404746,11.1312,44.26314,72.591859,1.4084,32.774248,64.685379,0.218944,0.219194,0.219196,67.4226,67.479868,67.479957,52.236963,52.253967,52.253834
0.702037,8.55295412,0.599485,8.17677654,-3.170577045022194e-08,-3.170577045022194e-08,6901282784.477455,1.73462,43.921439,43.970832,2.34691,44.793688,44.777597,0.165274,0.167479,0.167492,48.6924,49.247958,49.248455,41.810557,42.126529,42.126018
0.998149,4.05276384,0.986876,6.9414809,-3.170577045022194e-08,-3.170577045022194e-08,3549449602.706962,2.91913,53.536685,93.412766,1.72319,68.608639,97.335986,0.050538,0.050617,0.050626,96.6204,96.724601,96.72177,95.161805,95.25996,95.256637
0.298859,1.9449141,0.211355,2.951122104,-3.170577045022194e-08,-3.170577045022194e-08,5755642313.360047,3.22213,62.138753,70.466242,1.29274,57.057261,65.507467,0.128561,0.128591,0.128591,92.5973,92.610447,92.610433,84.227971,84.236421,84.236405
