Pri_dMass,Pri_dTidalTau,Sec_dMass,Sec_dTidalTau,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.445937,2.12322549,0.201824,0.20442524839999998,-3.170577045022194e-08,-3.170577045022194e-08,2937298798.9649696,0.843768,39.726852,71.79964,0.864681,28.465965,63.582035,0.154468,0.154548,0.154548,81.5487,81.57605,81.575946,71.305083,71.319674,71.319537
0.100192,2.144827236,0.100002,5.471496119999999,-3.170577045022194e-08,-3.170577045022194e-08,6238838681.382739,5.10221,63.491996,68.480218,1.88042,59.793991,64.817185,0.227825,0.228034,0.228034,62.3571,62.400411,62.400432,47.410899,47.422565,47.422559
0.869814,0.2246934832,0.247434,0.176884205,-3.170577045022194e-08,-3.170577045022194e-08,6085896958.93037,6.72482,52.495264,56.40942,1.62468,60.521813,66.591968,0.048588,0.04859,0.048591,67.1984,67.201063,67.201033,66.259698,66.262221,66.262188
0.898315,0.01574896282,0.38745,8.006397459999999,-3.170577045022194e-08,-3.170577045022194e-08,2212680293.377104,1.03852,28.286048,53.579256,1.08817,30.771615,77.635097,0.122243,0.122374,0.122374,87.5739,87.631369,87.630865,80.356714,80.395232,80.39474
0.330815,0.11055463880000001,0.108414,0.511282324,-3.170577045022194e-08,259437507.92644262,3890028894.742952,0.884857,16.619877,16.416311,1.74855,8.94772,8.915482,0.034604,0.037227,0.037942,8.43337,8.989622,9.025014,8.373208,8.915482,8.94772
0.387323,3.9718952799999996,0.315447,4.57885104,-3.170577045022194e-08,-3.170577045022194e-08,2209287492.835717,1.30663,31.745405,62.409803,0.812734,26.769823,60.668568,0.204073,0.205719,0.205747,57.2006,57.534212,57.535774,45.687516,45.802496,45.801179
0.4763,6.54212142,0.319046,0.2756097668,-3.170577045022194e-08,-3.170577045022194e-08,1785037248.332539,1.04567,30.5985,66.504439,2.75372,23.468785,69.735839,0.157578,0.158359,0.158382,60.6429,60.842722,60.843461,52.754285,52.859352,52.857995
0.787065,0.9245919459999999,0.488783,0.046310182,-3.170577045022194e-08,-3.170577045022194e-08,2842134076.065283,2.41746,30.623938,30.267013,1.99326,42.177649,58.738495,0.103191,0.103473,0.103894,29.2322,29.371427,29.384595,27.474944,27.596724,27.595465
0.410473,1.489101174,0.175178,0.013365895039999999,-3.170577045022194e-08,-3.170577045022194e-08,6229830710.109407,9.65244,51.067422,51.504471,5.48921,62.147424,67.307507,0.102113,0.102134,0.102142,34.1605,34.173733,34.174396,32.147208,32.158868,32.15919
0.426544,4.84299854,0.332217,3.19582204,-3.170577045022194e-08,-3.170577045022194e-08,2329556065.8890915,8.04161,42.792685,66.560972,2.08499,32.937094,66.577248,0.152195,0.152432,0.152452,58.232,58.295887,58.297053,51.10578,51.142256,51.14157
0.553105,0.1074501566,0.242845,0.512260064,-3.170577045022194e-08,-3.170577045022194e-08,5426875607.638729,3.8083,66.72184,76.594455,7.14476,60.0271,70.152103,0.139236,0.139238,0.139238,86.7133,86.714015,86.714014,77.657373,77.657814,77.65781
0.267149,0.0209028196,0.189513,0.0182009455,-3.170577045022194e-08,-3.170577045022194e-08,5743115112.043683,4.65393,61.43093,69.528664,5.78078,59.166693,67.080217,0.257165,0.257169,0.257169,44.0993,44.099934,44.099946,31.405993,31.406138,31.406137
0.468818,5.6176840200000004,0.391176,0.01650018254,14384.359543436905,-3.170577045022194e-08,2396207704.5371284,4.05407,4.179477,3.93813,1.73073,4.572004,4.221832,0.273955,0.0,0.0,4.68964,3.93813,4.179476,3.210521,3.93813,4.179477
0.32856,4.0943651,0.100555,0.24247605060000002,-3.170577045022194e-08,-3.170577045022194e-08,2670778571.2730684,8.89773,40.29085,73.057417,4.93195,27.112911,68.645566,0.044261,0.044266,0.044266,66.9429,66.94736,66.947274,66.165065,66.169315,66.169219
0.705073,0.1342096388,0.458918,0.11328789519999999,-3.170577045022194e-08,-3.170577045022194e-08,3483744982.69773,1.75876,45.709192,65.763458,1.11325,46.511495,71.702999,0.280806,0.280853,0.280856,67.2778,67.288054,67.288376,45.304264,45.306027,45.305909
0.84266,1.0876158980000001,0.269829,0.022460485579999998,-3.170577045022194e-08,-3.170577045022194e-08,5881381708.950381,6.936,27.528179,27.400814,1.62579,56.079568,61.062756,0.10726,0.106426,0.106677,26.4044,26.444105,26.451151,24.697547,24.759514,24.758665
0.135392,7.4382359,0.109798,9.399266939999999,-3.170577045022194e-08,-3.170577045022194e-08,6361496047.137554,2.63914,56.666758,57.821347,3.55362,55.84276,56.548043,0.046046,0.046317,0.046318,41.7635,41.904651,41.904772,41.238797,41.372051,41.372153
0.305165,3.5536118,0.110279,0.028855472899999998,-3.170577045022194e-08,-3.170577045022194e-08,6538760543.213207,12.6569,41.195972,41.276677,14.0565,67.079869,69.679503,0.185437,0.185474,0.18549,32.286,32.306502,32.307417,26.735659,26.750788,26.750756
0.594913,0.21960135020000002,0.460023,0.039301994,-3.170577045022194e-08,-3.170577045022194e-08,4943731555.311179,5.70733,63.489285,76.326641,13.9027,63.609326,76.648318,0.194311,0.194313,0.194313,89.0019,89.002573,89.002578,72.466676,72.466977,72.466964
0.791754,0.11448546899999999,0.462583,5.2192076599999995,-3.170577045022194e-08,-3.170577045022194e-08,1656196312.7265143,0.944817,27.081086,42.617071,1.24092,30.837715,30.761381,0.068391,0.069557,0.069938,29.5908,29.986453,29.998062,28.782738,29.140212,29.142448
0.449354,0.741306698,0.279808,9.117930139999999,-3.170577045022194e-08,-3.170577045022194e-08,2488888821.7987156,3.8019,39.903723,61.322274,2.69176,39.158897,40.075252,0.223121,0.224277,0.224383,44.8776,45.06696,45.073596,34.465154,34.525744,34.523039
0.285851,0.240514578,0.240078,5.17432624,-3.170577045022194e-08,-3.170577045022194e-08,4094733831.3799186,1.28254,45.654851,67.328988,2.78846,49.769969,65.299187,0.152676,0.152867,0.15287,57.3693,57.416525,57.416743,50.309477,50.335317,50.335249
0.325933,0.0754061474,0.292056,0.1397146304,-3.170577045022194e-08,-3.170577045022194e-08,2250567859.580346,14.53,37.211834,73.576168,7.75715,33.824701,71.888535,0.004545,0.004545,0.004545,86.2597,86.259841,86.259833,86.24901,86.249152,86.249144
0.740985,0.0913275394,0.156761,2.356548948,-3.170577045022194e-08,-3.170577045022194e-08,1528555620.8281796,5.49272,28.3931,64.405607,6.70126,16.053475,69.200598,0.168798,0.168801,0.168801,96.3995,96.400654,96.400593,82.270357,82.270922,82.270879
0.167872,0.0453996222,0.113011,0.2038076952,-3.170577045022194e-08,-3.170577045022194e-08,6178692271.609973,4.07475,61.334526,67.036751,7.11747,63.322335,68.661494,0.175654,0.175654,0.175654,89.9394,89.939548,89.939548,75.828497,75.828564,75.828563
