Pri_dMass,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal
0.558052,2250664343.457068,1.50557,22.666115,31.393023
0.725633,2523633224.149434,1.04149,27.6348,36.8084
0.804653,4145660374.2711606,2.21741,34.206033,39.81993
0.372725,4836770001.43248,2.98613,22.602306,25.298144
0.205199,3975066193.431577,13.55,79.977897,98.380149
0.379808,5493721792.361173,2.54189,23.605347,25.373249
0.356688,4112728998.7559547,3.68005,21.24136,25.110999
0.452275,6290604750.148241,1.30662,26.480242,27.347768
0.766471,3414392467.4835973,1.55714,31.209236,38.22525
0.922393,4750916621.747335,6.96226,40.658928,46.755403
0.120344,3942953549.219503,2.89175,23.705181,71.959775
0.143396,6106314540.461353,5.61054,79.533051,84.296377
0.863502,6064907722.296464,3.74765,40.72459,42.5578
0.30818,5322104723.375594,7.04583,101.47676,112.165336
0.218144,4937526758.631454,6.09437,84.771832,96.958586
0.799754,5706540187.61373,1.27197,37.180007,39.548806
0.785394,2919329195.7975264,5.6113,30.619161,39.078585
0.867772,5077795815.934389,6.4244,38.868131,42.830864
0.134073,1916340886.6419106,12.7933,21.464439,85.324878
0.490262,6175354729.495168,12.0614,28.389713,29.325133
0.209001,4682508502.555716,2.91232,78.43166,93.836098
0.192507,3452896298.282216,10.9484,70.301874,94.166218
0.89438,4153445474.2338634,14.4519,37.839045,44.543762
0.122651,3728046988.243694,1.63575,12.327077,69.333185
0.466019,5626211610.134982,2.03129,26.273036,27.984663
0.326399,1315664432.4262776,3.44578,22.494909,112.277046
0.275159,4510963945.544369,12.0993,93.168271,108.801597
0.831454,2841639069.966674,4.47311,31.727822,41.04454
0.857976,4052471698.4771657,6.631,35.988256,42.314527
0.714887,6507070639.727536,13.2119,36.057637,36.75165
0.37084,2583172864.6203833,4.11033,18.609715,25.390826
0.478752,1812461310.3285213,0.939293,18.099714,28.254736
0.850217,5254432843.030555,6.00556,38.476807,41.924418
0.164195,1925729675.0992799,1.02385,2.822358,81.701526
0.303439,6744583496.778356,4.30674,108.499333,110.427719
0.680139,3647182789.35564,8.22514,29.973464,35.604141
0.904009,2188258883.597759,7.20461,31.858273,45.268274
0.204209,1231331376.5931609,1.68881,2.84896,91.784055
0.763701,6239765959.828752,5.33859,37.027219,38.254423
0.765773,1251421992.1874454,1.02281,23.193521,38.155436
0.63145,4319684572.279598,6.35881,30.069371,34.156793
0.818411,4006812673.352798,9.68364,34.52688,40.54962
0.141931,4633736991.979128,5.06146,66.722786,83.44609
0.424296,1385945322.2833252,5.19305,16.48981,26.816302
0.325641,4000656848.8299966,6.67216,92.984746,113.713835
0.927673,5642186876.710926,5.37943,43.213868,47.146719
0.886695,5581118766.976219,3.05409,40.878514,43.920785
0.966763,4058950290.3412175,1.68485,40.656305,50.24266
0.560833,5118039019.361357,8.87992,29.325735,31.853957
0.579401,3000298406.6881256,3.26198,25.699512,32.344913
0.849099,4531113966.683941,0.832992,36.571584,41.711961
0.302543,6975811906.044869,5.70385,110.923596,111.009964
0.425219,4323402870.957093,2.86785,23.190114,26.645721
0.968573,6138524480.519946,1.20376,46.956588,50.392689
0.549089,2193454412.0269666,0.855829,21.868024,30.931704
0.669019,4020612241.1236067,6.12187,30.430462,35.23153
0.977613,4683470869.5061,1.17723,43.176334,51.271964
0.703268,2899679533.2762966,1.75168,28.348583,36.142343
0.961701,2652724527.4264317,1.1472,35.437588,49.772279
0.407487,1838675076.5773144,4.34006,17.50409,26.246101
0.713176,1430567451.2764163,6.55879,23.90955,36.628116
0.415451,3104803591.5138955,1.46658,20.12994,26.109095
0.983993,6518151436.652016,2.94578,49.852784,51.990274
0.517243,2814136344.541068,2.85885,23.197194,29.957846
0.848849,6869762195.545292,9.2129,41.647872,41.89233
0.780799,4714989399.031158,5.46198,34.764121,38.893475
0.196516,6706645594.52674,11.2849,93.960888,95.77921
0.583301,1216310968.7118857,4.57294,20.015303,32.547719
0.390303,3683569410.3965826,8.99225,21.798477,26.08157
0.561653,1393773251.5414045,11.6984,20.802281,31.921176
0.541347,5815278541.152606,14.9754,29.667315,31.191659
0.804124,6746398605.761221,7.27919,39.465512,39.908698
0.888937,6856581790.824946,4.55168,43.78516,44.098797
0.54773,4238469336.89871,3.53878,27.218998,31.16658
0.922577,6857991252.64618,5.83242,46.331867,46.757733
0.366102,6284510050.602942,0.917319,23.797703,24.702596
0.21089,2699634926.150152,3.95957,53.014068,94.956271
0.761334,5673921255.651861,3.84057,35.92698,38.13595
0.395134,1640478052.047087,14.4784,17.700862,26.28492
0.970749,6008187995.621484,1.74726,46.666072,50.614155
0.871868,6207382861.212772,1.58855,41.361748,42.958125
0.985518,4946522487.061282,1.60238,44.56608,52.133888
0.174252,5949175523.891696,14.7072,88.154732,94.033405
0.302719,4470416713.625287,14.0539,97.171681,113.223571
0.526898,2481504883.0657606,2.19037,22.477535,30.263747
0.45623,5259794443.107376,0.8644,25.163121,27.374479
0.410247,4541530329.237705,1.25236,22.654787,25.894744
0.43143,1447703502.0942652,2.20995,15.789132,26.767552
0.110157,1981861316.5391765,6.34774,6.557381,72.81201
0.704585,4767625931.435641,3.62749,32.696695,36.276152
0.33349,5696610237.41868,4.46218,105.600161,113.491877
0.810508,3112186076.153949,7.55611,31.925614,40.190108
0.950297,6064804564.4443245,2.1866,45.500122,48.851854
0.869293,5981419698.47434,3.77567,40.830001,42.875491
0.29953,4089171369.7553916,8.96807,91.901139,111.775196
0.938046,3322181174.480306,2.94241,37.006062,47.907166
0.957966,2421424196.6974688,1.50961,34.401831,49.465408
0.159213,5799628157.836289,7.74584,82.47036,89.165322
0.398849,4322576578.722388,6.66561,22.889767,26.171237
0.361213,6602127485.152428,3.2965,24.617522,25.138068
0.877068,1551762830.3998861,12.9752,28.293944,43.408129
0.140197,5065001029.89603,3.01419,66.484853,80.492737
0.223018,4646848041.669691,13.2523,86.568546,99.833592
0.666151,2012180460.5043097,0.846567,24.436763,34.877663
0.310398,3509073444.6623077,1.83336,80.256525,109.100623
0.771895,2816204708.5594225,2.14377,29.824082,38.45711
0.281834,1628076432.8137856,4.23572,30.789125,107.214609
0.12385,3335920941.4808755,2.55285,13.875537,73.203333
0.520672,6172675648.0794735,2.80296,29.081138,30.081735
0.761501,6627700913.55253,7.37942,37.644272,38.211703
0.611601,3216566286.6933055,0.869499,26.690587,33.237245
0.518519,3914222210.8132114,10.7957,25.976729,30.307304
0.121654,1307490728.4603994,0.993959,0.688399,64.326133
0.822478,1612957251.679914,1.39073,26.539983,40.553034
0.42664,6492861882.975471,12.2865,26.525518,27.141761
0.326129,3370043517.731023,1.35916,79.294668,110.074044
0.998059,3110371511.9585533,2.89022,38.997493,53.697476
0.717471,3378928306.4597893,2.85638,30.02582,36.665097
0.715258,4039173893.0221996,4.23087,31.557065,36.640996
0.344544,5748906974.492133,1.25354,103.657907,111.689826
0.609867,1335399140.1722326,0.98129,20.224413,33.200157
0.481647,4040524612.673768,4.39355,24.664795,28.773467
0.614901,6751585949.688656,1.26949,33.119539,33.402877
0.316727,4511233828.197855,5.27743,95.622047,112.348864
0.748089,3568393156.057133,2.93876,31.282334,37.65542
0.587166,4669045534.226769,3.06192,29.279955,32.613939
0.598381,2880056134.939655,1.35075,25.674846,32.867359
0.263294,2659375874.984948,4.49461,64.740253,103.864686
0.203117,3211381046.887529,4.66395,64.802366,95.130024
0.835117,6166934725.194545,12.9693,39.754312,41.284804
0.169213,2067865825.1116498,0.974271,3.639528,83.23225
0.165852,1384777824.9724581,1.21543,1.678345,83.039429
0.680301,1019692482.4383899,4.44601,20.896328,35.524036
0.139867,3082491710.35006,2.56262,17.691772,79.567457
0.177834,1195928100.5715847,1.94624,2.290913,86.717592
0.51852,5069611869.686343,2.13395,27.399858,29.938042
0.424986,4645113931.40938,5.53752,23.964732,26.860331
0.909705,6975084787.731958,6.5191,45.68826,45.740217
0.598303,3392409305.714809,0.873446,26.783717,32.791552
0.921778,2627705477.0029664,2.65179,34.000771,46.649115
0.446325,5160162787.194424,1.7617,24.90344,27.219555
0.106586,2664185080.6214705,1.67038,2.620249,56.928503
0.177657,6792539301.094091,2.26685,85.522848,87.336985
0.186253,3402270993.322437,9.30911,67.124697,92.544308
0.582248,5430195305.281306,1.22132,30.116202,32.275463
0.267348,4175086923.021256,1.24242,78.014284,100.948033
0.340882,3103758456.421152,2.52483,80.775491,112.883793
0.725117,6632808839.322024,2.91038,36.390409,36.912244
0.152436,2384209201.383173,0.80994,3.250508,77.183101
0.739419,4505842018.51807,3.4156,33.098544,37.387586
0.797602,3121564328.1257515,3.49699,31.429677,39.549799
0.167854,6245919470.85859,13.6391,88.622312,93.013868
0.261146,5720890249.095223,5.97229,96.625126,104.24487
0.874739,3895083480.2179937,1.73013,36.127973,43.131988
0.940262,3458389970.6184745,5.6346,37.648742,48.113481
0.343058,2843869533.06493,10.6445,84.99805,116.116492
0.277941,1763042221.3820977,13.3362,60.868179,109.543002
0.861111,2192745818.135087,5.7253,30.450661,42.464713
0.814322,2883629844.1319075,2.00476,31.158281,40.233087
0.452775,2777697787.4203777,13.7393,21.952997,28.024812
0.958678,2096715907.9929507,0.99112,32.96776,49.504722
0.673539,2479500981.3017955,2.56255,26.575544,35.245879
0.792105,2752135696.3657026,9.63573,30.421813,39.406888
0.656827,1627729831.185742,4.55486,23.463287,34.836648
0.272398,2899875048.154483,8.65971,75.537235,107.413645
0.756343,2461320618.580614,0.852213,28.107151,37.801618
0.634309,5362904952.576241,4.71806,31.873352,34.194475
0.774083,2277671920.633444,6.90398,28.465706,38.658551
0.22654,5403998963.413225,0.959529,80.390773,91.91919
0.748899,1460861417.6705813,2.50802,24.3374,37.664875
0.516368,2028828168.488878,1.71982,20.640434,29.806602
0.916121,4028902816.222194,1.97682,38.243204,46.185572
0.93684,1624316822.9528832,5.61163,30.199424,47.849584
0.387787,3327274578.8311462,2.13068,20.195144,25.478756
0.645372,1412347988.9856079,14.658,22.790595,34.657971
0.81046,3184224211.4325595,8.99139,32.175984,40.205306
0.790345,5630399354.135313,2.02401,36.783014,39.182633
0.980418,2739423803.5820303,10.0315,36.779668,51.656865
0.819375,2198344500.8624063,9.70556,29.37966,40.590627
0.421736,4882786702.681443,4.76275,24.100047,26.705256
0.585518,6833805816.116592,1.06149,32.174242,32.368836
0.293629,5624015657.203966,1.87487,97.926969,106.973909
0.499966,4109253532.457818,2.58758,25.278497,29.298965
0.245166,4189330087.627838,13.3497,85.763678,103.414082
0.979367,6781234354.377533,7.99848,50.540115,51.537941
0.273642,5846714814.630432,6.38664,99.85183,106.83549
0.649862,3941033341.3852224,4.86401,29.773135,34.646336
0.890791,2674314310.678159,2.63339,33.023981,44.187663
0.938202,3441285626.464678,10.8672,37.571867,47.988182
0.660202,3422131777.2312536,3.00578,28.738113,34.872281
0.878653,3083193422.30661,9.76962,34.129795,43.49154
0.312312,5129448340.957403,1.80541,96.400387,109.28392
0.153303,5197679340.399984,4.54262,74.733249,85.885065
0.795107,4384753043.063894,1.59407,34.345447,39.363575
0.350535,2205835656.5399604,5.70893,17.501681,25.203757
0.706619,3901409549.3601813,10.6399,31.244656,36.471521
0.717103,1318366883.6802306,3.14581,23.08781,36.66426
0.257606,4158397330.1794558,1.53677,76.78207,99.540782
0.933223,4690749044.227613,3.73487,40.951779,47.550369
0.494859,2482636111.904415,2.14508,21.441523,29.068436
0.308771,6297949150.991533,0.80315,102.205027,106.791524
0.733196,4365232340.119335,5.42972,32.749069,37.240641
0.922804,5911469227.484683,6.34016,43.632462,46.783276
0.313559,3421214025.9983053,2.6756,81.705865,110.39821
0.479837,4641423943.699156,4.6739,25.634948,28.723804
0.310898,5318948626.525611,4.0609,100.115392,111.124274
0.767812,1363234737.7460916,9.35951,24.703127,38.460427
0.167016,1781778486.6270773,14.5957,34.961389,93.018445
0.602022,5727952495.799202,0.993877,31.155896,32.941236
0.900049,2118209265.3327658,2.24545,31.236297,44.846069
0.841444,1418015806.2619612,5.8713,26.528991,41.51186
0.364831,4414337893.397131,4.67922,22.078558,25.340922
0.400134,3596709202.6106215,2.2107,21.032877,25.801233
0.960539,4080798400.350904,12.4593,40.566036,49.78252
0.515403,4590543214.20845,1.22772,26.315111,29.693688
0.3881,1257782077.832417,3.11772,13.977315,25.627813
0.161869,2187802018.1308813,2.02578,7.490966,84.243982
0.933574,6911682018.725376,0.833981,47.781453,48.072116
0.203514,6022941691.592932,2.24015,86.748993,92.743372
0.69237,6704670560.5085,1.18277,35.329457,35.731253
0.998852,1947185621.3763106,2.5553,33.891159,53.799267
0.433575,1048481564.1692972,8.38746,15.855257,27.284522
0.890609,3994583598.7248034,6.15512,37.178637,44.233305
0.107251,2332389645.25863,1.88291,2.307176,59.18064
0.873803,3458636775.745274,7.41866,35.058676,43.183274
0.779375,5826081511.215882,2.3744,36.744089,38.752558
0.506826,4349399180.955934,13.1937,26.419185,29.913716
0.510257,5604488731.720571,0.958156,27.582641,29.439921
0.69268,4634519605.443317,3.55093,32.07883,35.881866
0.750601,4995277279.298943,6.71682,34.475478,37.830726
0.597992,2517434669.3130617,3.52594,25.009582,33.016348
0.632384,1297961855.0414233,1.31565,20.752654,33.943533
0.853062,3711004652.5432706,1.37519,34.743197,41.945125
0.756083,4698808123.169102,1.68775,33.845314,37.865428
0.177306,3795058176.2842646,10.4653,71.966813,92.884751
0.390351,2260825745.663531,1.47763,17.144137,25.403843
0.122096,3068673833.0908284,5.61965,21.697869,76.992027
0.442771,4599874098.229664,2.9281,24.158637,27.248197
0.97182,2550495894.861987,0.873387,35.421858,50.68405
0.551191,3089539702.4597483,4.69704,25.127094,31.357092
0.378014,3753187814.3604913,6.67716,21.467791,25.715045
0.123056,4381683677.652138,1.02307,14.900808,65.753667
0.17292,2686364819.116332,0.988955,8.964031,83.845072
0.659941,1557843029.7144375,13.7019,23.69302,35.061023
0.441363,4126261224.717362,2.07406,23.227207,27.091838
0.471624,4378953122.632072,1.75098,24.603609,28.152712
0.984061,4962726682.942877,5.02973,44.563893,52.020626
0.129583,3624914877.876853,0.979215,9.033734,69.77244
0.114651,5160411945.176222,2.81423,48.047371,68.49697
0.486164,2976678056.1765747,6.56774,23.014963,29.04619
0.336441,1559890662.8829541,1.10184,14.658478,110.615077
0.551809,2242779478.642934,12.2809,23.425599,31.560323
0.68759,2244715621.070592,2.68487,26.13244,35.683542
0.983412,5440633269.510841,2.64942,45.987267,51.921646
0.409298,4519229722.977842,10.678,23.64249,26.601791
0.25634,1945485983.375739,3.72732,32.739526,101.93621
0.691605,6282502554.734206,2.82173,34.786265,35.817765
0.964891,5451854556.16889,5.07485,44.725646,50.124594
0.887141,3022191891.563073,3.9405,34.142113,43.968049
0.988115,1988597280.3313522,3.49778,33.717134,52.464278
0.42321,4338340528.824264,2.31159,23.053079,26.50955
0.331332,2473469525.464195,1.10531,61.855939,110.114303
0.673802,5603087305.534636,1.23858,33.080059,35.155936
0.402136,2394869123.185606,5.23278,19.145751,26.166532
0.11323,1069551813.6645972,7.51079,3.623855,74.705694
0.513905,4564444834.055633,2.4234,26.430724,29.794104
0.586773,5021175184.57692,12.1457,30.094953,32.831531
0.831427,5063293201.551515,8.39321,37.330428,41.097329
0.849566,1227830754.7852335,3.88912,25.567251,41.856966
0.754816,4506359363.536413,10.4925,33.684751,38.01616
0.638026,3734694303.2641582,7.32581,29.100538,34.370954
0.884437,3212152060.244409,8.50367,34.753174,43.845977
0.361648,1798495891.7764626,6.23711,16.672468,25.408507
0.51358,1355928545.8187041,3.8268,18.529065,29.889727
0.975415,5241658872.134068,3.95636,44.803344,51.104397
0.623471,4897037707.311706,3.51026,30.743965,33.827515
0.510563,6996478479.472286,7.58543,29.947749,29.947749
0.527241,6038547259.8452425,2.94363,29.174063,30.341726
0.456994,3491501921.838001,6.14763,23.134559,27.980239
0.907633,6271076932.888783,1.9276,43.644049,45.488661
0.362182,4798000225.538477,4.27872,22.543996,25.26106
0.946882,1088974508.937462,4.51779,27.295562,48.617375
0.684058,3151174895.4436636,10.6481,29.004735,35.750703
0.384541,4817854221.315048,1.29292,22.391115,25.218003
0.845154,3700685850.915266,10.982,34.698768,41.729417
0.624313,4849082503.088823,9.5657,30.903714,34.011938
0.750821,2069982407.517159,1.07924,26.690347,37.638294
0.277268,6539186819.03692,5.12832,104.038675,106.912221
0.947813,6402157295.838092,5.06163,46.533161,48.698076
0.19281,2693182816.9581623,5.57383,50.978955,92.049728
0.698968,6810227334.38073,1.07646,35.648035,35.93748
0.592563,3315756015.212481,0.880226,26.455775,32.591136
0.205581,3986568167.9716487,10.9272,78.966145,97.773753
0.166407,5013953866.298831,12.2672,80.950563,92.294447
0.63376,2742239676.669161,10.7846,26.844829,34.299903
0.261135,3853914097.0692415,2.96222,78.149515,102.237989
0.921312,1130203516.731252,6.44076,26.980976,46.66663
0.631144,3125598083.8309,1.19884,27.112233,33.892633
0.378346,1371501870.7981467,1.01071,11.443727,24.987717
0.336649,6073806722.229309,2.88462,106.979667,112.800625
0.594438,5091118000.079849,14.2985,30.442773,33.110128
0.542004,4417089719.855204,2.77303,27.231041,30.896109
0.323426,2394123295.419277,14.5814,78.997396,115.260797
0.678433,2271082702.321416,4.69211,26.205638,35.475283
0.314226,5173684596.668551,1.79276,96.900158,109.479931
0.589043,2488193488.245926,3.9055,24.727523,32.724716
0.917611,1476316455.111814,4.12615,28.861401,46.348803
0.482259,5599173362.848897,9.51029,27.303095,29.00494
0.854952,4147700650.133508,4.62966,36.111527,42.134
0.10399,2059149177.1382422,1.99276,1.838053,57.282157
0.323528,1721548275.8198268,8.64981,62.831811,114.11354
0.425957,4771457923.852388,1.08641,23.415187,26.353243
0.558314,1169257136.0851824,2.72944,18.624869,31.520014
0.505857,2454896911.5775757,1.32642,21.430097,29.352707
0.906478,2229771944.076085,2.41977,31.890967,45.407214
0.681105,2660213698.8237076,12.239,27.652451,35.672736
0.263473,1154471063.8907409,1.53847,3.438182,100.777531
0.398903,3145696494.6582646,3.46339,20.35427,25.92937
0.287175,3863208852.108628,4.33764,85.195181,108.178811
0.969196,2328068796.8519163,1.50455,34.440968,50.461227
0.488083,1364927706.8527265,6.0639,18.269002,29.092337
0.592708,4566030685.227987,9.68731,29.557264,33.011861
0.962658,6378620253.900618,4.78024,47.474555,49.926895
0.792281,5294182275.309887,7.98559,36.325893,39.400221
0.774631,2526225425.2208443,3.19021,29.077827,38.600509
0.28403,4212772221.453781,12.1185,92.074203,110.321095
0.190118,1362497403.1670687,4.83569,7.462122,90.845462
0.65818,5502363654.711267,1.37323,32.535715,34.706969
0.56878,1073014413.0327432,9.46714,19.414757,32.157808
0.132749,1009344364.0224574,0.902249,0.552583,70.663611
0.330862,1552496006.8918262,2.68417,32.238299,112.118447
0.42488,3495704602.241499,3.21946,21.799701,26.673214
0.45518,3128013935.4337897,3.74989,22.036686,27.765386
0.774605,3621901175.7773547,1.13132,31.899673,38.494271
0.5677,3230565574.9144964,1.91108,25.62251,31.809817
0.884628,6275976511.063724,7.24097,42.322908,43.846438
0.482557,4987521636.891899,1.09365,25.778986,28.439026
0.766873,6320209056.398309,1.89617,37.156375,38.258732
0.420095,1290398885.4219747,7.12784,16.414656,26.796959
0.438512,5165644376.792681,10.7645,25.361245,27.502191
0.74768,2193716280.2602005,9.42848,27.63841,37.771123
0.364118,2579921839.156931,1.22899,17.250892,24.785103
0.582202,1861568509.994516,1.69443,22.158955,32.329491
0.107468,5416314616.005425,4.46239,53.337444,67.903661
0.471288,5276109390.034325,14.2276,26.642903,28.67563
0.215562,1425897895.9999561,7.71249,18.023405,97.410627
0.876334,4136553767.87987,1.31992,36.800091,43.20733
0.698203,6498056659.965594,8.77026,35.486496,36.179651
0.953463,6233122941.141613,13.6379,46.350322,49.193996
0.860916,1655297905.9110162,2.26394,27.981195,42.382835
0.524851,3422517342.0135684,1.03231,24.418655,30.018314
0.927168,4988294705.334896,2.70164,41.438916,47.067696
0.308063,5705877761.617769,1.24904,99.194095,107.855685
0.641613,3133968596.9638166,7.05046,27.880232,34.466884
0.876745,1714812944.6897202,6.24945,28.924103,43.34488
0.694738,2816800307.154558,10.7154,28.407632,36.083849
0.585559,1222396193.5460222,1.48944,19.226576,32.429781
0.764393,2676344169.9907823,8.55203,29.521713,38.329789
0.785778,6228702614.417567,4.75561,37.775795,39.077819
0.722543,6770451842.646256,1.20802,36.374534,36.725454
0.174514,6452952576.68981,1.64764,81.923926,86.085472
0.353569,5110544714.934647,2.08657,22.386798,24.822306
0.493077,2303050642.7184844,7.2587,21.660971,29.319214
0.318866,2809318501.888653,13.5308,83.281849,114.710115
0.248255,6525156219.143393,2.0668,95.496739,98.520424
0.298411,1181229467.5743506,1.64889,5.815827,107.330489
0.255205,1103260952.5266826,5.67013,10.563751,102.921307
0.130879,5546331973.232578,2.17723,64.186188,75.635105
0.879693,4168375886.8433495,1.64123,37.02719,43.429183
0.642333,3576509005.728788,0.871501,28.376902,34.17654
0.774294,1822051262.0010808,4.28901,26.616796,38.617885
0.392555,2764283640.871752,9.17194,20.167857,26.13814
0.984422,3547396408.7274346,8.29919,39.954359,52.082188
0.871072,3203906534.4561486,6.53721,34.194821,43.016483
0.957273,2343617571.2398477,14.1074,34.303207,49.509534
0.474449,1317221293.8684974,3.33973,17.080415,28.435326
0.296164,3688825246.9400454,1.41648,78.692304,106.607383
0.840644,2768994155.7058783,11.3351,31.917989,41.52387
0.248958,5503394985.787853,1.25425,86.837317,97.07314
0.861845,2763267280.5519266,1.87059,32.282571,42.417403
0.155365,2459205789.0129695,1.3469,6.278622,80.748751
0.551002,2126291327.7911556,13.1942,23.110128,31.537964
0.883018,6859108297.527302,6.01729,43.426951,43.73021
0.700293,6095489112.511943,3.05505,34.756279,36.112298
0.630903,6067216994.077144,6.66019,32.909261,34.149385
0.351944,2025961345.766459,7.18677,17.325538,25.32289
0.225679,1809897042.7650824,6.90409,31.517616,98.273251
0.360738,3604466768.6659045,4.2374,20.541687,25.233935
0.473012,3492080586.5162916,1.5036,22.95335,28.163129
0.252988,3360140264.8122883,5.28226,74.351647,102.276634
0.820456,6859808999.489144,4.41533,40.317381,40.568299
0.464061,6652518099.673261,2.18847,27.478388,27.933023
0.559788,3306315224.0955524,0.937958,25.3804,31.36987
0.623619,6477324739.367592,1.24144,32.98149,33.670766
0.598309,4998947549.019888,10.555,30.405243,33.210626
0.640557,3842156297.7613587,2.89255,29.150442,34.300029
0.897507,3614850553.0332074,4.63119,36.363258,44.705085
0.818662,4786005761.431695,5.09027,36.269199,40.503904
0.95903,5396758253.732475,9.14567,44.267338,49.642763
0.594192,6588482673.455341,5.34526,32.478675,32.958752
0.288435,4295187242.182007,11.9866,93.711686,110.982294
0.43148,3267912178.6704307,1.45368,21.064401,26.635634
0.50833,2327809812.615041,8.24639,22.247296,29.88934
0.887155,6034017504.895475,2.04525,41.853607,43.92387
0.437872,2116942939.4191093,8.09474,19.740518,27.41062
0.971635,3554477461.6624637,1.79382,39.182556,50.699635
0.640392,2285411174.290855,8.02888,25.681886,34.45205
0.685838,1079106267.6572905,1.63308,20.728343,35.564065
0.744879,6237893322.4285555,11.9341,36.512888,37.695856
0.725621,6675586751.614864,7.42399,36.587839,37.037479
0.798941,6016843787.996033,2.20583,37.806195,39.56403
0.224133,5948332582.863988,2.09816,87.678286,94.28129
0.94303,1460718341.819232,1.5993,29.278378,48.260114
0.77576,4187356204.722381,11.3694,33.595015,38.767292
0.647047,1137458814.9895315,3.58419,20.855493,34.520401
0.684659,2899293761.6778965,13.3437,28.407697,35.787104
0.702601,6099022286.472364,2.85855,34.819426,36.181409
0.830545,1452192073.710117,14.1426,26.624763,41.08946
0.826052,6775537996.412567,13.9952,40.485751,40.895635
0.879426,5490533919.710192,5.45596,40.329669,43.497203
0.804976,3466568808.3150077,1.33105,32.432152,39.788009
0.583989,3041930446.175766,0.803068,25.440734,32.263787
0.890014,1963765950.6969886,12.9712,30.540283,44.236085
0.828007,6237796517.855618,14.4293,39.592418,40.980975
0.190486,4955390407.859101,8.35944,81.102603,92.788667
0.966363,4456094145.952414,2.05765,41.906822,50.215224
0.556263,4473852183.948038,1.00245,27.514804,31.244901
0.554669,3396448204.231933,6.00286,26.056102,31.537988
0.317556,4983526298.202694,6.65991,100.200481,112.974755
0.171326,3178927245.047678,12.3789,66.724104,93.40179
0.467205,4169520554.814444,10.1163,24.860474,28.481124
0.893259,4696946419.74164,11.5778,39.204914,44.455726
0.384633,3153066188.14115,3.3658,19.977512,25.580227
0.906084,2856960186.7923384,11.6484,34.459263,45.470664
0.533703,2331076876.8384304,4.30986,22.657724,30.672176
0.528592,6378767399.257588,2.27815,29.568563,30.337415
0.602336,1290711821.2320611,1.31492,19.971822,32.998123
0.213283,6494972849.0892515,4.91914,92.849748,95.826785
0.674289,4071562497.610438,2.61988,30.466628,35.270479
0.715623,4986193503.237968,13.5814,33.580647,36.775922
0.898519,4812748672.009635,0.840784,39.484495,44.666471
0.278033,4041993076.2207055,1.15133,78.37825,102.889378
0.487134,1595750186.2724588,1.33307,17.850576,28.662141
0.623137,2608532927.5707846,4.4989,25.961132,33.856578
0.788643,2346257718.267376,9.9072,29.09246,39.267548
0.36859,4126134739.803055,2.80299,21.354611,25.198203
0.572388,6256953243.871434,1.0083,30.909518,31.869344
0.319449,6941640539.789489,4.38681,111.908651,112.174816
0.809152,4894862760.92425,1.54937,35.940951,39.985209
0.29573,6870989093.573454,11.1406,111.027884,111.829403
0.215811,6422832012.171179,7.77888,94.240826,97.459716
0.857777,2730141071.5958624,2.06479,32.069781,42.213243
0.126518,3654243941.3872304,13.6384,60.359152,83.27662
0.24971,5335140262.447888,3.43899,89.734514,100.369192
0.17213,4170921335.205821,10.6014,75.263808,92.929335
0.922787,6772224613.831011,4.86785,46.058744,46.764311
0.586928,4375459481.136219,1.4987,28.533958,32.480954
0.70207,3016489874.836258,12.2617,29.065353,36.334422
0.473701,5424142469.990173,0.94768,26.038733,28.06511
0.546722,1687294858.9093199,4.59869,21.020582,31.183297
0.668792,4149001960.282766,2.6523,30.464552,35.109535
0.922242,4421057190.550238,1.51877,39.624585,46.651871
0.351138,5702525341.323444,1.50384,23.037288,24.642348
0.375356,5541171086.117678,0.81878,23.037004,24.842389
0.883702,6841882987.714118,3.9076,43.390744,43.743254
0.664071,5177433801.529569,8.52612,32.463747,35.13657
0.421778,6407055287.43851,13.0169,26.306818,27.000884
0.684447,3466472238.800648,4.95533,29.576592,35.666228
0.977127,3264946930.3704863,11.8898,38.625297,51.32293
0.736321,6133284802.731099,1.77188,35.826334,37.21321
0.136511,6394117405.758373,7.87254,80.868637,83.930735
0.136005,1820965625.6031632,6.43598,10.008784,82.891253
0.785963,2931355937.992112,6.10704,30.675178,39.11011
0.728743,1691023141.048001,3.29977,25.038576,37.041844
0.83151,1896750998.4703984,0.989403,27.982158,40.918383
0.332401,2232063263.288895,1.33795,56.908513,110.665194
0.788364,5680602268.897857,5.77192,36.896224,39.202698
0.294888,2225406096.144453,3.35312,59.74885,108.688551
0.34971,3175885362.823257,1.26348,79.449013,112.196742
0.343497,4132069946.498708,0.897959,88.64821,110.845267
0.157288,4272120575.3222294,1.15103,48.487473,80.425108
0.932926,6917194188.901351,4.05035,47.270431,47.53234
0.350689,2363786422.93856,1.16488,16.157258,24.52529
0.322256,3826674658.610286,13.5417,93.89616,115.001124
0.616907,2339434022.0545,1.05284,24.537695,33.436514
0.899644,5100011898.71118,2.62014,40.372796,44.825874
0.28353,2608592894.302567,5.15824,69.485572,108.044639
0.373575,4189822522.52896,5.08119,21.965721,25.524649
0.411785,5954660753.608049,14.1395,25.565084,26.720415
0.939882,3554200699.672531,6.50299,37.895931,48.092085
0.927243,4077905306.368197,0.814747,38.799871,47.003538
0.566137,4105550278.0211687,12.8438,27.979742,32.096449
