Pri_dMass,Pri_dTidalTau,Sec_dMass,Sec_dTidalTau,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.757471,7.16390098,0.507928,0.283606103,1969025681.6740646,-3.170577045022194e-08,6343913067.962369,3.10552,47.329396,47.329439,1.29313,31.850601,33.002945,0.018623,0.018636,0.018642,47.3351,47.428071,47.428085,47.236804,47.329439,47.329396
0.104945,0.497079862,0.102917,4.9932551,-3.170577045022194e-08,-3.170577045022194e-08,1464419464.3376026,4.36043,2.579866,66.368335,10.7139,7.206609,70.255217,0.112967,0.112988,0.112987,49.5258,49.531925,49.531548,45.998865,46.003348,46.003025
0.548028,6.240914419999999,0.214209,0.2808088204,-3.170577045022194e-08,-3.170577045022194e-08,3950636376.126208,12.7042,39.374267,44.798079,5.47655,74.527251,91.329567,0.080717,0.080729,0.080754,47.0698,47.094823,47.094251,45.298055,45.321631,45.320009
0.954796,0.591308766,0.366658,3.60246726,-3.170577045022194e-08,-3.170577045022194e-08,5882832204.883809,11.4464,49.736408,54.184024,0.962919,37.52602,42.280011,0.062561,0.062655,0.062657,59.1578,59.214736,59.214333,57.800063,57.851704,57.851222
0.211286,0.356253762,0.160976,2.34094611,-3.170577045022194e-08,-3.170577045022194e-08,6775961487.758798,1.3702,44.135795,44.325677,3.34685,19.335039,19.356145,0.22355,0.225518,0.225559,19.4582,19.647699,19.649066,14.929943,15.012347,15.012082
0.486014,7.0424089,0.17865,2.0117725920000002,218340583.3861763,292137856.68991756,4356895119.985798,5.08999,16.576174,16.572236,10.7409,16.576174,16.572236,0.040151,0.035228,0.037195,16.5551,16.695645,16.713784,16.396482,16.572236,16.576174
0.891831,2.064375004,0.340222,0.0464795518,-3.170577045022194e-08,-3.170577045022194e-08,2939157091.9758034,1.78949,35.404658,48.831411,4.14941,81.288207,113.8617,0.159486,0.159508,0.159505,94.7435,94.753748,94.751545,82.157056,82.162961,82.161397
0.497865,0.344262254,0.112811,0.473897962,72847590.36144578,52140.39315155358,4250331188.137153,0.853978,3.62433,3.152235,4.88625,3.62433,3.152235,0.163944,4.634845e-10,4.278932e-05,3.65876,3.152235,3.624327,3.148837,3.152235,3.62433
0.115215,0.5503351519999999,0.10196,0.0374026552,-3.170577045022194e-08,-3.170577045022194e-08,2796773408.087287,9.04727,32.308031,46.280458,8.01027,13.474825,65.126597,0.18358,0.183631,0.183674,20.9494,20.957781,20.959793,17.408172,17.413477,17.413748
0.147663,0.669934832,0.100948,0.4648996,-3.170577045022194e-08,-3.170577045022194e-08,4619770571.905058,7.2205,70.423615,83.011034,1.97738,13.560584,56.327295,0.062243,0.062261,0.062261,40.9277,40.934759,40.934801,39.997679,40.004053,40.004084
0.811208,3.5224502799999997,0.58815,0.2315253626,327213062.77742547,-3.170577045022194e-08,2047704358.1294239,3.40923,26.322005,26.361544,2.81198,26.037232,28.30135,0.092089,0.089804,0.092133,27.5113,27.638074,27.66367,26.178252,26.361544,26.322005
0.574369,0.394357236,0.473211,0.67951353,-3.170577045022194e-08,-3.170577045022194e-08,5877128288.61633,0.866679,32.716963,34.683107,12.6887,31.221961,33.270084,0.149034,0.149108,0.149108,53.9772,53.996626,53.996317,47.612341,47.6239,47.623595
0.243354,0.02755451098,0.193502,0.034785466,-3.170577045022194e-08,-3.170577045022194e-08,5313292902.284729,8.10101,90.016698,98.520482,1.40248,74.366324,85.049637,0.234495,0.234516,0.234517,35.6289,35.631546,35.631606,26.700445,26.701174,26.701175
0.800013,0.38918782999999996,0.33564,0.0131846662,285979.5497780596,107183005.70703869,2394913606.901657,10.1793,2.437155,0.121868,2.11636,2.437155,0.121868,0.038201,0.0,0.0,3.29869,0.121831,2.437154,3.270055,0.121868,2.437155
0.955855,8.86267692,0.9396,0.0972028106,891138871.274572,-3.170577045022194e-08,5234088164.020579,10.0582,44.432084,44.454679,2.29784,43.700914,48.490294,0.271217,0.270425,0.270773,64.4063,64.391162,64.411694,44.381472,44.454679,44.432084
0.753909,1.085518488,0.573538,0.411764162,-3.170577045022194e-08,-3.170577045022194e-08,1701112434.623076,4.41134,15.866178,16.005929,5.5116,16.15485,16.286824,0.13011,0.11275,0.127041,16.7452,16.683014,16.832502,15.198297,15.499183,15.343797
0.582485,1.071126786,0.245307,1.111889082,-3.170577045022194e-08,-3.170577045022194e-08,6738430568.879796,6.89767,30.660575,30.66852,12.8454,57.401405,57.665153,0.254665,0.254601,0.254612,38.8003,38.812726,38.813274,27.79173,27.804684,27.804406
0.175214,0.02158133962,0.104281,0.77851759,-3.170577045022194e-08,-3.170577045022194e-08,4889997931.9905815,6.20815,77.89281,90.964483,3.35493,35.081909,63.985308,0.038492,0.038501,0.038501,39.6505,39.655789,39.655805,39.301086,39.306169,39.306184
0.21831,2.9214524259999997,0.111149,0.01049767898,-3.170577045022194e-08,-3.170577045022194e-08,6581125377.565598,1.38977,80.586943,81.829183,12.7329,75.089869,77.174801,0.188239,0.188516,0.188517,48.3467,48.396785,48.396869,39.8247,39.845023,39.845029
0.446791,0.466252666,0.2921,0.024315763,-3.170577045022194e-08,-3.170577045022194e-08,6907247594.643929,4.12666,27.610261,27.749013,8.69859,110.228707,110.707887,0.012577,0.012577,0.012577,85.926,85.92673,85.926728,85.844523,85.84525,85.845247
0.412101,0.1042857484,0.395422,1.299599392,-3.170577045022194e-08,217855643.62714013,3661075665.7548156,9.58,14.813803,14.850082,11.8196,12.393304,12.434404,0.138824,0.129035,0.133492,13.7384,13.679098,13.721347,12.311253,12.434404,12.393304
0.391088,3.2371079000000003,0.179187,0.10107087619999999,-3.170577045022194e-08,-3.170577045022194e-08,4570329958.162493,7.09894,23.401342,26.574493,4.96167,74.16718,90.277323,0.115484,0.115488,0.115487,97.005,97.007076,97.006781,89.808113,89.809603,89.809383
0.363416,6.5535389,0.304117,1.013197268,-3.170577045022194e-08,-3.170577045022194e-08,5707866004.650745,3.32151,27.134243,29.837165,3.16444,101.205897,108.889382,0.046119,0.046134,0.046134,77.9175,77.932562,77.93211,76.935507,76.949753,76.949317
0.703513,0.015998538840000003,0.143888,0.0197068228,-3.170577045022194e-08,-3.170577045022194e-08,4532275202.611552,7.84779,32.220047,35.999231,3.03072,61.096377,77.886251,0.12283,0.122827,0.122831,27.1837,27.184272,27.184471,24.923599,24.924214,24.924263
