Pri_dMass,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal
0.298947,4906838239.526259,2.3895,54.809581,69.224381
0.274232,3552386847.7617397,1.79217,41.199489,67.778093
0.315425,3508339788.2113314,7.59113,46.98539,72.075222
0.569769,5002919020.460207,0.864816,61.38875,74.515362
0.510832,4687150629.310415,3.65861,60.827259,76.195694
0.12659,1356745098.1035657,11.8063,14.179567,69.829249
0.148783,1768913583.508192,1.58891,5.870041,64.006142
0.9215,6230538971.779153,1.7498,49.113502,52.774414
0.258644,1890141357.838314,2.83386,22.101284,68.248647
0.69094,3009660695.213542,8.65721,44.454367,68.896018
0.441281,5316949312.790852,2.58747,62.090019,72.790243
0.824467,5255105926.81261,8.08263,50.413298,58.502067
0.626798,6653298378.637633,7.86856,72.720059,74.54288
0.823842,4025834007.866676,8.13922,43.94873,58.547238
0.470795,5743015278.522626,7.43167,68.175303,76.084786
0.530665,6583288596.210991,5.41761,74.449193,76.995203
0.764443,5569386377.885758,1.3327,54.404902,61.504143
0.220835,1764339654.2303045,2.01684,14.104208,65.883172
0.139122,2292001502.726591,7.55678,28.979525,68.422772
0.153718,6579369119.241535,2.08695,62.162635,64.900728
0.478211,6730977046.643475,8.90055,74.936658,76.685664
0.958988,4922943643.507328,6.68956,41.257501,50.691519
0.171687,3008052213.418561,13.3146,41.238644,70.192876
0.835973,5837550338.859549,0.854446,51.324998,56.625503
0.320132,6869549809.741973,11.379,72.195363,72.996121
0.116787,3369635675.316426,7.86078,40.652739,68.793996
0.113491,4085694044.5142455,0.892748,35.510737,61.284646
0.842723,2419869562.7047453,6.95465,32.954871,57.268097
0.757886,4157169421.693975,11.4119,48.614607,63.431427
0.329308,5829974795.329051,14.7476,66.214737,73.572269
0.913894,1622973524.9248137,5.28972,24.491332,53.589577
0.344739,1483720910.1917715,13.4437,28.073133,73.393599
0.236634,4591079642.093905,1.38402,48.320983,65.474658
0.140188,6327072187.587747,1.47674,59.178798,63.544763
0.638963,4349729625.904226,1.26127,55.090717,71.732183
0.464222,6516004651.667979,2.49268,70.909822,73.978242
0.935798,5000775828.017421,9.2918,43.339559,52.500496
0.595635,1704329361.1979067,1.49487,30.965525,74.55227
0.406608,3795529234.5595093,3.98255,49.861421,71.913004
0.984748,6354977053.828275,8.25267,45.626277,48.938406
0.838529,3872155711.599476,1.10697,41.085001,56.604195
0.479791,4713336724.215036,4.61073,60.535696,75.70492
0.150183,4497071842.897308,11.8566,52.935621,69.809407
0.176508,1950809846.2532046,6.52187,24.947222,68.125396
0.652537,4852157098.356888,4.39973,59.168707,71.771086
0.129379,2972779064.037611,1.32724,25.438218,62.995087
0.83395,3803658899.4047985,2.82351,41.498685,57.356181
0.75612,1756966269.5812664,10.1646,31.082904,63.50353
0.947445,5589965348.372098,2.76306,44.570493,51.247801
0.90965,3371105801.569424,2.59127,35.94262,53.496809
0.348052,3143035961.4654813,1.9121,39.679537,69.305034
0.181984,2346092372.2244797,5.61156,29.696033,67.428411
0.182033,4550872323.380636,4.32447,50.021483,66.746274
0.333434,6346398218.363614,5.56949,67.365598,71.491124
0.53972,2742954805.1062346,0.82168,41.271284,74.48054
0.910794,3553967480.6029186,5.31478,37.276057,53.731679
0.803838,3911414362.848059,5.4329,43.988451,59.612779
0.236188,3378219906.860773,2.91485,40.000501,67.34048
0.993688,3483433527.2256055,1.01615,31.793386,47.79906
0.805726,1776450550.2215297,2.9903,28.066327,59.157424
0.430039,4447156936.607336,10.0153,58.200119,74.595857
0.830384,2595002877.464932,1.29091,33.166743,57.171855
0.767008,2830222553.8951893,4.51973,38.524309,62.091044
0.660073,5248842736.895972,6.41723,61.582296,71.434966
0.427455,3357949066.8435044,5.45145,47.936408,73.384582
0.218796,3795269290.1218786,11.2781,48.244619,70.102769
0.611248,2848070872.9446473,1.51132,44.077155,73.856497
0.955768,4289220633.5924935,1.11609,37.929947,50.336313
0.525448,5382093497.53026,10.0096,67.688825,77.81476
0.526579,1864632921.5330098,2.06164,32.700413,75.611228
0.562793,5803192736.541935,1.82973,67.928668,75.529254
0.480575,5394539648.529123,7.6763,66.399915,76.542092
0.775215,6569559912.392508,4.85092,59.518494,61.502065
0.80245,3508227232.046241,10.1115,42.064271,60.054609
0.790882,1752810148.4197035,1.10017,26.938296,59.501775
0.211843,3137679601.341098,3.55573,37.810389,67.142979
0.805403,5628940668.21727,3.00476,52.748834,59.180317
0.224084,4571460806.96608,2.64011,49.971546,66.659485
0.211905,6127648516.390409,1.99636,60.001551,65.678894
0.743907,1320654642.5517488,1.7146,23.913844,63.312215
0.195952,5610352484.427999,4.03155,57.912081,66.826045
0.299507,2356458134.351073,12.1795,37.275739,72.980431
0.368889,5791829975.515739,3.90896,63.407357,71.014228
0.399085,2180709433.151886,0.861921,27.239236,68.74483
0.783043,6644496486.283142,8.88606,59.657938,61.294312
0.411205,4499597359.084895,10.128,57.840325,73.81534
0.473343,6375171224.337728,2.32805,70.428216,74.323414
0.98799,2406128496.4788446,1.38233,26.427013,48.204552
0.847716,2908087627.555251,2.79989,35.446366,56.519974
0.681351,2634474667.0401325,7.03085,41.563399,69.558496
0.475581,5240501920.198041,11.6533,66.011256,77.011564
0.331773,3811908233.6334906,5.68555,49.101004,71.528072
0.916841,2478335265.1262774,9.28272,31.026286,53.660867
0.815278,2221413038.5863686,1.11527,30.512204,58.019126
0.483,4891355989.895927,1.21439,59.371443,73.721117
0.610491,6862472322.549362,1.77092,73.321887,74.071045
0.36543,2746843724.9585986,9.6034,41.860187,72.791963
0.338891,2497560333.990756,2.10301,32.788742,69.423476
0.2549,3035212072.5317707,5.90162,40.0619,69.877648
0.635225,4563308199.12672,3.10568,57.93483,72.929937
0.305781,3882701210.9652576,6.54516,49.589435,71.654923
0.166364,5535086367.962757,2.27207,55.201112,65.369014
0.46051,5144215697.188298,5.58363,63.246986,75.125223
0.642813,1269668473.6757765,3.25962,26.52841,72.342048
0.826401,2750154620.9259176,5.16098,35.579214,58.141753
0.452935,4122083855.488706,0.834228,51.033788,71.500739
0.732264,6427725220.027252,1.99281,61.548799,64.380956
0.933318,1746870536.1102817,7.10706,25.14529,52.572167
0.795548,5779526251.335133,14.677,54.957545,60.706348
0.418948,3347837310.4938416,1.32028,43.487952,70.399584
0.658948,1139450814.7041485,4.15982,24.96157,71.135523
0.348629,1737445934.096689,1.00654,17.249572,67.931227
0.430032,4281029266.44909,6.25949,55.896578,73.756576
0.607773,2922163831.2567277,11.5408,48.344871,76.258189
0.440274,6644583227.641885,4.07515,71.220993,73.525572
0.758161,2369869218.5744143,1.17544,33.70819,61.909968
0.980896,2374195121.1366324,2.66929,26.810824,48.841791
0.146243,2827925850.2113104,8.50784,36.605628,68.854574
0.380223,3864498241.662417,2.95009,48.690502,70.634627
0.64468,6534875103.458681,2.7133,69.472752,72.004175
0.701387,3266833589.062834,3.4428,44.831955,67.303711
0.596508,2815006988.598394,13.2402,48.015475,76.981915
0.103538,3751483043.3297353,2.72593,37.712457,65.820621
0.536643,2217275724.393265,8.95698,41.377692,77.705792
0.663637,3674187897.464721,0.934784,48.227646,69.352807
0.451769,1968061031.40657,0.863137,27.439312,71.490893
0.23123,5541970747.707,6.21399,59.774362,69.026677
0.204382,4854939601.905045,8.26559,55.44849,69.19699
0.569294,2589876704.2202444,1.20251,41.082123,74.931264
0.801704,4185627732.9067497,1.99115,44.895264,59.175012
0.38485,1691200807.3598788,6.65631,29.121241,72.31471
0.177992,3465440522.8965087,4.78189,41.157784,67.22896
0.739789,2910763766.1587033,8.9634,41.195255,64.813474
0.573534,4206895799.6342893,8.03633,58.976535,77.177644
0.701198,3814939458.1404643,2.15776,48.177947,66.943085
0.868859,4780439908.0102825,1.32534,44.898095,55.00184
0.960196,2961746595.9942446,2.66638,31.244497,50.299754
0.920867,2263237791.334926,1.29053,28.061341,52.6917
0.914867,4659712314.145348,8.78307,43.061162,53.738902
0.951441,1407912201.473163,5.85894,21.71229,51.210434
0.420938,3545835742.20049,1.06077,44.787205,70.098953
0.463376,5915924755.750949,13.4827,70.119097,76.720362
0.996406,6086247556.765118,2.76713,43.532603,47.953797
0.894686,3699845570.2063355,1.04839,37.937533,53.680427
0.193675,4039213056.580092,2.93424,44.551782,65.784647
0.612459,3112066238.5963545,3.56794,47.853387,74.712218
0.28001,6136930162.007009,9.26568,66.492454,71.903969
0.428496,3877537026.54828,5.26563,52.111057,73.372763
0.835744,5837386812.802004,2.87815,52.012136,57.254476
0.38413,3511285917.9730873,1.50772,43.836882,69.394125
0.629034,3408345119.319079,13.2259,51.749189,74.887735
0.175786,2855229264.1159077,7.36475,37.055321,68.481127
0.944995,6495009976.179701,11.9959,49.41183,51.931016
0.797915,3873220424.7306533,7.95963,44.319229,60.206519
0.721084,5420368504.340902,11.6325,58.568946,66.623476
0.969574,3681123917.7021646,12.2026,35.192602,50.097813
0.337915,6586573306.224914,1.50322,65.87623,68.67989
0.799549,5518097202.848024,1.89786,52.165629,59.276146
0.502458,6983278898.397463,5.98683,76.608661,76.773633
0.576953,5889304726.301014,12.4624,70.916093,77.615651
0.280265,4905031292.725719,1.62838,53.145625,67.772035
0.855511,4068856209.376006,1.43677,41.689198,55.753979
0.902642,4885832749.167139,6.90174,44.689431,54.144958
0.228208,5050757659.256853,1.80225,52.549145,65.823734
0.831722,2303163645.861867,12.3655,32.977367,58.249688
0.339391,5440346867.839064,7.31515,62.154988,72.099814
0.524879,1651834084.8254943,2.07378,29.680782,75.59846
0.43709,3545156753.5119514,3.17253,48.557086,72.918936
0.577199,6877813228.495864,1.58834,74.444329,75.140173
0.827687,4885632566.582863,0.843445,46.976364,57.114212
0.719107,4154544632.34396,2.59515,49.660524,65.664484
0.902648,5192044419.832863,7.19473,46.161882,54.160218
0.391253,6453829313.187031,3.13804,67.455403,70.998742
0.441012,3768247700.52777,12.4351,53.88431,75.506321
0.32662,2571391231.8558035,13.5476,40.364004,73.387286
0.626445,4669832171.684608,1.62065,58.462866,72.948608
0.144085,5551142308.785395,2.49104,55.642497,65.242598
0.60344,5123871792.2869835,4.3051,63.725807,75.411493
0.740366,4275121365.6764193,1.76005,48.913169,63.621752
0.153757,2003147461.8695645,9.23205,27.008788,69.117282
0.526665,2719021368.8661723,0.807862,40.6316,74.287643
0.460271,5400680296.680807,13.5545,66.729225,76.583529
0.843653,2796950843.8135,2.3213,34.6793,56.668963
0.287648,4074588669.961602,10.2686,51.990485,72.357015
0.652791,3496899237.7932763,0.800753,47.28461,70.142617
0.651547,6924873366.036526,8.86617,72.077568,72.52232
0.772756,4828171311.457843,8.99142,51.29861,62.078409
0.202952,2062284331.1363924,1.18983,15.249251,64.3023
0.197641,4890405931.367693,7.56087,55.117576,68.621663
0.41723,1559757238.787205,5.49886,27.559237,72.930423
0.114749,1737500425.6634598,5.04454,10.176053,67.394994
0.92496,6937155298.712462,9.31017,52.917475,53.205693
0.38737,1145748908.2876883,3.47103,15.665648,71.09975
0.751321,3406988213.52199,3.83721,43.24357,63.253484
0.171813,4736436222.27375,13.9394,55.440299,70.305338
0.847734,4840481879.3557205,10.1384,47.287206,57.144253
0.531021,1146063750.4159608,13.9,28.800725,78.286818
0.496324,2286854295.5633163,9.57577,41.589633,77.364535
0.231568,4605187613.822151,1.26023,48.000341,65.027862
0.528749,1937010117.784513,5.40143,36.635141,76.977162
0.823076,3425338326.540653,1.66057,39.291538,57.753002
0.409417,3429358381.2725687,4.05611,46.968127,72.051786
0.219297,1581159406.4041479,1.88777,8.633524,65.674587
0.918639,1409704871.5693974,3.00474,22.097244,53.1339
0.618681,5085306393.475697,5.82893,63.223428,74.832454
0.733376,4494753192.675983,1.92088,50.660719,64.262212
0.470877,5991475558.851999,14.7328,71.088221,77.191335
0.546019,1833782772.679977,1.72676,32.349432,75.515138
0.951688,6006666277.790619,1.37021,45.705615,50.701184
0.464418,1826883692.3929787,4.11117,32.350343,74.814965
0.90407,1515188089.919989,3.25518,23.506498,53.794099
0.748848,2059413821.2223926,2.98146,32.523455,63.285349
0.220461,3971132063.7349524,5.24982,47.025943,68.276912
0.190103,1502028871.5031822,0.818995,2.384691,62.159114
0.382643,2937986486.217915,1.11775,37.009077,68.76395
0.480165,2630410887.921479,1.55805,39.733468,73.994765
0.320872,4031496500.315448,14.4726,53.293231,73.517075
0.978253,5291339773.780008,3.13237,41.231763,49.064969
0.595161,1091396363.169156,1.14719,19.714976,74.267984
0.21354,2349423875.864217,1.10217,21.069269,64.161316
0.771801,3847716030.206176,3.62584,44.919489,61.579644
0.986611,6199543215.176102,4.18469,44.589512,48.61763
0.820276,3397413770.14247,5.71565,40.187637,58.588076
0.850987,5337813687.880687,5.07247,49.20615,56.614421
0.697682,3407150907.1829605,1.45327,44.987416,66.891856
0.560134,4566751079.907883,4.14293,60.722848,76.587052
0.945223,2503567383.578477,1.56963,28.880627,51.21107
0.239746,1766337235.5143433,2.75113,18.549533,67.343038
0.932105,2654556935.755513,1.1449,30.193932,51.987345
0.840373,4093696217.1265936,6.50615,43.426685,57.379637
0.360069,4503756816.907397,0.98028,50.422885,68.042711
0.961329,3581158523.9288754,1.05866,34.044975,49.915439
0.220789,3508958056.0994935,1.99855,39.263191,65.858737
0.512738,3267155568.5302525,14.4984,52.27503,78.220882
0.258285,4573688745.723154,5.37407,53.227382,69.796293
0.247126,5384782802.088308,1.81602,55.585434,66.624937
0.969368,4925120026.6819,1.41675,40.014014,49.432145
0.868046,1784693344.0636973,3.85629,26.777899,55.526759
0.238274,3035454800.062634,3.12368,36.880906,67.599185
0.463745,1260582214.1100943,1.29757,16.842273,72.87056
0.236438,1782756098.6822352,4.73076,22.671654,68.553849
0.395062,4386150114.230923,6.05259,55.315437,72.351616
0.822385,6084709054.127808,6.17605,54.342202,58.493696
0.825209,3498398846.4752483,8.46143,40.834869,58.479457
0.684006,2771800147.5558853,1.75815,40.762877,68.150121
0.12374,2897207444.4984236,0.897778,19.216944,61.550419
0.371221,5213043044.657234,2.53332,58.526929,70.173867
0.625888,5319604999.380807,1.28544,62.60267,72.74859
0.192501,1072158278.5755887,2.28024,2.573516,65.041136
0.83824,6196200439.107831,11.1491,54.291231,57.781092
0.255952,2521010844.5582466,8.92531,36.420375,70.913678
0.920995,2679199289.400695,1.32828,30.893306,52.697357
0.948199,4054079780.7350025,6.69503,37.980154,51.496352
0.381216,5851887634.724801,3.28341,63.65718,70.863584
0.241733,5334152387.526264,6.115,58.511888,69.399905
0.128386,5274172970.058212,11.0,58.415773,69.579075
0.937698,6317399260.278437,2.25771,48.479465,51.863809
0.708706,3328949173.7036424,4.63738,45.240814,66.96067
0.333561,4602539839.3779125,5.46983,55.218049,71.452692
0.870639,6507463635.683779,6.40434,53.616223,55.619815
0.892355,2427057308.6073103,10.6891,31.726431,54.749802
0.280103,5614168925.648291,1.10296,57.271304,66.813462
0.707198,3471720972.085617,9.11056,47.125527,67.60963
0.97607,1946930476.4838457,1.80024,24.122313,49.628258
0.394089,5231110505.790331,1.97728,58.789435,70.184389
0.804783,5382867874.199726,8.44632,52.174067,59.802928
0.55679,1690850557.1298666,0.897782,28.542994,74.655787
0.478354,5911831283.677145,7.06952,69.520017,76.328135
0.512536,3511918291.656582,11.0325,53.792134,77.830577
0.524224,1266030550.3634338,8.89253,28.989484,77.639364
0.318794,1370971251.6490707,14.0221,25.867192,73.439001
0.816215,4628321172.5295315,2.1805,46.796495,58.326904
0.122548,4176351974.98161,14.8089,51.305384,70.614225
0.604095,5067911921.291447,0.844136,61.250585,73.575321
0.428857,5626141966.682016,5.89595,65.125389,73.592654
0.348036,1772498275.1727931,1.09099,18.461273,68.098665
0.489228,3709655887.296496,1.15023,49.95936,73.889015
0.973869,1953770321.4184752,3.42581,24.584952,49.393609
0.593278,6618704045.898551,3.01165,73.320198,75.436473
0.624113,2766440038.2251635,0.927297,42.086905,72.534095
0.228834,1702233009.9759355,0.892961,5.77239,64.029222
0.284156,6018818138.082689,1.84321,61.514207,68.20568
0.85979,2687553128.4640474,1.61667,33.139147,55.57202
0.397827,2592125567.856619,6.20683,39.855512,72.472373
0.661542,4234530658.097497,13.8964,55.727439,71.986368
0.734998,5592166310.549798,14.9882,58.549862,65.583121
0.761926,3459023001.00403,13.9174,44.179967,63.220103
0.962446,1633589456.6990604,13.6014,23.627858,50.659868
0.460233,3187785255.2957287,10.1362,49.256672,76.101239
0.665707,6622599773.787563,4.91101,68.751034,70.668303
0.341387,3727949609.254787,1.43396,44.339363,68.613047
0.281957,1390869593.5305705,1.93711,8.823396,68.254821
0.856533,2502973054.5438185,14.4147,33.651539,56.776828
0.573682,1416308722.6162627,10.3206,32.298961,77.47707
0.466176,4412233389.317901,2.50967,56.537943,74.091771
0.680054,5506906652.392299,1.92464,60.409835,68.564368
0.327589,3248745212.36662,8.10337,45.216106,72.281675
0.668826,3422235055.622811,3.08113,47.544001,69.968468
0.9988,6096031834.671056,1.31073,43.265415,47.62389
0.847858,6047086937.139815,2.16662,52.222731,56.387414
0.157132,5560607451.026813,2.60371,55.917749,65.572719
0.947606,4943527939.404871,1.92955,41.610674,51.11281
0.876044,3399763127.135271,1.68098,37.199131,54.744735
0.207113,3615836160.1760693,1.54634,39.050758,64.980313
0.702689,5977826637.99095,3.58331,61.937458,67.234987
0.697496,1523517606.0148103,1.10869,26.56369,66.685009
0.670344,1023196852.1178845,1.40858,19.797053,69.136335
0.627935,6000096348.602612,12.9977,69.332769,74.960676
0.381171,5516971813.34535,11.7297,64.40819,73.362435
0.143854,5069582536.194111,0.881368,47.982565,62.041342
0.14024,5048055794.101015,1.59159,49.960263,63.778228
0.176339,5880011070.62671,6.51736,60.672139,68.1328
0.309333,5003990515.78137,2.59411,55.884412,69.591017
0.969193,2699671670.588827,3.73774,29.491336,49.752131
0.607387,2613621576.542507,3.56057,43.300507,74.999703
0.307474,4944361540.588158,11.0147,59.343501,72.843418
0.668501,4152183382.7325983,5.87533,53.66936,70.572034
0.932737,4353343199.3631115,8.94573,40.496388,52.694555
0.600727,5572692817.646479,2.21393,66.065897,74.79713
0.996399,4295729783.225175,2.91665,35.896451,47.969421
0.203996,1323674103.9014947,3.18835,7.408441,66.833917
0.289374,6511127537.750822,1.1997,63.982718,67.33699
0.130885,3517949002.0480986,0.840562,30.386901,61.513275
0.436819,6022114116.79465,10.6068,69.124456,75.024468
0.775368,3734624418.607773,1.6188,43.272873,60.807057
0.512261,2942269522.821633,9.43574,48.372731,77.600494
0.844106,6366528780.6490755,8.97899,54.601797,57.309161
0.654301,1045728531.4621578,14.0347,26.720548,72.687329
0.359167,4949496837.2800045,1.46552,54.94985,68.875513
0.109359,5129878218.380508,12.9309,58.258172,70.856753
0.685509,1010746299.4795858,6.45545,23.567803,69.119468
0.320427,2207150184.018727,5.99163,33.042512,71.583856
0.494607,2259465659.565109,2.27469,37.084227,75.129425
0.913885,4144859964.95294,5.7931,40.332983,53.625364
0.972171,6890039101.119656,12.3825,49.331178,49.914229
0.417326,1976398111.0872648,6.74833,34.056028,73.308858
0.824597,3230340262.544859,12.3371,39.5211,58.710199
0.844636,4966990259.810257,12.3299,48.220025,57.427676
0.622959,3322163466.341118,1.23974,47.709612,72.915657
0.880703,3096504486.673194,4.70651,35.84777,54.964826
0.754229,2176959619.8174543,1.41224,32.425057,62.343336
0.853768,3073407969.2092485,1.51604,35.820359,55.877484
0.879631,3532346066.760292,3.20861,38.19316,54.850957
0.557498,1880615427.0102189,1.65175,33.187436,75.438912
0.210574,4725575496.340828,9.25387,54.950658,69.491497
0.932371,5717147505.601447,14.0519,46.85524,52.877161
0.49009,5931091435.97761,6.04772,69.809681,76.497762
0.136864,6715478527.707548,8.2478,67.011341,68.657376
0.958135,4335152097.715469,0.86854,37.90353,50.081214
0.495634,5342018669.599786,1.63418,63.785853,74.650869
0.209775,5688984512.133741,1.12116,55.337709,64.158409
0.941969,1685423478.165672,1.56527,23.285016,51.440157
0.493418,3590931802.6462145,1.30616,49.353855,74.236815
0.50557,5420644003.577082,8.7708,67.454392,77.398054
0.255588,1011618825.877421,7.13162,10.199014,70.362191
0.477943,3611984307.428346,1.08719,48.450632,73.314358
0.999112,1727170081.5094523,3.83471,22.182417,47.920928
0.141424,5533509792.56574,3.8329,56.901194,66.469091
0.872327,5761971419.239551,1.04492,49.274146,54.719028
0.924479,2158809722.731803,1.98542,27.531777,52.654476
0.899224,2764493022.27117,2.89315,32.745527,53.900984
0.236403,6324726944.783561,2.39322,62.446719,66.85555
0.451337,5724958339.5598755,1.90437,64.605587,72.824409
0.918372,2007388478.1225228,5.28517,27.383079,53.364081
0.292995,1603265223.104686,3.95443,21.14325,70.274665
0.549311,5297770953.357054,0.843684,63.52586,74.5735
0.29795,4727879170.535324,3.83745,54.66277,70.312398
0.245352,3030703604.7693024,1.52203,33.841151,66.097696
0.129103,1227579193.3059707,4.60493,4.422633,66.935198
0.497064,5696820762.668079,1.71908,66.295161,74.770094
0.46972,3411279652.7856693,7.92862,51.11736,76.140665
0.859769,3787457628.187948,0.857512,39.65836,55.279785
0.475925,4478199465.3652725,1.19498,55.953888,73.369336
0.10478,3208984394.1955256,0.891787,19.802558,61.314101
0.244393,2407362309.6028805,1.4795,25.598783,65.98409
0.217882,3797293503.4498777,1.1341,39.732068,64.321088
0.943059,3091024533.615244,5.50696,33.1891,51.803446
0.619358,2854544678.4022527,0.827654,42.807888,72.727491
0.546287,5130969213.736635,5.77339,65.207193,77.109647
0.45949,4069664576.6656804,1.05826,51.415532,72.289235
0.742536,6257312894.556087,8.05066,60.917121,64.502326
0.198952,2136009839.5355804,3.8698,25.87043,67.161547
0.95632,4237493187.533519,0.826043,37.530559,50.196072
0.51546,5476188831.967614,1.48488,65.060478,74.963506
0.606634,3646232948.1436496,6.86854,53.610409,75.758686
0.867912,2321840342.4285126,1.08186,29.940683,54.95874
0.871969,3697919674.8660417,9.29036,40.145785,55.714878
0.346336,4523052242.772097,1.15244,50.643916,68.194986
0.323716,6900629986.073271,2.82487,69.356902,69.94305
0.338837,6630848507.466729,1.6979,66.418399,68.956318
0.654718,2719375586.6273394,3.47202,42.608531,71.35371
0.44033,3704160468.3098354,1.14982,47.388254,71.314935
0.949171,2229823556.500989,5.20677,27.704972,51.338454
0.753085,1487583074.5936358,14.5244,29.005409,63.990928
0.818229,1000351706.2859814,1.24584,18.073541,57.899233
0.382009,1462823232.9412072,0.829344,10.568098,68.149114
0.214489,1578138700.1959786,2.105,9.395341,65.853056
0.74874,2988611410.8965483,3.08492,40.176195,63.316782
0.617112,5140951942.409997,1.13006,61.575656,73.199074
0.636922,2284794224.433325,3.22084,39.007077,72.827152
0.441749,4974843459.067209,2.16369,59.118562,72.504883
0.652518,3047511665.741105,13.1497,47.486539,72.796585
0.952551,2629563886.4422035,0.845355,29.048543,50.47603
0.91292,2740947344.681057,7.61351,32.715268,53.777683
0.16893,4272689658.457509,0.840388,41.301536,62.670411
0.934891,2659401443.800778,1.68332,30.366257,51.946825
0.705432,4449326156.119589,6.77114,53.422368,67.519648
0.885801,3599116557.4852343,1.4478,37.893409,54.213787
0.857473,4813798726.30702,6.35485,46.428942,56.344338
0.178916,2270441370.9256153,3.06416,24.696977,65.996436
0.624793,4177971979.321207,8.079,57.073384,74.724446
0.146263,6060784697.8589945,3.4712,60.363223,66.274845
0.859259,4857774277.468318,12.2465,46.923618,56.544277
0.26502,2429847214.27063,1.56427,27.337327,67.059944
0.713875,2128014362.0157037,5.26341,35.338573,66.634407
0.365852,4904254383.187346,2.98484,56.535298,70.43093
0.555802,2249351935.409976,1.0427,36.630957,74.852021
0.669862,3735815659.480566,3.60373,50.095926,70.014089
0.167479,5658563421.360997,1.14489,53.850826,63.479488
0.3719,1369408472.981084,13.2157,27.322169,73.485724
0.674277,5619321971.262067,1.77059,61.344533,68.993553
0.327432,3268395522.331265,1.25567,39.027439,68.161004
0.905144,2199078952.477207,2.08359,28.517514,53.579065
0.659533,2378125185.153025,0.854717,36.890558,69.626078
0.261353,1716388620.4020605,3.9626,21.633725,69.190134
0.943233,5112503544.4835205,12.8771,43.434539,52.083639
0.969607,2671507992.0609665,1.95747,28.972195,49.517541
0.699183,2824502192.193837,6.66379,42.264885,68.00464
0.72768,4538235037.355737,2.01048,51.357204,64.766984
0.860263,5745322861.0909395,5.6584,50.663713,56.131657
0.911342,6281122555.450991,7.98696,50.609231,53.868401
0.617198,2149660234.999274,2.8559,37.868575,74.177452
0.700961,3440484983.277622,1.13932,44.790128,66.450276
0.536093,1109376271.9023478,3.72725,23.155448,76.513492
0.740524,6414580147.678103,1.14877,60.386263,63.30842
0.315762,5854232807.503452,1.15554,59.967334,67.817426
0.911233,3570352665.4332123,8.09748,37.602822,53.878741
0.641093,6886037305.968062,3.42984,71.941527,72.539122
0.698136,1827736833.0728538,1.96204,31.273034,67.098418
0.681273,4829586074.137739,1.26729,55.664446,68.101142
0.700994,1959117452.9627547,3.58998,33.516887,67.367974
0.503432,1454222116.749084,4.5986,28.736793,76.399951
0.926467,2824822481.4145746,0.853916,31.291452,52.223874
0.723692,6704906851.392164,3.09846,63.966535,65.416505
0.207243,6034740105.364074,9.56364,63.554285,69.550706
0.388864,3869104584.289141,10.3488,52.383359,73.245563
0.184694,6283030136.129822,1.95175,59.539198,64.52682
0.49411,1557880960.4943538,9.44122,32.703123,77.291639
0.720594,1968473559.4997501,1.78548,31.892625,65.261051
0.319449,5406738284.195885,2.27253,58.684532,69.413668
0.284759,4687315110.054463,3.09601,53.300355,69.471795
0.585156,1943827395.6690993,1.15085,33.473122,74.573033
0.737102,6102852249.934714,1.93724,59.425798,63.959648
0.734332,4441232553.3718605,4.45936,51.086835,64.784868
0.509347,3306633454.476258,4.99911,50.376629,76.629852
0.106507,5778922448.464651,8.70749,61.494039,69.67968
0.931929,1477302230.4107308,13.1029,23.536774,52.882747
0.542519,1531486007.1892614,4.43136,30.896441,76.764531
0.549853,2145245234.359318,2.07279,37.064607,75.757976
0.866675,2686555891.8214884,1.03393,32.588351,55.001717
0.142551,1411016756.1809928,1.03087,1.666741,62.490753
0.193555,1049855538.7595046,10.8246,11.825003,69.076289
0.155364,2161884173.2561445,0.909858,8.345735,62.454191
0.731825,6918283314.748149,9.42568,65.113126,65.539923
0.697635,4495261460.914803,1.28638,52.506243,66.795559
0.960731,2271458919.9217844,8.17284,27.705902,50.627287
0.897548,5053361360.23065,1.44073,44.976429,53.687473
0.84717,6054317727.467578,2.8509,52.402583,56.561236
0.844439,3809901657.470375,0.971657,40.410777,56.193981
0.211095,1255452742.1967664,1.49968,3.091508,64.931178
0.52044,5208402471.794788,3.9846,64.998101,76.46501
0.499599,6130290281.690487,1.05846,68.616175,74.098493
0.568836,3703087798.4842143,5.87518,54.456637,76.89471
0.944292,2391179588.581991,2.47396,28.475251,51.432363
0.695417,1617325631.9566264,3.22059,29.842621,67.714546
0.467211,6550080980.509574,0.964966,69.625699,72.566903
0.662729,2230240309.6385355,8.55879,39.129173,71.450172
0.283587,4226069754.1921573,4.39809,50.70678,70.268531
0.393311,1215418788.8281024,0.854457,5.791201,68.533755
0.98966,1968387980.5649781,2.80065,23.967662,48.317275
0.701699,1456263608.9452496,10.2017,29.965101,68.145681
0.520176,6528584635.170879,4.60818,73.788069,76.668981
0.700985,1272030161.3398623,1.19631,23.246416,66.487824
0.945989,4956466210.360844,1.43733,41.687253,51.127514
0.212512,1588510788.465532,7.02807,21.422374,68.84118
0.162927,5929433909.842989,10.202,62.439517,69.381616
0.705049,3107248197.4424286,0.857505,41.752581,65.919068
0.522741,3393970270.863963,0.947175,47.749018,74.450282
0.815578,3121001086.0011926,1.05031,37.12952,57.969535
0.959074,4139725557.9408884,1.28142,37.07337,50.141348
0.490343,2673464920.2431135,9.62479,45.456956,77.222324
0.94059,1285885834.1483855,1.57417,19.92953,51.537573
