Pri_dMass,Pri_dTidaLQ,Sec_dMass,Sec_dTidalQ,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.614409,38073.0,0.21514,67253.0,-3.170577045022194e-08,-3.170577045022194e-08,1852897103.3713183,3.68574,35.939429,84.192298,3.01439,19.760634,72.222052,0.205461,0.205462,0.205466,98.4654,98.47055,98.4677,98.4654,98.47055,98.4677
0.656626,31146.9,0.392066,22944.4,1483435320.2282815,1635157894.7368422,1448830548.7818155,3.1001,41.324678,43.288144,8.79605,36.591548,43.288144,0.283367,0.283375,0.283449,64.9422,64.932216,64.966101,43.2948,43.288144,43.310734
0.73152,469804.0,0.442919,313766.0,1315034242.2320862,2015467977.1718452,4625406250.964132,11.0848,34.609597,34.602483,0.998517,34.609597,34.602483,0.084295,0.084137,0.084212,34.6098,34.602483,34.609597,34.6098,34.602483,34.609597
0.81914,2632140.0,0.180332,802873.0,-3.170577045022194e-08,-3.170577045022194e-08,5747683165.677665,5.34782,53.09224,58.950455,7.84218,60.624981,66.740361,0.224402,0.2244,0.224402,59.9046,59.905075,59.90512,59.9046,59.905075,59.90512
0.884489,843268.0,0.153565,14787.3,-3.170577045022194e-08,-3.170577045022194e-08,6636970176.283218,0.966228,34.884832,34.694918,2.27603,33.305927,33.303171,0.244103,0.243834,0.243866,33.3049,33.304448,33.306857,22.203267,22.202965,22.204571
0.731973,36394.1,0.594273,730778.0,1419909321.4965124,-3.170577045022194e-08,2119424911.8106356,12.3225,59.85679,59.847426,2.34982,38.924692,62.317932,0.145645,0.145373,0.145633,59.8432,59.847426,59.85679,59.8432,59.847426,59.85679
0.717229,71825.9,0.185732,118719.0,-3.170577045022194e-08,-3.170577045022194e-08,3030144146.6393456,1.44152,42.035788,71.923179,1.00528,28.745793,65.224808,0.05685,0.056852,0.056851,96.0831,96.08697,96.084799,96.0831,96.08697,96.084799
0.157373,1583150.0,0.133968,1624470.0,-3.170577045022194e-08,-3.170577045022194e-08,1684615823.1007743,6.40163,18.742137,67.34802,3.00271,7.629658,64.966117,0.262571,0.262571,0.262571,52.9031,52.903187,52.903216,35.268733,35.268792,35.268811
0.336402,7330980.0,0.113456,593291.0,-3.170577045022194e-08,-3.170577045022194e-08,4548061616.181234,1.88503,50.447975,64.437127,0.914774,31.730122,33.899212,0.147764,0.147765,0.147772,22.3434,22.344051,22.344695,22.3434,22.344051,22.344695
0.137143,143910.0,0.117744,118343.0,-3.170577045022194e-08,-3.170577045022194e-08,6702961746.917759,0.82966,60.079573,62.120028,1.45532,61.618333,63.744581,0.126571,0.126571,0.126571,95.3361,95.336287,95.336282,95.3361,95.336287,95.336282
0.426384,54899.8,0.125786,331868.0,-3.170577045022194e-08,-3.170577045022194e-08,4509815800.172278,1.60791,55.930063,72.987329,1.10289,42.840259,62.979647,0.231518,0.23152,0.231522,88.2192,88.220852,88.220852,58.8128,58.813902,58.813901
0.36569,121833.0,0.355053,1264150.0,-3.170577045022194e-08,-3.170577045022194e-08,1370394680.8118646,5.57167,22.444437,76.06189,0.874679,6.681911,68.039457,0.018647,0.018647,0.018647,95.5478,95.548402,95.547976,95.5478,95.548402,95.547976
0.263333,84482.5,0.112465,2172560.0,-3.170577045022194e-08,-3.170577045022194e-08,5390222663.541212,0.965152,55.246895,67.218743,6.77032,57.560023,68.595823,0.111338,0.111339,0.111339,84.7454,84.745884,84.745821,84.7454,84.745884,84.745821
0.572739,35776.6,0.252655,1905410.0,362361128.72542804,-3.170577045022194e-08,6973953889.734252,5.13336,19.547671,19.547014,10.8352,30.642997,30.656941,0.103982,0.093512,0.093562,19.5938,19.547013,19.547671,19.5938,19.547014,19.547671
0.8968,132915.0,0.377611,613533.0,-3.170577045022194e-08,-3.170577045022194e-08,4725601329.382691,1.61688,55.167478,64.420465,8.37357,59.397169,68.086358,0.230312,0.230216,0.230295,64.4154,64.423393,64.426629,42.9436,42.948929,42.951086
0.569895,14364.4,0.168336,107075.0,570878.5668991756,3597530.120481928,2288595024.1595316,5.05404,8.73373,8.246731,1.86282,8.73373,8.246731,0.062411,1.109678e-05,0.004667,8.76824,8.24673,8.733722,8.76824,8.246731,8.73373
0.96034,706247.0,0.802306,150459.0,1688927393.785669,1026640773.620799,1358481435.43633,2.6903,24.885588,31.786889,2.11066,31.8198,31.786889,0.297155,0.297093,0.297248,47.7102,47.680333,47.7297,31.8068,31.786889,31.8198
0.839401,99428.0,0.344218,126192.0,5345776791.37603,5889844641.724794,1066308202.5127656,2.5912,20.277171,75.926797,2.1688,6.426931,75.926797,0.06774,0.067735,0.067743,75.9171,75.926797,75.919338,75.9171,75.926797,75.919338
0.689001,696837.0,0.446941,646953.0,683245085.6055802,926568801.5218769,2919970489.915832,1.90375,18.051185,17.995184,3.17509,18.051185,17.995184,0.062843,0.061626,0.062499,18.0548,17.995184,18.051185,18.0548,17.995184,18.051185
0.824074,194756.0,0.199824,4263940.0,-3.170577045022194e-08,-3.170577045022194e-08,3879318503.9112234,5.39874,44.019137,62.943301,1.03604,39.907481,64.067412,0.296755,0.296765,0.29676,96.4484,96.452717,96.45065,64.298933,64.301811,64.300434
