Pri_dMass,Pri_dTidalTau,Sec_dMass,Sec_dTidalTau,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.707253,0.9710062100000001,0.306054,0.3077493422,-3.170577045022194e-08,-3.170577045022194e-08,3355440356.3260794,2.67014,46.585118,67.945795,10.4825,47.012252,72.900323,0.061626,0.061644,0.061646,61.7747,61.787464,61.787402,60.398055,60.409721,60.40957
0.989767,0.0018369684500000002,0.614421,0.0073925975199999995,-3.170577045022194e-08,-3.170577045022194e-08,3779153648.774042,1.31167,33.594494,48.11917,7.41852,54.431995,75.287279,0.254366,0.254367,0.254367,68.5463,68.546496,68.546501,49.131784,49.131843,49.131833
0.456076,0.18349719679999998,0.433419,0.00367463078,-3.170577045022194e-08,-3.170577045022194e-08,1719110156.9693518,13.6085,35.18249,75.808917,0.832098,21.768931,70.33975,0.013199,0.013199,0.0132,53.3874,53.388068,53.388081,53.33165,53.332316,53.332328
0.551755,0.0012128643919999999,0.378407,0.19385020179999998,-3.170577045022194e-08,-3.170577045022194e-08,1269834096.572906,9.65664,24.00298,25.366228,4.50593,8.357434,8.241881,0.042868,0.035333,0.041137,7.75932,7.706084,7.788218,7.674689,7.648787,7.709924
0.679323,0.0010939554380000002,0.29604,0.00108489715,-3.170577045022194e-08,-3.170577045022194e-08,4473489131.626575,0.921052,46.818302,52.650041,7.5144,49.388968,57.67223,0.154067,0.154104,0.154136,13.8617,13.865763,13.866931,12.128425,12.131251,12.131626
0.387671,0.1596889124,0.343286,0.00121550429,-3.170577045022194e-08,-3.170577045022194e-08,3169697881.6376452,1.15011,38.842076,50.184276,2.73485,41.041913,69.724767,0.077473,0.077699,0.077713,26.5573,26.604437,26.605659,25.633697,25.673977,25.674826
0.155035,0.0231699148,0.121023,0.031406964280000005,-3.170577045022194e-08,-3.170577045022194e-08,6778703331.5594,3.38993,64.841513,66.293305,0.988815,60.282258,61.79026,0.083306,0.08331,0.08331,45.6201,45.621134,45.621135,43.795368,43.796224,43.796224
0.98709,0.044541103400000004,0.267627,0.001554824226,-3.170577045022194e-08,-3.170577045022194e-08,5886891058.5119915,4.17664,43.701519,48.981302,10.7073,64.661683,71.793626,0.011164,0.011164,0.011165,43.8583,43.860358,43.860388,43.825525,43.82758,43.827609
0.521975,0.1771497718,0.255072,0.5702305839999999,-3.170577045022194e-08,-3.170577045022194e-08,6779282892.89028,3.65993,74.893804,76.329505,3.39405,67.138518,68.776222,0.200096,0.200109,0.200109,73.127,73.130411,73.130415,58.871712,58.872998,58.872996
0.181625,0.7226350180000001,0.11875,0.1192047992,-3.170577045022194e-08,-3.170577045022194e-08,5024149265.430315,12.8927,52.328978,58.320512,2.21345,49.633299,62.562845,0.163396,0.163457,0.163462,33.0291,33.038617,33.038935,28.45246,28.457687,28.45774
0.131113,0.0013729267379999999,0.125829,0.0471671238,-3.170577045022194e-08,-3.170577045022194e-08,1492235806.1898594,4.17297,6.941154,66.610619,1.81985,2.80833,63.774851,0.22735,0.227361,0.227361,42.2643,42.265853,42.265841,32.166857,32.167282,32.167273
0.900767,0.106469578,0.264597,0.01266775714,-3.170577045022194e-08,-3.170577045022194e-08,2229735187.0093207,8.72715,18.811386,17.926445,2.15513,26.499512,38.535204,0.074211,0.072195,0.073911,15.3462,15.314353,15.367072,14.855106,14.849759,14.879154
0.978849,0.630005192,0.951506,0.00538864054,-3.170577045022194e-08,-3.170577045022194e-08,1443200678.7344604,6.50067,24.456531,24.178101,8.11882,22.409188,43.248575,0.223553,0.221158,0.223815,30.6919,30.684632,30.753593,23.549219,23.663198,23.583424
0.930569,0.015186510000000002,0.640824,0.20565436220000002,-3.170577045022194e-08,-3.170577045022194e-08,4913123668.620709,4.38703,43.073699,52.786407,14.0005,62.597352,74.769546,0.064387,0.064388,0.064388,73.4082,73.408887,73.408866,71.625974,71.626611,71.626584
0.243542,0.015159890240000001,0.103241,0.009418537880000001,-3.170577045022194e-08,-3.170577045022194e-08,1156477436.7668142,2.06622,3.974618,66.683413,9.4307,5.493255,70.299285,0.117772,0.117775,0.117775,35.4915,35.49212,35.492117,32.760878,32.76131,32.761304
0.537834,0.6642891719999999,0.288914,0.06912653340000001,-3.170577045022194e-08,-3.170577045022194e-08,1426596623.2182868,4.13554,29.133147,77.06075,4.41413,18.365787,70.471016,0.059593,0.059594,0.059594,97.128,97.129092,97.128989,95.101057,95.102053,95.101954
0.450187,0.02588326946,0.389514,0.001681138772,-3.170577045022194e-08,-3.170577045022194e-08,4982555285.712971,1.15647,16.464344,16.401407,0.811312,33.855779,34.057796,0.011506,0.011693,0.011765,9.2337,9.382895,9.395881,9.226371,9.375204,9.388085
0.470596,0.584256422,0.409031,0.777533542,-3.170577045022194e-08,-3.170577045022194e-08,2511466847.955115,11.4188,43.781576,77.280911,3.36236,37.551003,72.326806,0.009827,0.009828,0.009828,90.9864,90.988341,90.988248,90.933709,90.935645,90.935552
0.399784,0.02121405632,0.171682,0.67561834,-3.170577045022194e-08,-3.170577045022194e-08,1607875066.4186788,1.36266,20.146033,69.654721,2.51711,8.518946,66.102328,0.070631,0.070633,0.070632,85.1453,85.146553,85.146531,82.669821,82.670914,82.670893
0.187163,0.24051173939999998,0.132481,0.017450798139999998,-3.170577045022194e-08,-3.170577045022194e-08,1313925155.7098413,9.42859,16.399024,68.633846,1.72626,2.030651,63.87891,0.056979,0.05698,0.05698,71.6276,71.627835,71.627825,70.258638,70.258854,70.258845
0.58888,0.634196858,0.220647,0.0014461058460000001,-3.170577045022194e-08,-3.170577045022194e-08,2212280767.272376,1.25367,37.128579,74.984174,2.01806,23.302858,65.880727,0.005495,0.005496,0.005496,83.4028,83.40722,83.407113,83.38769,83.392106,83.391999
0.882119,0.011254544359999999,0.596738,0.0016779122299999999,-3.170577045022194e-08,-3.170577045022194e-08,2040023240.563701,9.19667,29.200237,55.231442,10.8773,39.844232,76.756215,0.060508,0.060508,0.060508,99.3007,99.300739,99.300725,97.165628,97.165664,97.165651
0.319637,0.590103938,0.234169,0.01018417138,-3.170577045022194e-08,-3.170577045022194e-08,4459416391.878746,2.59516,52.223219,69.967891,7.15067,52.609434,69.484012,0.057452,0.057458,0.057458,62.7247,62.72859,62.728591,61.50631,61.509871,61.509868
0.31659,0.927783794,0.159949,0.002775475844,-3.170577045022194e-08,-3.170577045022194e-08,4564751541.4892,13.0633,22.728771,22.655048,5.46182,49.782599,64.589933,0.255626,0.254622,0.25516,20.6779,20.661117,20.681156,14.778411,14.800518,14.796573
0.394323,0.786140808,0.264898,0.0922169674,-3.170577045022194e-08,-3.170577045022194e-08,4635117337.933544,4.99022,21.337395,21.29677,4.33955,31.557132,31.456736,0.072367,0.072195,0.072522,17.1742,17.252316,17.265087,16.650776,16.728936,16.736708
0.447617,0.1445222726,0.129011,0.00515871394,-3.170577045022194e-08,-3.170577045022194e-08,3424096613.8058,10.5474,51.062491,75.409115,7.26814,41.43954,68.325371,0.01872,0.01872,0.01872,51.0165,51.016856,51.016878,50.909456,50.90981,50.909831
0.409362,0.00445950368,0.277361,0.01089032044,-3.170577045022194e-08,-3.170577045022194e-08,4375901599.353743,1.67625,52.594541,70.397889,4.02214,51.550473,69.838818,0.106236,0.106237,0.106237,53.2666,53.266786,53.266787,49.884677,49.884815,49.884816
0.390145,0.926411804,0.260925,0.1244029066,-3.170577045022194e-08,-3.170577045022194e-08,1199254097.7814884,4.24455,21.925321,39.275778,5.98208,14.979195,56.881842,0.182833,0.183166,0.183322,30.3588,30.408932,30.417034,25.262046,25.288149,25.287542
0.107198,0.005889464200000001,0.101959,0.00665393072,-3.170577045022194e-08,-3.170577045022194e-08,3718945880.010913,1.90983,35.170415,64.143589,2.09143,35.464244,65.029672,0.253046,0.253046,0.253046,89.8725,89.87253,89.87253,64.612799,64.612805,64.612805
0.209183,0.02540471304,0.196526,0.031967682399999996,-3.170577045022194e-08,-3.170577045022194e-08,2271664309.4353304,13.328,34.465749,70.363757,13.8736,34.24467,69.963351,0.039449,0.039449,0.039449,56.8565,56.856566,56.856566,56.330473,56.330537,56.330536
0.964181,0.0476089992,0.658562,0.1907536046,-3.170577045022194e-08,-3.170577045022194e-08,4005740276.0532947,5.11929,30.480344,29.723144,2.08848,30.981421,30.718344,0.100393,0.100436,0.100649,25.566,25.618836,25.628148,24.10676,24.155387,24.158304
0.738269,0.0063707645999999995,0.287458,0.1163024884,-3.170577045022194e-08,-3.170577045022194e-08,3716859802.576267,2.92274,45.824224,64.054754,2.76201,45.057143,67.784486,0.199603,0.199618,0.199619,48.5084,48.511074,48.511145,39.09022,39.091247,39.091237
0.369708,0.6485444039999999,0.184975,0.032338277400000004,-3.170577045022194e-08,-3.170577045022194e-08,3375081798.820419,6.55709,46.869254,71.296743,4.795,40.251396,66.871045,0.258764,0.258778,0.258779,64.2088,64.21188,64.212049,45.55848,45.559237,45.559181
0.245734,0.0127976704,0.180708,0.01003653264,-3.170577045022194e-08,-3.170577045022194e-08,1063180533.2386142,8.76626,13.291167,70.429302,12.8894,13.111113,69.61686,0.0128,0.0128,0.0128,49.7399,49.739955,49.739953,49.69105,49.691104,49.691103
0.561054,0.001563283254,0.39965,0.364876798,-3.170577045022194e-08,-3.170577045022194e-08,6050045226.0427,13.5208,72.474292,78.059899,4.41389,66.292279,72.198032,0.022087,0.022088,0.022088,93.6833,93.683798,93.683796,93.409872,93.410364,93.410362
0.531506,0.0026142559799999998,0.260687,0.0360640976,-3.170577045022194e-08,-3.170577045022194e-08,3885710154.583238,2.69481,54.387211,76.008034,8.91665,49.445349,70.839803,0.086659,0.086659,0.086659,45.8654,45.865629,45.865637,43.88661,43.886802,43.886807
0.505845,0.02174616766,0.207842,0.114138529,-3.170577045022194e-08,-3.170577045022194e-08,4529200247.3622875,12.3663,61.811469,77.900109,14.8494,55.020689,70.629181,0.209894,0.209894,0.209894,73.0637,73.063822,73.063826,57.675929,57.675979,57.675977
0.144849,0.1462727426,0.136014,0.770575818,-3.170577045022194e-08,-3.170577045022194e-08,2603450786.5611143,2.06079,20.510377,20.442482,7.05999,14.58549,14.544754,0.049023,0.049075,0.04954,11.1792,11.296998,11.315507,11.020263,11.136055,11.151276
0.835061,0.005484049039999999,0.343984,0.1696940312,-3.170577045022194e-08,-3.170577045022194e-08,4661013893.392214,2.69499,45.435634,54.712018,1.78941,42.083551,43.282653,0.112302,0.112478,0.112492,27.1504,27.179007,27.1799,25.238047,25.259037,25.259438
0.732453,0.25343462359999996,0.57597,0.1166718218,-3.170577045022194e-08,-3.170577045022194e-08,6843797974.209976,0.848518,64.200838,64.991617,5.49201,75.795543,76.654633,0.004297,0.004299,0.004299,61.4685,61.481371,61.481373,61.46169,61.474554,61.474557
0.260544,0.00352311262,0.117692,0.0054896947,-3.170577045022194e-08,-3.170577045022194e-08,6025239678.956381,0.931668,58.8507,65.555319,1.31539,55.791246,62.724165,0.136287,0.136287,0.136287,88.937,88.93703,88.93703,80.000257,80.000276,80.000276
0.911493,0.00454087688,0.733132,0.005292159679999999,-3.170577045022194e-08,-3.170577045022194e-08,1639243945.508358,0.931443,5.876332,5.014467,1.78576,6.260469,5.241902,0.113996,0.030401,0.103006,5.03327,4.532723,5.212438,4.668734,4.507725,4.900154
0.547591,0.07964102320000001,0.412565,0.003806878,-3.170577045022194e-08,-3.170577045022194e-08,6864909397.595056,5.77455,7.940117,7.932898,2.99541,15.813165,15.777638,0.031408,0.021552,0.021741,7.14341,6.935762,6.941716,7.101376,6.916486,6.922085
0.370909,0.03142478438,0.106001,0.574207778,-3.170577045022194e-08,-3.170577045022194e-08,6868823286.49527,0.993557,66.34527,67.037132,0.916126,46.7277,46.85322,0.183176,0.18385,0.18385,29.2131,29.286846,29.286862,24.293227,24.324067,24.324069
0.499961,0.01319769222,0.454593,0.00105468183,-3.170577045022194e-08,-3.170577045022194e-08,3122979523.2846365,0.880916,44.079534,73.284387,1.20591,42.726408,72.192488,0.210696,0.210709,0.210709,45.344,45.346016,45.346065,35.735688,35.736362,35.736358
0.508011,0.0496039042,0.147849,0.640328234,-3.170577045022194e-08,-3.170577045022194e-08,4756220945.42502,13.6449,63.573804,77.89659,11.249,54.640466,67.828636,0.27304,0.273046,0.273047,60.1451,60.146389,60.146454,41.265412,41.265704,41.265691
0.335465,0.1506072848,0.295593,0.0658898986,-3.170577045022194e-08,-3.170577045022194e-08,3862022030.011464,1.57585,45.709165,68.828637,1.15396,43.523572,67.453732,0.146111,0.146114,0.146114,85.7246,85.725856,85.725852,75.965663,75.966377,75.966372
0.871099,0.13353689059999999,0.762741,0.0032763752,26183585.92263792,-3.170577045022194e-08,2459148185.882681,1.12636,3.568088,2.686179,2.97447,3.958911,2.776016,0.045954,0.0,0.0,3.72719,2.686179,3.568087,3.680548,2.686179,3.568088
0.619191,0.042678666399999995,0.190557,0.9016812900000001,-3.170577045022194e-08,-3.170577045022194e-08,1959436056.4319317,2.33642,35.27935,73.85146,1.33852,11.29143,63.948504,0.181133,0.181142,0.181142,91.6916,91.694831,91.6948,76.538106,76.539481,76.539459
0.744828,0.052846531599999996,0.683258,0.0018616264219999997,-3.170577045022194e-08,-3.170577045022194e-08,5764023139.465637,0.824217,45.510352,46.320542,8.2445,62.018671,68.082917,0.083152,0.083277,0.083285,29.5566,29.586739,29.587355,28.378579,28.404106,28.404495
0.395719,0.001024904916,0.39369,0.01677353972,-3.170577045022194e-08,-3.170577045022194e-08,3107974293.0038576,4.40029,43.637744,71.761942,6.97972,44.963949,72.59546,0.267599,0.267599,0.267599,87.9412,87.941241,87.941242,61.12102,61.121029,61.121028
