KIC,p_orb,class,p_acf,h_p,p_1_min,p_1_max,p_2_min,p_2_max,h_1_min,h_1_max,h_2_min,h_2_max,notes
5553624,25.7620711,sp,14.099201593198812,0.5241109769065132,13.11769991015274,15.648445873526262,,,0.0339401871074519,0.02299258039190698,,,
5597970,6.717384299999999,sp,7.825949017773382,1.272711549774095,,,,,,,,,
5608566,4.396997,sp,4.985800474183634,1.558587355626424,,,,,,,,,
5629353,33.325,sp,4.6995653928024685,1.3240434324168722,,,,,,,,,
5630212,47.5847646,sp,30.262128834721807,0.8742301936565283,,,,,,,,,
5642620,0.986791,sp,23.62171537381073,0.7782108487973834,19.65006729475101,25.007136739937202,,,0.04610202557728809,0.06405942558680765,,,
5643492,41.8654718,sp,8.868193162721582,1.5113322232152728,8.581504702194357,9.252217997465145,,,0.06215951538602181,0.05391959898903573,,,
5647008,0.7998616999999999,sp,0.7969113623330486,1.3723013321593087,0.7992481957610651,0.800343526445141,,,0.4195857326691576,0.15686475058123786,,,
5648449,4.3488637,sp,17.879425312003146,0.8988315023324938,,,,,,,,,
5649206,4.893473999999999,sp,4.7814417508998295,0.2554587557759224,4.797896812356231,4.841651467418341,4.9567136309624855,5.007717372663351,0.0531383936439496,0.09882371898927456,0.021585506712238512,0.06538335430950783,
5649956,2.41574,sp,2.411163151846268,1.6023243593360617,,,,,,,,,
5652260,8.929260000000003,sp,11.565366964088753,1.004704032489965,10.952738184546137,12.119535141117876,,,0.05327919580441884,0.07665617705138744,,,
5730394,5.5191777,sp,6.457042982816348,1.0309778478749676,6.284976323719327,6.665144944076693,,,0.06489859662587638,0.12072819735496508,,,
5736461,7.3461642000000005,sp,7.029153884926928,0.9411502998452752,6.675302903299552,6.739498384366826,6.983975125568046,,0.0485637772727033,0.02686443699366709,0.16095850808577722,,
5768927,4.390511599999999,sp,4.515757601999212,1.142777803464811,4.465286981343664,4.6600702202361965,,,0.04167545150283927,0.05149833339560067,,,
5771589,10.7391422,sp,14.487203922413757,0.7062716168392992,14.580559254327564,14.752441899629508,,,0.07466430423928966,0.17379629608443325,,,
5771719,12.264877,sp,16.673557689995505,0.7116417846616896,14.928425357873213,17.84841075794621,,,0.03995443246008076,0.05221831200052349,,,
5781192,9.4599934,sp,11.422393073851707,0.7745949584273221,,,,,,,,,
5785586,0.4596214,sp,0.4495393996621715,0.3692209721772526,0.4593891592549084,0.4598714879677461,,,0.182587773561522,0.1172971058106476,,,
5795648,4.5533695,sp,4.4749649017467155,1.1627485690202513,4.433647130276344,4.5772808025917024,,,0.09377406354457936,0.08251708019785542,,,
5796185,42.5592351,sp,14.160540468001273,0.8027608600154108,13.501849568434029,15.030885380919699,,,0.04284327989636123,0.04159608287733732,,,
5796675,16.0806761,sp,17.266412955068517,0.9475045466140573,16.901408450704228,17.2339169781625,,,0.08424005658389222,0.17488575594801292,,,
5802285,2.4170498,sp,24.15247832529713,0.32076344108746546,2.4027648252784024,2.4300932090545944,,,0.012127443176591216,0.009672810576346526,,,b
5802470,3.7918726,sp,3.841509720310569,0.9331286450808572,3.7778161117819566,3.8508879901529793,,,0.1888997229748917,0.14153277601271352,,,
5807579,17.844325100000006,sp,16.592101824237034,0.32464544445952925,,,,,,,,,
5866099,36.976706,sp,30.05783622089075,0.3416910305316005,23.98029017246099,27.34935997502341,29.56463044211947,36.99324324324324,0.01942925364793971,0.03160884477317491,0.032309883017967576,0.041409160995253866,
5871918,12.6432974,sp,12.56667173380265,1.41290469830958,12.446717817561808,12.607944732297065,,,0.2662416055648972,0.37692320552429537,,,
5876360,1.0508445,sp,1.042109467474802,1.309857984152743,1.0483108552828406,1.0534163880805214,,,0.26722786027041473,0.1263194338602949,,,
5887316,0.6030807,sp,0.5925735830678605,0.5496719412113605,0.6029818692437947,0.6033140952354716,,,0.4570037177006847,0.17487878352071345,,,
5955321,11.6378818,sp,5.087969413485553,0.5705630344231705,4.967957806385753,5.1339154896559815,5.155063849820515,5.3404864963726135,0.01701491423501231,0.016088912075296974,0.012550616935309455,0.009790007175561421,
5979863,16.621854199999998,sp,17.552481102233287,0.6975316839425828,,,,,,,,,
5982353,19.563095,sp,15.754331092641225,0.2713668827544887,,,,,,,,,
5983532,147.28844850000004,sp,29.69006359357081,0.6528059720399895,25.295986139185683,29.81620149761743,,,0.0160560551833523,0.04164368525488552,,,
5986209,23.7379705,sp,18.30856891721487,0.4916074162110242,16.83644051508745,19.453697534976683,22.273073989321126,25.97094574562703,0.03320304349168236,0.029080900116052737,0.016801914580952114,0.018599852556359105,
5992270,58.43067979999999,sp,11.095458390253043,1.499739112846801,10.980195537728752,11.112520613979447,,,0.19856972654010874,0.4527463981038306,,,
6023859,27.0098782,sp,14.446138647770569,0.4829841875460559,13.799621928166351,15.803716399061878,,,0.21644867174051927,0.1212047092331709,,,
6025124,26.8377244,sp,9.194979705716833,0.5154154614290495,7.0147341447789895,7.088525651399904,9.17950330084879,,0.04578517475610483,0.014623499693596182,0.2149201377244697,,
6025466,1.1278008,sp,1.1238312981186027,1.3155866884258516,1.111632805857645,1.1149577436106304,1.148807260042228,1.1521313114042588,0.10421545811147667,0.1579097353297687,0.0588992816703471,0.1611663496900861,
6029130,12.591632,sp,17.24596045925864,0.5777600797075333,17.319098457888494,17.65061454765263,,,0.1332785551579446,0.05785050782806296,,,
6041734,24.3400239,sp,10.768551187942649,1.2324381672138718,10.575878304961966,11.112520613979447,11.401796173369775,12.144738666296965,0.1459938261270354,0.048214632194425185,0.0388299171951666,0.02751976660483921,
6044064,5.0632068,sp,5.067536234448198,1.3389209008874596,,,,,,,,,
6048024,62.816,sp,4.107159731152933,0.416912888520902,3.6957347171244144,3.8559732370807285,4.011356351314221,4.0493690195534615,0.003387291112043949,0.00659217834333755,0.015483590003398984,0.008033773617581638,
6056992,10.431153,sp,7.499135900579858,1.2970959577737835,7.279980054849164,7.6923076923076925,,,0.04005353580515193,0.06707502363341014,,,
6058614,1.7310801,sp,1.716421314748004,1.6330704319396545,,,,,,,,,
6058875,1.1298682,sp,1.1238522484200075,0.8658035565249071,1.120018411261555,1.1219549681088143,1.1293316831683171,1.1362899355324092,0.16919710839460228,0.05778947959248856,0.034069103418055316,0.03122325566065752,
6060580,2.3133689,sp,2.309000719622418,1.4049526712290559,,,,,,,,,
6103049,0.6431711999999999,sp,0.6334320221212693,0.2003312749585168,0.6415326478600932,0.6432048636860925,,,0.1458443143940696,0.10074034547399556,,,
6128027,5.4557662,sp,6.334421197534539,1.5628957450520509,6.2424285612484836,6.3258232235701914,,,0.13626801476148187,0.17774384084800268,,,
6128141,1.8726245,sp,1.839025697227044,0.5038184195676105,1.86967750197426,1.8766870902780752,,,0.07790191683663075,0.031038634420690686,0.025663004682738414,0.025663004682738414,
6153672,3.3644248,sp,3.412415204111312,1.2653504486510672,3.32852040428604,3.392324671804205,3.419470684674838,3.4545311144412016,0.04059738001763898,0.021004528612582892,0.034464813217981026,0.02700036860801379,
6182019,3.6649654000000003,sp,4.045766845440085,1.2606154561740577,3.9454127820564784,4.023331649290405,4.129543204638666,4.15402124430956,0.07957789500908688,0.12062403790557125,0.04491454482984721,0.06369514859302734,
6182849,6.399107,sp,6.9064510323805735,0.1622032730505792,7.38430413891933,7.428135334520477,,,0.10778213230109997,0.03835327662679721,0.01182566761513744,0.01182566761513744,
6185717,11.7022037,sp,12.198673358594531,0.7100648339902396,,,,,,,,,
6191574,1.0345298,sp,1.0421137630255544,1.3467758799780851,1.0333478819907282,1.0349349621350852,,,0.35493908338988944,0.3587345538245209,,,
6191945,6.8073770000000025,sp,7.498829395568464,1.3378775076779246,,,,,,,,,
6197038,9.7517082,sp,9.726401913212612,1.7098836703277336,,,,,,,,,
6200709,3.7235300000000002,sp,4.270605781050108,1.4805955677644105,4.228207355922386,4.264226257119214,,,0.30441119607216355,0.1487165992003053,,,
6209347,2.1365771000000002,sp,2.12503002025187,1.264515251315786,2.0890468127727564,2.1160442533455717,2.1286418973100383,2.152704396333522,0.04726452246502369,0.06682323384272072,0.08922433468290157,0.243745021165483,
6227560,4.8035123,sp,4.98581635276787,1.7182575640971949,,,,,,,,,
6231401,6.0919555999999995,sp,6.068785129315074,0.6470691671385724,6.054741498479402,6.1612041074694055,,,0.033174829584997165,0.0748062006103161,,,
6268722,2.638433,sp,2.6971961993258446,0.7948901405440711,2.6607538802660757,2.6938926133218524,2.7215111221573256,2.8150909441480816,0.015919764372910497,0.029446980751140963,0.03937959470127345,0.023692896013298367,
6283224,0.7664732,sp,0.7560201169108041,0.2916185895249763,0.7628801337652839,0.7688729340928441,,,0.06529193127017709,0.09248702690634827,,,
6286161,14.541785199999998,sp,14.671394178294575,1.1569829621852687,,,,,,,,,
6305192,8.0251572,sp,9.092962153208648,0.8451324922558276,8.792532369768143,9.497994145072102,9.655020390168632,9.855985598559855,0.02920512886380542,0.029910029428192524,0.017688014195861728,0.04857765730758495,
6307083,376.9401671,sp,23.78475240166881,1.117525010287029,21.96589769307924,24.551569506726466,,,0.06269578993943763,0.1680946779562526,,,
6307537,29.744524100000003,sp,78.17910368296725,1.4467523056420857,,,,,,,,,
6311637,1.6208133999999998,sp,1.6142571408418007,1.0886554252425882,1.6134676661816438,1.6161467077468037,,,0.19416302836434984,0.1044692003567146,,,
6312521,3.0155492,sp,2.983316699159332,1.5619847815096972,2.9732206496283484,3.0182958343382835,,,0.4112327450463554,0.2093768620169436,,,
6359798,14.1540383,sp,3.4124149902563663,1.2591660333787926,3.4068370085170923,3.4362373985015497,,,0.1843015768390137,0.2302853892486031,,,
6370120,1.3547770000000001,sp,19.616274666041136,0.9751545304862445,18.76606683804627,20.07792803117121,,,0.04339287800352232,0.046573949356316265,,,
6372268,5.220046599999999,sp,5.210576282988769,1.5596746479303725,,,,,,,,,
6387450,3.6613260999999997,sp,4.0458574090880575,1.5574444223407211,4.034449408188643,4.061572700296736,,,0.182522660248168,0.5164354999310596,,,
6421483,2.1584021,sp,2.145496491737333,1.1814232985314521,,,,,,,,,
6422170,624.312,sp,15.038911199197171,0.8357176129688954,14.236957581667475,15.846599131693198,,,0.11516716788126695,0.067981485229601,,,
6432059,0.7697398,sp,0.7764770023422898,1.2899152508748797,,,,,,,,,
6436029,505.466934,sp,24.90865894196395,1.2201608508842972,24.68996617812852,25.40603248259861,,,0.14675113982180507,0.2871116516086715,,,
6443392,0.7769761,sp,0.7764785209437832,0.4853561216756967,0.7755094814001663,0.7770228316982738,,,0.12246594980609772,0.14288437823013594,,,
6449552,20.1488111,sp,21.27139638672816,0.5049649726274402,18.334030975303477,21.402394331785977,23.688480259599785,26.682911970758454,0.021567558498510383,0.07078501126251867,0.05079453860177681,0.016585257763595478,
6452742,1.3755444,sp,1.3690525963320397,1.1740514128427058,1.3686858428511164,1.3782686679882945,,,0.0956709794869436,0.11269479443162915,,,
6464285,0.8436513000000001,sp,0.8377785544071229,0.7636350356819135,0.8347786311917514,0.8382534472694566,0.8420809781981776,0.8463522796440683,0.08032286574425485,0.06785903356391404,0.014463844552241454,0.02594991469423336,
6466939,2.2858937999999998,sp,2.268132326833438,1.3980534945425411,2.2482868362292434,2.26837226163965,2.280774838575297,2.3132988275060744,0.04969361010473403,0.08229571892016682,0.02679721710231844,0.05313996836223018,
6468938,7.2170122,sp,7.1926379140932095,1.278347819811405,6.812879141390574,7.328704091023175,,,0.04427842589851426,0.07145985398088295,,,
6504534,28.162599800000002,sp,24.41778849199181,0.8550190224105692,23.947512301804267,24.482951369480162,,,0.09079065057982452,0.24174400634579385,,,
6516874,0.9163269,sp,0.9195157300564459,1.207513585011888,,,,,,,,,
6521542,4.4257541,sp,4.413660416059429,0.9392426460794674,,,,,,,,,
6525196,3.4206042,sp,3.3919828942307504,0.4715583638880758,3.3071579583207487,3.392324671804205,3.4028667987414063,3.448411604928552,0.013515975201438778,0.029413527180601112,0.010935515287563528,0.017923307841085916,
6548447,10.7683785,sp,9.665109647430654,1.4924254812780255,9.411259131929524,10.077073507419762,,,0.15177973152934202,0.08618411500547918,,,
6579806,9.8804825,sp,12.648395336658727,1.0560469573434643,12.2981889653236,13.068775175294645,,,0.03804263193844252,0.04548112734241689,,,
6591789,5.0884095,sp,5.190134785021655,1.191921916765844,,,,,,,,,
6593363,18.527824300000002,sp,18.737627635498946,0.2839432519527609,,,,,,,,,
6595662,2.6805144,sp,2.7176699460833333,1.2871871722795092,2.6319742811645583,2.6543041541678027,2.8024825644634968,2.8159958853028164,0.0281142504425376,0.02583102881227407,0.14942705157235964,0.091591019562489,
6599919,13.6101053,sp,17.307270442892328,1.2445361284062773,17.2339169781625,17.50949430341795,,,0.11419346399815815,0.3349858887759136,,,
6603756,5.2042833,sp,5.925748609006405,1.5573707720398282,,,,,,,,,
6606282,2.1070998,sp,2.00249478535261,0.4093310642790251,2.1068834479772955,2.1111994794302653,,,0.1515776653481094,0.05546671493344733,,,
6606934,37.8069389,sp,7.3356683341880835,1.1404336500341392,7.456588355464762,7.566073587839005,,,0.2816508641121916,0.090927261574542,,,
6614926,3.0267647999999996,sp,3.003742262524612,0.8498222783470479,2.9071118043341198,2.976756830229713,2.992518703241895,3.0658313792741394,0.0075002050017309125,0.011710928083767695,0.028569181061810826,0.015272735142009134,
6620003,3.4285506000000003,sp,3.4124149817507714,0.6996363171082802,,,,,,,,,
6628237,3.8401292000000002,sp,3.821087554388214,1.5985962460210068,,,,,,,,,
6629332,4.3105565000000015,sp,4.291061745607294,1.3836403367491221,,,,,,,,,
6634112,9.942229,sp,10.073775935394226,1.347383638849304,10.06549465701482,10.164771408679508,,,0.4642901284460065,0.1782566291798728,,,
6675060,10.443327900000002,sp,6.354822446883191,1.6036334398039145,,,,,,,,,
6694186,5.5542237000000005,sp,5.476213097717847,1.561528691564673,,,,,,,,,
6695889,1.1065608,sp,1.1238490245887078,1.2542950841218228,,,,,,,,,
6697716,1.443249,sp,1.4303534053760814,1.1644981561366912,1.4387071344107214,1.440599921063018,,,0.3242224792363059,0.1243721870823802,,,
6706287,2.5353877000000002,sp,2.472468388932612,1.5362571690662248,,,,,,,,,
6707942,9.0142,sp,13.056625104338307,0.9232468007130356,12.69933314004059,13.137372525494902,,,0.3572542161882874,0.6124749204904959,,,
6756202,290.78596949999996,sp,15.365839674137533,1.1255760586301469,14.77732793522267,15.634481527752989,,,0.11550424447455765,0.15239972405084787,,,
6758917,2.2361019,sp,2.227229559641273,1.525963663146524,2.19807793641633,2.2254401341361176,2.2912143959406794,2.2966206119078207,0.2137488693553949,0.08085290349366926,0.06676223289551905,0.10719313103167308,
6766748,7.0028651,sp,7.580867717217187,0.2711256870152166,,,,,,,,,
6778050,0.9458280000000001,sp,0.9399462584551656,0.7294760705795258,0.940943951534942,0.9418544641321178,0.947149900527636,,0.07803717132116328,0.034194160283689136,0.2110574099320652,,
6781535,9.1220856,sp,8.193882259129168,1.1610560533284522,8.030803080308031,8.250141269542288,,,0.06532982187129406,0.19334429216434887,,,
6805146,13.779702100000002,sp,1.839027211208304,0.3832147700584545,,,,,,,,,
6847018,16.6621665,sp,4.352359453740064,1.2422764829752668,4.264226257119214,4.402452507789727,,,0.07417550860940403,0.07608497032749499,,,
6859813,10.882422300000002,sp,6.661361569400469,0.7914561311949013,6.6931540342298295,6.8528514433231615,,,0.1568265181516517,0.054530836290746135,,,
6863840,3.8527339,sp,3.7802182187442672,1.5599632115745363,3.759172638716045,3.781077348066298,,,0.2361155205174526,0.3543620473301033,,,
6866228,7.7023697,sp,8.030411480634939,1.41246448332944,8.008776741634671,8.067784122306133,,,0.15078240170488827,0.3971210756312395,,,
6867766,12.9647248,sp,9.971608102961909,1.3746167083449683,,,,,,,,,
6891512,3.5051258,sp,3.5145854076836263,0.5733298616379479,3.4586228679722053,3.4688947847780467,3.5282745287578536,3.583848136480792,0.01914204795017472,0.0605837772305677,0.04124285482191538,0.015068460386810997,
6927629,7.7352282999999975,sp,8.888484689814504,0.8126497066617318,8.877178759627075,9.14595949049906,,,0.1683812166370664,0.07727832475187046,,,
6934587,1.5709187,sp,1.5733883965986024,1.266648287392708,1.5554529635285343,1.5576656353355385,1.5884528904040038,1.6128735293576122,0.08890743100809928,0.03309472802506378,0.03413746271868159,0.03263703866882972,
6936977,36.4731222,sp,10.482440922001842,1.3331027217816074,,,,,,,,,
6939670,4.2388552000000015,sp,4.209323398368723,1.4629477765085477,4.1130622593670765,4.247684623963536,4.423572186032419,,0.05935773759113109,0.17255426567543744,0.09001173406450222,,
6949550,7.8410674,sp,6.947429620122421,0.6867205632854814,6.934219900261222,7.319518716577539,,,0.06892768628348396,0.03622473719068522,,,
6956014,1.8511821,sp,3.6984882372016727,0.2036433856101313,4.153036552410753,4.210931115704466,4.542861587927192,,0.007160479161009835,0.01446757456417129,0.03370712055679012,,b
6960913,59.88,sp,35.77927060180809,0.4310201580701623,,,,,,,,,
6962018,1.2698936,sp,1.2668845929511008,1.0657466925334078,1.2672144427728271,1.2699701354054918,,,0.17036026891040146,0.2363796066715056,,,
6965293,5.0778199,sp,5.149275121511892,1.0882294503425831,5.068564485332408,5.3600930061800165,5.480823374835767,5.608912792931234,0.01807178760704371,0.033883495703575184,0.011752456258712905,0.011392885457002936,
7009828,10.6424535,sp,11.013709395385378,1.1564793778567446,10.980195537728752,11.269780007719026,,,0.04006173228522589,0.09435504999613492,,,
7021177,18.645328399999997,sp,6.354841200027296,0.9954817505913324,,,,,,,,,
7024530,66.153,sp,11.115835146978498,1.1818674253217725,10.480976310122037,11.559778305621537,,,0.05364281222909914,0.09317782494551767,,,
7025540,2.1482069,sp,2.145536843654554,1.4969785182620132,2.137993312669319,2.151646894112446,,,0.15871896660355295,0.2412839463057607,,,
7025851,4.681,sp,4.781324150702859,1.2530299828851328,,,,,,,,,
7038831,0.6272909000000001,sp,0.6130085954282549,0.6193357896398642,0.6267304844283232,0.6294776628845312,,,0.061375137831662034,0.04290237430534264,,,
7047299,35.8822441,sp,17.715950675694327,0.7732471316495672,16.334141338802908,17.116060961313018,17.57977122215533,19.672131147540984,0.017656190662575337,0.01820846395487421,0.023222376354845888,0.017005026363318097,
7049486,26.718425,sp,8.806890582374763,0.8917274610921625,8.796947178148223,9.103190273303543,,,0.08423248471423618,0.06193427446713552,0.10315194195530357,0.10315194195530357,
7051984,0.6781334,sp,24.21385380177525,0.5026157211405724,21.99347225709264,25.223150014396772,26.561552456033958,28.27630729502905,0.045409956532568026,0.01955649153212964,0.020195412113251158,0.04238216427600711,
7105574,20.7260663,sp,8.745583964977412,1.1229146779924215,8.445001446061891,8.792532369768143,9.266899397016822,9.67100905277103,0.0483982501220525,0.07799303000227441,0.034561587270814015,0.014337984517958275,
7107567,0.8125981,sp,0.817320330243092,0.7770262691776929,,,,,,,,,
7125636,6.4906615,sp,7.417403731320517,1.4418913893336591,,,,,,,,,
7128918,7.1187987999999995,sp,8.17344928800594,0.8339950664296941,,,,,,,,,
7129465,5.491822099999999,sp,6.0892190083832265,1.2252747088566052,,,,,,,,,
7133286,38.5106807,sp,38.23132354283007,1.4410649807610303,37.954939341421145,40.03656307129799,,,0.3391873222526792,0.15857404282578666,,,
7174349,2.9741400000000002,sp,2.962857432194141,1.2173634231534407,2.9626623376623376,2.9813157267807924,,,0.3619013859712528,0.14725583342391801,,,
7174617,1.6083773000000001,sp,1.5938206276623532,1.3529729357358142,1.580571242985764,1.5919168423348116,1.6137648987712545,,0.028525087280163487,0.051881126876999945,0.19321663415470874,,
7177553,17.9964667,sp,11.749323080584874,1.1517376796709795,11.84103811841038,12.06944061724993,,,0.30100690629779503,0.13263205785223445,,,
7199774,4.7081278,sp,4.761036381092708,1.2902201041294838,,,,,,,,,
7200102,14.6657571,sp,6.6613583826692775,1.4979271901264757,6.594895731385982,6.7162462623629535,,,0.3217962098405557,0.2504491083881216,,,
7212066,3.8404858,sp,4.066301191665843,1.4859495300396597,4.051241733339501,4.067230012071687,,,0.4306947292306282,0.17370378281569865,,,
7212722,2.3161718,sp,2.308999364664487,0.539443324026675,,,,,,,,,
7255336,2.4064022,sp,2.411165678597172,1.3879998224800014,,,,,,,,,
7257373,10.4669018,sp,12.198861701279386,0.4295546246368432,11.809112968455107,12.2981889653236,,,0.050529659799747995,0.05192435025524485,,,
7269493,1.9078056,sp,20.535781925136693,0.8951050554687778,18.547533347448656,22.444273635664874,,,0.03479750608560206,0.06584402398637246,,,
7270230,6.9980904000000015,sp,8.071274760004599,1.6072105259488263,,,,,,,,,
7284688,0.6460431999999999,sp,0.6538761947304009,0.377007139786399,0.6429216237440645,0.6476990417603218,,,0.06410764859862113,0.023166183007948427,,,
7287391,4.2860997,sp,4.9858171756350185,1.5351176306650918,4.979253112033195,5.032169117647058,,,0.3021343440175076,0.2872318167848527,,,
7295570,3.60377,sp,3.596164242597297,1.143871525765419,,,,,,,,,
7336754,12.1552451,sp,13.915280016080944,1.0943855428937936,13.246635415091484,14.271749755620727,,,0.06351258988917821,0.1453880396368613,,,
7362852,7.036713900000001,sp,7.21306601730612,0.9088579290601556,7.14343961510234,7.38430413891933,,,0.10006201878734447,0.05346606237453617,,,
7369523,5.318836900000001,sp,5.190140062251885,0.3970288779235386,,,,,,,,,
7374746,2.7338924,sp,2.676811543584336,0.7860029872354869,2.6583315631353748,2.6713018022138875,,,0.21545388070590266,0.0678322944502239,,,
7376500,5.877128,sp,3.6167611709679486,0.2737334137819193,,,,,,,,,b
7376983,5.6449249,sp,32.57127373316325,0.8231490598198562,30.59727558505065,33.58895705521473,,,0.03763293599883001,0.06846727177473341,,,
7377033,3.9136205000000004,sp,3.96412254403549,1.6207432321270818,,,,,,,,,
7377422,107.6228469,sp,53.0252753852983,1.051488849527653,54.477611940298516,59.47046843177189,,,0.20844156896463384,0.06389264139835281,,,
7449844,1.1522181999999999,sp,1.3894863992463795,1.2677749995872876,,,,,,,,,
7593110,3.5493836,sp,4.08673599595204,1.6145122194029888,4.050305159977807,4.089063156420668,,,0.1369345715196779,0.13201001310321833,,,
7597703,9.217803300000002,sp,9.644663265586132,1.1463817563074072,,,,,,,,,
7601633,15.6638729,sp,9.358332473784683,0.2563075490553225,9.30133786366532,9.472318339100346,9.817326011431133,9.97381304793351,0.048756238920674926,0.03587390302990976,0.06094435145612834,0.036877284854337535,
7605600,3.3261926,sp,3.902824002849228,1.0092539151880109,3.809026871901904,3.993071382988422,,,0.12961994375358404,0.11542123186683133,,,
7624297,18.019652,sp,18.431130303652026,0.6136007172422682,,,,,,,,,
7670485,8.467706399999999,sp,9.910298990107547,0.4341051995366851,9.768064228367528,9.99657651489216,,,0.11903407591387118,0.03951861874073807,,,
7671594,1.4103475,sp,1.4099189463886432,1.5554383557650435,,,,,,,,,
7678434,10.3716917,sp,23.376050055958327,0.9546965570867308,21.195257682071134,23.817292006525282,,,0.03341699975719116,0.0945019033802476,,,
7684873,2.9473627000000002,sp,5.864453455847977,0.7479532881795518,5.6945979327829415,5.935763653611602,,,0.02744074965125368,0.043386709525864695,,,
7691527,4.8002308,sp,4.658866877172841,1.0990926933366425,,,,,,,,,
7695093,4.032768,sp,3.9845555978718035,0.7659710084002256,,,,,,,,,
7708193,7.94245,sp,8.949884191424644,1.6165532524096382,,,,,,,,,
7732791,2.0641347,sp,2.0637821182426705,0.8098968923469532,2.0465855197065634,2.067842220805892,,,0.1454329985497837,0.37512346067683466,,,
7750740,5.874197799999999,sp,5.966615091878339,1.2227188094720125,5.9317443120260025,6.159038177599663,,,0.12471582868755328,0.06365119632225526,,,
7763269,6.4079292,sp,4.86322899593506,1.6784637403261196,,,,,,,,,
7767559,4.409408999999999,sp,5.108405369355751,1.4166790748508244,5.023511870627367,5.224236641221374,,,0.0860916858515792,0.03540828146450205,,,
7798259,1.7342218999999996,sp,1.7368558313683025,1.0856152638830436,1.7205821695834072,1.7402360046088443,,,0.07499975451459666,0.060646153464444325,,,
7802136,10.9802457,sp,14.773490189912991,1.2422786748386274,13.92022882567933,15.346881569726698,,,0.06625002401869097,0.14696628408934678,,,
7811211,0.9024056,sp,0.8990785384085029,1.2382373829324642,0.9011140485326038,0.90264611326354,,,0.18399602813211965,0.3180785052211832,,,
7816680,8.5851984,sp,11.034132685745137,0.6519723600713958,11.056418023475953,11.262535356132682,,,0.06390303655292906,0.20818075461509367,,,
7830321,2.0273963,sp,2.022928693739232,1.4401468356520737,,,,,,,,,
7831363,2.8172580000000003,sp,2.7789866672537755,1.6762610215324678,,,,,,,,,
7836330,0.6583898,sp,0.6538760084658861,1.0375757389557256,0.6551100076279933,0.6586317601858606,,,0.05033159357214567,0.11638785793780085,,,
7837302,23.837136100000002,sp,23.80517143064025,0.8714134661902722,,,,,,,,,
7837526,28.2972104,sp,25.766812092413602,0.4351887094594579,20.54890921885996,24.046115838594567,28.27630729502905,,0.009953689056128593,0.01312384676863215,0.14239112870641674,,
7838639,4.2263950999999995,sp,4.209326828480698,1.126093774467281,4.1471381905979285,4.228207355922386,4.23946184000387,4.356475034812016,0.038482062595163145,0.03269805687894286,0.024970037231770312,0.02489469502706497,
7838906,5.6149488,sp,2.043363609118387,0.1839195730700646,2.09604479219008,2.1124722677727408,2.2549423393739705,2.290016469296526,0.016632370002876387,0.008237094503833055,0.005885762998829337,0.007185355464788594,
7840035,13.5421,sp,5.7826852281577885,1.2625705272098688,5.7620206538183245,5.83883223355329,,,0.2600716285978388,0.2788186638673756,,,
7846730,11.0282266,sp,14.95742050561239,0.08417476433573681,13.713212273011894,14.179346066688248,22.88401253918495,30.65080475857243,0.015914352240439144,0.0401084082512522,0.019896561066904097,0.011219558622212291,
7877824,9.449425699999999,sp,8.336941859219221,0.22997307332091785,8.70083432657926,8.788121990369179,,,0.04642134463938362,0.01811158882660366,0.0500729101778375,0.0500729101778375,
7885570,1.7293366000000001,sp,1.7164241506252438,1.2783301247256522,1.704014939309057,1.7063383848221592,1.7299261424226866,1.7369579442032004,0.04442910128664483,0.07728414859819747,0.26727440396415497,0.08935132467640672,
7886329,0.5674939,sp,0.5721409792458871,0.33881561340732114,,,,,,,,,
7919653,4.2104773,sp,4.188893917562382,1.0089273858602543,4.178791203549111,4.285085359291688,,,0.12703463788480793,0.04311042942559757,,,
7940533,3.9055972000000003,sp,3.861952159284556,1.53569404901251,,,,,,,,,
7941635,0.7627242,sp,0.7560431310375861,0.921505453885385,0.7603968646649829,0.7628801337652839,,,0.1075534064884774,0.13322031784498475,,,
7943535,4.719339,sp,4.658862962955027,1.4563247028777089,,,,,,,,,
7943602,14.6920163,sp,14.589592225194792,1.3598958814041395,14.412635735439286,14.629258517034069,,,0.1873129653974906,0.3952716921609791,,,
7947631,2.5165557,sp,2.4724661214859225,0.8571460986237118,,,,,,,,,
7950775,8.966611300000002,sp,8.173447496665176,1.0563484026469496,7.979595554745855,8.238502774381642,,,0.07842536464426014,0.08107559584148218,,,
7960547,6.7673409,sp,6.947429027641193,0.8702931341492058,,,,,,,,,
7967100,1.9272951,sp,1.9411942121223549,1.1994269827216977,1.9146285489476096,1.9274775567681748,2.0403885123331698,2.058367404483293,0.03642033010480708,0.09554173386445756,0.035158245602620035,0.014094555793859155,
7970760,7.649413000000001,sp,8.316487992389739,0.16368111984424658,,,,,,,,,
7971389,26.3496135,sp,12.035404252295844,1.0006564261582884,11.737907007905667,12.491087979466705,,,0.0421121341032901,0.12520126834197748,,,
7985167,1.384478,sp,1.3690534270135686,0.8890264205590275,1.3681514337477354,1.3719010853053106,1.3845862047164443,1.3877667411244712,0.032884976245846166,0.07814040088931733,0.06989080192641835,0.15083218601320975,
7987749,17.030854,sp,17.409451697880286,0.796952272277779,17.544562387342285,17.99506984387839,,,0.09856569358658177,0.11705112069518585,,,
8005892,958.0,sp,20.84227734594606,0.9295826674547264,19.672131147540984,21.560423332512922,23.497854077253226,26.12585744109753,0.05279328312466016,0.09432528772750416,0.01318672922874678,0.00926686226565372,
