Pri_dMass,Pri_dTidaLQ,Sec_dMass,Sec_dTidalQ,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb
0.872627,95626.3,0.740296,3287660.0,3146717184.527584,-3.170577045022194e-08,5753850638.4897785,4.29135,70.056177,70.054587,2.21033,58.920422,65.790006,0.18218,0.182084,0.18212,70.0476,70.054587,70.056177
0.459708,27525800.0,0.370807,9075650.0,601645212.4286621,1065814838.3005707,6867352162.482247,6.0486,9.110887,9.105402,2.2219,9.110887,9.105402,0.201791,0.200796,0.200823,9.35174,9.105402,9.110886
0.463269,5859490.0,0.353913,17830000.0,-3.170577045022194e-08,-3.170577045022194e-08,5593074493.228183,1.62983,64.134895,73.326206,0.931275,58.501261,67.864823,0.003522,0.003522,0.003522,97.0889,97.088923,97.088918
0.30645,9358380.0,0.18833,71824.5,1778401395.0538998,321627140.1395054,2990821417.1578383,1.70481,19.520382,19.48976,13.5042,19.520382,19.48976,0.154947,0.154481,0.154859,19.5103,19.48976,19.520381
0.41252,3490030.0,0.259241,37427.0,1559833544.7051363,1140366518.7064044,5633702116.7575445,2.45612,23.8634,23.855705,3.39716,23.8634,23.855705,0.016214,0.01615,0.016174,23.8542,23.855704,23.8634
0.846714,64243100.0,0.794716,2279600.0,951517755.2314521,579848129.3595434,6100595567.757648,1.77845,18.000746,17.992341,10.6171,18.000746,17.992341,0.275241,0.275183,0.275196,27.0705,26.988508,27.00112
0.194596,481627.0,0.10579,1284450.0,3428785668.9917564,3860180722.8915663,4826133289.431145,5.59176,42.499328,42.497615,4.38273,42.499328,42.497615,0.181826,0.181826,0.181827,42.4999,42.497615,42.499328
0.424019,2714490.0,0.364811,700255.0,1693003487.6347494,2597346861.1287255,2749503169.7336245,8.50476,32.180181,32.169214,0.853627,32.180181,32.169214,0.237936,0.237938,0.23794,48.272,48.25382,48.270271
0.431048,10562200.0,0.150614,95616.0,978846861.1287254,1020191819.9112239,5993416430.505282,6.34215,18.810843,18.79638,6.49642,18.810843,18.79638,0.028417,0.02839,0.0284,18.8663,18.79638,18.810843
0.960749,22197.3,0.713467,218098.0,848921369.6892835,2013714648.065948,2219069215.2734537,1.2499,41.991963,41.911311,1.45456,41.991963,41.911311,0.271753,0.271427,0.27186,62.957,62.866965,62.987942
0.585779,31768.0,0.434391,12638.9,1035045973.3671528,1045103043.7539632,2417636500.2534447,0.882317,34.782047,34.758338,1.56026,34.782047,34.758338,0.069914,0.068403,0.069777,34.6914,34.758338,34.782047
0.140083,34068.1,0.12596,32517100.0,4423956880.152187,4695424857.324033,5101009863.670752,1.11609,45.832918,45.832034,1.3577,45.832918,45.832034,0.255435,0.255439,0.25544,68.7483,68.748051,68.749377
0.869885,418603.0,0.139631,820050.0,2127725428.0279012,2187916613.8237157,2631148672.5816207,1.73717,30.451417,30.423837,10.3072,30.451417,30.423837,0.264192,0.264198,0.264217,45.6762,45.635756,45.677125
0.724217,197065.0,0.678411,21703900.0,1413531388.7127457,1717217818.642993,6947154498.780004,3.01677,34.336658,34.336493,12.2097,34.336658,34.336493,0.249568,0.249564,0.249564,51.5236,51.504739,51.504987
0.762659,16904.2,0.102161,4101640.0,4189705136.334813,-3.170577045022194e-08,5527099473.663861,5.74808,65.738591,65.735194,1.72828,52.967501,64.375411,0.131074,0.130994,0.131037,65.7186,65.735194,65.738591
0.680872,278907.0,0.190614,37977800.0,3709638554.2168674,5059429296.131896,4463061505.858914,12.1209,52.747835,52.743931,2.56798,47.698267,52.743931,0.267261,0.267264,0.267265,79.1218,79.115896,79.121753
0.622819,71218000.0,0.101685,13982300.0,1099946100.1902347,2670063728.598605,6485768894.773895,2.04644,22.596137,22.585041,3.09286,22.596137,22.585041,0.186636,0.186633,0.186633,22.7117,22.58504,22.596137
0.646339,48814700.0,0.348273,27643200.0,6620564362.714014,6927514267.596703,4667235077.423588,1.16705,56.917147,69.767935,2.0233,53.404916,69.767935,0.122104,0.122104,0.122104,69.7681,69.767935,69.768117
0.854199,42204000.0,0.511283,11438.1,-3.170577045022194e-08,1898017755.2314522,5183763234.125557,0.806835,47.323086,55.656199,13.6688,77.45123,77.448571,0.208634,0.208507,0.208556,77.4461,77.448571,77.45123
0.4965,76017700.0,0.344476,78414.6,561449270.7672796,483974635.3836398,1512645120.8366618,11.0789,15.085611,14.924923,2.586,15.085611,14.924923,0.175984,0.169258,0.176125,15.0102,14.924923,15.08561
0.611141,22932900.0,0.227781,43049300.0,5810998731.769182,-3.170577045022194e-08,2329796664.64295,3.74177,40.567808,68.437018,1.51765,23.61746,65.399505,0.038845,0.038845,0.038846,68.4379,68.437018,68.437911
0.5802,136678.0,0.137106,2023370.0,2891583069.1185794,5030050729.23272,1357171772.9955096,9.39927,31.792634,52.600025,2.653,3.646097,52.600025,0.008594,0.008592,0.008594,52.6059,52.600025,52.607483
0.471453,1109050.0,0.117827,4106400.0,818505707.038681,1542750792.6442614,6817184598.536386,1.88196,8.358397,8.341983,3.9804,8.358397,8.341983,0.171073,0.164381,0.164635,8.83928,8.341983,8.358383
0.777527,402651.0,0.31784,2819260.0,2362297400.126823,2364051363.3481293,6463097279.265245,14.8062,39.057224,39.05603,14.5617,39.057224,39.05603,0.259472,0.259477,0.259478,58.5957,58.584044,58.585837
0.640181,19035.1,0.521197,75424.9,1700237793.2783766,2538838300.570704,6910651959.878529,0.816197,61.936586,61.936354,8.39726,61.936586,61.936354,0.141821,0.141536,0.141542,61.9236,61.936354,61.936586
0.842879,154264.0,0.813074,36585.2,2459941027.2669625,1291488585.922638,4271078695.9947987,0.874491,57.005692,56.994315,1.11109,57.005692,56.994315,0.153031,0.152392,0.152764,56.983,56.994315,57.005691
0.990439,396431.0,0.692934,37596800.0,428534876.34749526,1046980659.4800254,4347889343.115479,11.6102,23.903489,23.855008,5.31363,23.903489,23.855008,0.152407,0.145899,0.149335,23.9305,23.855008,23.903489
0.295794,18184.7,0.294195,151736.0,2604408370.323399,3674743183.259353,1933569870.3286233,3.37836,34.368037,50.08014,4.74928,28.503298,50.08014,0.192437,0.192366,0.192491,50.0727,50.08014,50.086016
0.583837,3037990.0,0.235,12059000.0,-3.170577045022194e-08,-3.170577045022194e-08,1682318992.51025,1.31297,30.215962,75.125095,2.6609,15.96814,67.129657,0.042033,0.042033,0.042033,81.484,81.48411,81.48403
0.359532,22537200.0,0.103065,19643.4,1186262523.7793279,988500634.115409,4556069869.670099,6.23225,19.550182,19.51536,2.41375,19.550182,19.51536,0.207084,0.207103,0.207355,19.5371,19.515357,19.550181
0.111479,218468.0,0.105009,1075050.0,2243399492.7076726,2597156943.563729,1614581639.6906872,1.70766,3.066066,13.723309,1.53683,2.107153,13.723309,0.081554,0.081598,0.081718,13.7287,13.723309,13.7476
0.592132,11646.3,0.23063,2160180.0,4540668991.756499,-3.170577045022194e-08,5234718874.307934,6.59005,92.397778,92.396128,1.14651,52.608009,64.948555,0.172814,0.172786,0.172807,92.3865,92.396128,92.397778
0.203412,1526860.0,0.188351,578008.0,3245475586.556753,3426689917.5649967,3276367666.499422,1.09023,34.209865,34.205354,0.858503,31.926971,34.205354,0.014539,0.014539,0.01454,34.209,34.205354,34.209865
0.474602,64639.2,0.336474,28462500.0,517299936.5884591,1603964806.5948002,1483710549.4957438,2.10623,15.415546,15.228136,1.28544,11.674349,15.228136,0.1499,0.135446,0.149224,15.298,15.228135,15.415546
0.709017,6591040.0,0.591465,107116.0,5020158528.852251,3015255865.5675335,4267891892.277125,9.44877,52.755574,57.941448,3.11481,57.943852,57.941448,0.298454,0.29846,0.298462,86.9134,86.912171,86.915777
0.645688,119336.0,0.157437,12398400.0,4241699429.296132,6616039949.270767,4441983170.453565,3.16979,61.653293,61.649731,1.35165,44.271891,61.649731,0.080832,0.080823,0.08083,61.6495,61.649731,61.653293
0.248261,2244180.0,0.209016,50287700.0,-3.170577045022194e-08,-3.170577045022194e-08,1433623171.068181,3.81037,14.333255,68.613588,5.27937,15.469725,68.107297,0.17506,0.17506,0.17506,93.6451,93.645118,93.645108
0.922387,42907.7,0.748345,20931.4,266290678.50348765,274796163.6017755,4259698844.9582896,8.30684,30.107007,29.838255,4.23998,30.107007,29.838255,0.206508,0.170919,0.187141,30.3322,29.838255,30.107006
0.719789,12599900.0,0.366324,96590.9,2757670894.1027265,1971135383.6398225,2081928739.0947235,5.23223,34.821913,41.19828,3.68381,41.207067,41.19828,0.096186,0.096153,0.096195,41.2024,41.19828,41.207067
0.925709,29548100.0,0.229117,149140.0,6196794546.607483,3697343056.436271,6776494005.465715,4.98911,49.629652,49.629315,6.61304,49.629652,49.629315,0.273419,0.27342,0.27342,74.4456,74.443973,74.444477
0.356657,37004500.0,0.276712,2364370.0,6573370323.398859,6939610019.023462,4415967328.699168,3.62114,53.282217,68.588711,1.73942,49.345169,68.588711,0.023657,0.023657,0.023657,68.5888,68.588711,68.588838
0.330052,509105.0,0.28515,18440.3,-3.170577045022194e-08,5582653772.986684,6602725410.816367,0.969231,65.532409,68.399467,6.79869,86.185636,86.185571,0.138977,0.138977,0.138978,86.1829,86.185571,86.185636
0.290205,6162190.0,0.185997,6017990.0,-3.170577045022194e-08,-3.170577045022194e-08,6976539183.86324,3.07226,69.527414,69.642299,1.98547,64.408835,64.577169,0.087275,0.087275,0.087275,95.0707,95.07071,95.07071
0.188098,40427500.0,0.184706,16561.3,-3.170577045022194e-08,-3.170577045022194e-08,3941702842.1899505,2.48732,42.734691,65.133128,1.10425,40.505218,71.06493,0.08592,0.085922,0.085922,96.1837,96.184821,96.184506
0.194175,146081.0,0.114247,614563.0,1965336715.2821813,2980057387.4445148,1873437700.476904,2.72594,19.662019,22.349864,1.17661,3.045926,22.349864,0.04595,0.045938,0.045975,22.357,22.349864,22.365475
0.472218,22945100.0,0.158274,43341.4,1351496195.307546,908410589.7273303,5742061867.423766,4.08486,25.690606,25.679418,10.9601,25.690606,25.679418,0.220815,0.220666,0.220726,25.7119,25.679418,25.690606
0.307388,9243370.0,0.133677,13111.6,4967907419.150286,4907637920.101459,1532922007.0119328,3.88168,20.433741,57.293778,1.10496,2.070453,57.293778,0.250325,0.250329,0.250328,85.9409,85.940667,85.942103
0.828233,5885210.0,0.558656,20290700.0,-3.170577045022194e-08,-3.170577045022194e-08,5005811055.281111,14.2801,49.540783,59.006998,2.24822,63.000703,75.935311,0.11604,0.11604,0.11604,93.9486,93.948761,93.948712
0.954587,465963.0,0.92721,38943500.0,-3.170577045022194e-08,-3.170577045022194e-08,4689239204.219704,13.7992,45.2715,66.529397,4.71236,42.224698,52.936211,0.062561,0.062564,0.062563,98.4003,98.403557,98.402171
0.423815,11514.0,0.35498,889461.0,25343.065948002535,816132.8471781864,1548056900.7526684,4.56883,3.976651,3.724264,10.8044,3.976651,3.724264,0.287602,0.0,0.0,5.26253,3.724264,3.976651
0.664354,6106310.0,0.126803,355289.0,1440295180.7228916,3138182942.295498,6468806548.417487,3.29055,28.82087,28.816261,1.33762,28.82087,28.816261,0.253382,0.253384,0.253384,43.2959,43.224391,43.231304
0.117581,292850.0,0.110936,2173560.0,4102289156.626506,3719657577.6791377,5919254315.004194,3.29661,44.865923,44.865435,8.29692,44.865923,44.865435,0.00057,0.00057,0.00057,44.8665,44.865435,44.865923
0.102551,763048.0,0.100232,22773100.0,2708825618.2625237,3378887127.457197,6265532108.778797,10.3537,34.551491,34.550911,3.30589,34.551491,34.550911,0.159451,0.159451,0.159452,34.5538,34.550911,34.55149
0.74235,36616.5,0.155297,4409440.0,337084654.4071021,484753.6461636018,3615113482.1057167,4.11243,13.257014,12.840967,14.616,13.257014,12.840967,0.295026,0.288358,0.293033,20.2534,19.261448,19.885521
0.7133,3740180.0,0.613412,33644.3,642765377.2986684,462109701.9657578,1629278193.5251408,4.0418,16.322075,15.977844,1.22697,16.322075,15.977844,0.28746,0.284499,0.288235,24.4189,23.966766,24.483113
0.749309,15305.9,0.379379,35713400.0,27168214.965123653,1197616043.1198478,3108362966.0964174,1.37142,9.729912,9.512625,1.43191,9.729912,9.512625,0.288806,8.567617e-06,0.039973,13.5251,9.512624,9.729912
0.176895,94063300.0,0.131916,4627920.0,-3.170577045022194e-08,-3.170577045022194e-08,1999008071.8422284,6.74495,25.943686,68.192042,1.71974,8.10728,63.885222,0.178636,0.178636,0.178636,86.6126,86.612605,86.612603
0.71336,5586370.0,0.661466,3720950.0,1735015535.8275206,1850200063.411541,4291401110.140195,8.51548,33.011754,33.004381,1.56878,33.011754,33.004381,0.238996,0.238997,0.238998,49.5271,49.506571,49.517631
0.767071,24772.6,0.645571,106418.0,8972216.23335447,471796131.8960051,3743956287.0809965,11.476,19.697383,19.563222,1.83213,19.697383,19.563222,0.11862,0.066082,0.08871,19.7956,19.563222,19.697383
0.591224,64945200.0,0.515887,108561.0,604284400.7609385,62779.740012682305,2804692316.9057465,1.33673,5.772777,5.449776,8.22291,5.772777,5.449776,0.133579,4.699498e-05,0.007231,6.08439,5.449774,5.772777
0.553806,50172400.0,0.188373,11742.3,-3.170577045022194e-08,5642675967.025999,4485331597.31772,8.00665,61.108508,77.499211,2.80024,65.36001,82.452322,0.197738,0.19774,0.197743,82.45,82.452322,82.452438
0.938354,69486.3,0.101698,178557.0,-3.170577045022194e-08,-3.170577045022194e-08,3514622538.6232686,11.9984,36.695121,55.914867,10.4298,43.629955,72.505085,0.037091,0.037095,0.037093,93.915,93.921484,93.917708
0.425031,75551100.0,0.273236,782305.0,6076911857.958148,6443579581.48383,4988077906.611355,0.945577,56.574407,64.842979,0.974714,52.747718,64.842979,0.009197,0.009197,0.009197,64.8433,64.842979,64.843436
0.576241,19700.5,0.149477,1412390.0,2047191502.8535194,5253272035.510463,3087388483.1033487,2.46747,51.48997,51.480483,1.01298,27.527659,51.480483,0.074864,0.074746,0.074852,51.4747,51.480483,51.48997
0.958563,15120.8,0.365272,10680600.0,481392834.4958783,2827793278.3766646,5784776950.61277,2.25583,34.971825,34.824977,1.03612,34.971825,34.824977,0.216349,0.189479,0.196592,35.2867,34.824975,34.971825
0.253815,90276800.0,0.195501,405462.0,1110670894.1027267,997352568.1674064,2342388397.8607554,5.66398,10.429993,10.355571,3.0737,10.429993,10.355571,0.008878,0.008824,0.008899,10.4166,10.355571,10.429993
0.977963,39688400.0,0.937305,37625500.0,189038427.39378566,5467403.297400127,2264512283.06661,1.04883,3.302768,1.606091,8.02087,3.302768,1.606091,0.201099,1.809203e-10,0.100551,3.90837,1.606091,3.302767
0.12001,39136000.0,0.106976,1414310.0,-3.170577045022194e-08,-3.170577045022194e-08,4868280751.969269,1.11905,45.596289,62.203304,1.02428,44.096352,61.802803,0.181904,0.181904,0.181904,94.4659,94.465908,94.465907
0.322548,15826700.0,0.300704,4888370.0,3291769181.9911222,3960212428.6620164,6682716361.715868,4.95438,44.35271,44.352369,0.940332,44.35271,44.352369,0.298108,0.298108,0.298108,66.5336,66.528553,66.529065
0.754028,462363.0,0.347293,198621.0,-3.170577045022194e-08,6068899809.765377,1724433247.6659179,1.47377,28.379841,67.197001,4.13647,26.028344,71.818212,0.181853,0.181851,0.181856,71.8156,71.818212,71.816809
0.463186,2323370.0,0.11178,12438.2,-3.170577045022194e-08,5862526949.904882,6066787508.294945,1.19611,66.902559,72.822131,1.51344,78.154264,78.154251,0.042229,0.042229,0.042229,78.1532,78.154251,78.154264
0.506727,1547150.0,0.342898,8895650.0,6404476854.787571,-3.170577045022194e-08,2009309063.0075407,11.2204,39.20169,75.280631,6.68623,31.855609,71.989925,0.225474,0.225474,0.225474,75.2807,75.280631,75.280821
0.196347,71910800.0,0.131331,35147.0,2134209575.1426759,201111509.19467342,5192079394.767218,1.11591,15.218911,15.200118,3.46114,15.218911,15.200118,0.167541,0.166525,0.167073,15.1729,15.200118,15.218911
0.510508,159762.0,0.210038,51192.2,168169.84781230183,4392.07672796449,6607233850.284822,3.02909,3.45657,3.422605,3.48556,3.45657,3.422605,0.124686,0.0,0.0,3.94818,3.422599,3.456569
0.616982,42091.0,0.539799,13966.3,2413888078.6303105,1827176284.0837033,3345891395.2912846,5.05585,56.745916,56.738082,4.0636,56.745916,56.738082,0.243437,0.243453,0.243474,85.1055,85.107123,85.118875
0.278303,4501320.0,0.223085,3653340.0,-3.170577045022194e-08,-3.170577045022194e-08,5414218318.892181,10.9765,61.929641,72.299977,2.87271,56.433954,66.904467,0.117757,0.117757,0.117757,97.8421,97.842116,97.842113
0.932999,64261.9,0.852027,13952100.0,4782666455.294864,-3.170577045022194e-08,5742144428.041639,2.05096,95.801495,95.799948,2.17761,50.755432,56.506839,0.197284,0.197247,0.197272,95.7899,95.799948,95.801495
0.167809,39030.5,0.143641,68048.2,5089825618.262524,4905890932.149652,1064985331.7357949,0.943436,0.89952,56.957621,3.05397,2.415702,56.957621,0.074196,0.074198,0.074199,56.9555,56.957621,56.957147
0.149683,271125.0,0.138987,165492.0,2476770450.2219405,2772067533.291059,2375464153.970793,2.06943,21.868679,23.907206,1.23147,14.647221,23.907206,0.251107,0.251125,0.251128,35.8716,35.860809,35.875062
0.547909,10099300.0,0.387829,24828500.0,2379922320.862397,2668428344.9587827,3869183034.468693,2.29,40.426558,40.419846,5.69461,40.426558,40.419846,0.218171,0.218168,0.21817,40.4294,40.419846,40.426558
0.178437,219371.0,0.106252,686567.0,4642596702.599874,4985729232.720355,3442990713.9206114,11.4038,44.993043,55.764124,7.28133,40.597668,55.764124,0.087884,0.087884,0.087884,55.7646,55.764124,55.764945
0.822365,8859170.0,0.281603,207546.0,607978757.1337984,1223562143.3100824,1611751135.0140216,4.70674,14.96171,14.828462,1.2218,14.96171,14.828462,0.202772,0.200688,0.203125,14.9374,14.828462,14.96171
0.952177,555026.0,0.858772,9128270.0,3437368421.0526314,6292932783.766645,1946746574.0929685,0.832778,28.290609,55.81027,1.02964,27.382759,55.81027,0.06159,0.061567,0.061596,55.8046,55.81027,55.808484
0.572551,192403.0,0.277911,70253.8,1013051046.2904248,1305202599.8731768,1233929903.0648506,6.11739,29.661065,29.628963,6.26679,25.244162,29.628963,0.099044,0.098639,0.099095,29.643,29.628963,29.661065
0.952059,10969.9,0.293127,31835.9,227897051.36334813,731665821.1794547,4314274898.649915,1.06133,20.262714,20.206699,1.90955,20.262714,20.206699,0.083015,0.014827,0.035879,19.9194,20.206699,20.262714
0.646721,92492200.0,0.570786,1983150.0,4157634749.5244136,3888861762.840837,6185877229.705054,4.73312,55.47271,55.471854,1.4684,55.47271,55.471854,0.179766,0.179763,0.179764,55.4746,55.471854,55.47271
0.775102,556783.0,0.713326,29711.1,1014439759.0361446,526618262.52377933,4516285611.086155,5.96314,29.083618,29.008929,1.23208,29.083618,29.008929,0.177039,0.166389,0.170875,29.0933,29.008929,29.083618
0.585144,133987.0,0.299601,3164040.0,1489273620.7989855,1954963221.3062778,1604696124.7683458,1.04644,30.182954,30.156935,6.55706,24.677487,30.156935,0.24003,0.240032,0.240068,45.2672,45.235402,45.27443
0.218913,5660510.0,0.196948,13749.8,-3.170577045022194e-08,6247419150.285352,6762054943.757358,1.46976,63.270247,65.058439,5.66642,80.893197,80.893156,0.186604,0.186606,0.186606,80.8906,80.893156,80.893197
0.448791,42194700.0,0.369097,6011910.0,3638836398.224477,4342793278.376664,3383739203.4372697,9.76826,50.548078,53.148845,3.06932,44.415499,53.148845,0.272185,0.272185,0.272185,79.7272,79.723268,79.727227
0.771166,1169560.0,0.570876,3132260.0,-3.170577045022194e-08,-3.170577045022194e-08,5993341081.698759,9.66694,59.399578,64.685009,0.858606,68.77919,75.204646,0.144731,0.144732,0.144732,90.4714,90.472164,90.472102
0.439102,621076.0,0.133809,16740900.0,3692603043.753963,5212901077.996195,5098248080.1023655,6.16798,52.730758,52.727943,2.20594,51.33868,52.727943,0.007546,0.007546,0.007546,52.7323,52.727943,52.730758
0.488858,123441.0,0.466827,84801.3,93511667.72352569,0.0,3400271303.9396806,0.826004,8.006573,7.785857,8.20181,8.006573,7.785857,0.203744,0.011941,0.059318,8.21991,7.785857,8.006572
0.299613,49467500.0,0.259875,6347900.0,3226322130.6277742,3586946734.3056436,4313657819.153766,9.65868,45.41006,45.407534,5.13406,45.41006,45.407534,0.004752,0.004752,0.004752,45.4109,45.407534,45.41006
0.961562,261078.0,0.652769,85887100.0,3210364616.3601775,3718779327.8376665,1763080132.434972,7.51042,36.127291,53.049442,11.8064,35.32417,53.049442,0.213078,0.212803,0.213121,53.0497,53.049442,53.061291
0.564433,31966.3,0.234498,38007.2,6000044388.07863,-3.170577045022194e-08,5057957082.349449,12.9397,79.568247,94.398237,4.40397,61.581303,83.849523,0.030284,0.030284,0.030285,94.393,94.398237,94.397689
0.408652,2936140.0,0.169201,92883.2,5777197209.8922,6799143944.197844,4169730461.317209,13.279,56.09269,67.655347,1.02768,43.552829,67.655347,0.181058,0.181059,0.18106,67.6554,67.655347,67.656029
0.852233,7508170.0,0.171386,511540.0,1870413443.246671,2573634432.466709,1551101455.262709,2.05145,24.63498,27.841139,1.67899,5.063611,27.841139,0.099941,0.099918,0.099946,27.8736,27.841139,27.875155
0.582434,197794.0,0.258636,5759580.0,1485285668.9917564,1990422954.9778059,1136804667.405004,0.942642,21.154607,31.670212,10.3426,17.677091,31.670212,0.038677,0.038598,0.038692,31.6852,31.670212,31.692827
0.325603,20357.6,0.284586,15781.4,-3.170577045022194e-08,-3.170577045022194e-08,1431891554.4324224,1.36067,9.753872,88.361427,0.985869,5.111699,95.256564,0.031292,0.031293,0.031293,96.6009,96.605855,96.602578
0.976751,14392200.0,0.913403,1844820.0,639267596.7025999,339935954.3436906,5546119807.600136,6.81308,15.812026,15.788218,7.06736,15.812026,15.788218,0.129329,0.123702,0.125292,15.8664,15.788218,15.812026
0.284417,63827200.0,0.147249,452608.0,6716461636.0177555,6929993658.84591,1886845163.0404682,5.22823,26.990286,69.309078,6.97696,22.760582,69.309078,0.201887,0.201887,0.201887,69.3091,69.309078,69.309173
0.373546,557473.0,0.323262,7798950.0,6354692454.026633,5828909321.496512,6828588452.618384,1.50821,66.311605,66.311527,11.6859,66.311605,66.311527,0.255025,0.255025,0.255025,99.4677,99.46729,99.467407
0.473992,29002.9,0.313444,1489680.0,6844996829.422955,-3.170577045022194e-08,2547097441.388296,6.57984,44.682933,99.907494,1.05024,29.236706,67.835035,0.090831,0.090832,0.090833,99.904,99.907494,99.905588
0.397158,150717.0,0.128148,94277600.0,844896322.1306278,2720590361.445783,1106724966.1047492,13.9072,22.191651,22.135513,1.50404,1.122739,22.135513,0.079595,0.07933,0.079618,22.184,22.135512,22.191651
0.30246,1431220.0,0.151998,115550.0,2307219086.8738112,2150525047.5586557,3512400317.198838,1.6566,27.953132,27.942769,5.53599,27.953132,27.942769,0.257897,0.257906,0.257908,41.9327,41.914154,41.929697
0.92472,44686.6,0.482433,11410200.0,692013.3164235891,497713379.83513,5001810422.811239,6.51827,8.137487,8.022071,5.15626,8.137487,8.022071,0.175033,0.0,3.807006e-08,8.69597,8.02207,8.137487
0.666375,16128.4,0.631583,171847.0,1790630944.8319595,4434556119.2136965,6396973532.35171,1.96969,72.687289,72.685893,4.44995,72.687289,72.685893,0.165685,0.165471,0.165501,72.676,72.685893,72.687289
0.623458,1251370.0,0.384135,991218.0,-3.170577045022194e-08,-3.170577045022194e-08,1814981190.2230515,11.2923,36.917453,77.495087,1.6884,24.091218,71.218554,0.034471,0.034471,0.034471,79.5916,79.592157,79.591762
0.750797,345025.0,0.239316,8577920.0,5735957514.267596,5943481293.595434,4637054501.285739,4.68106,52.781683,60.25868,2.08651,50.195527,60.25868,0.280304,0.280309,0.280308,90.3878,90.38802,90.389383
0.527016,3020450.0,0.292534,112029.0,-3.170577045022194e-08,-3.170577045022194e-08,2771807680.398586,9.5671,47.118677,77.98281,2.20198,34.963223,73.940165,0.176965,0.176966,0.176966,89.4159,89.416515,89.416272
0.626711,196478.0,0.610505,1948880.0,-3.170577045022194e-08,-3.170577045022194e-08,3162769837.543141,1.76449,49.500158,83.854053,11.0709,50.520486,77.127219,0.172978,0.172978,0.172981,90.2055,90.207539,90.206871
0.117701,41821.1,0.100364,110871.0,-3.170577045022194e-08,-3.170577045022194e-08,2600516634.8758354,6.83883,30.876774,70.66462,1.21694,8.681689,63.795793,0.172259,0.17226,0.17226,80.9333,80.933863,80.933738
0.217408,3085250.0,0.120501,11861.6,-3.170577045022194e-08,-3.170577045022194e-08,2945267253.409258,2.5112,34.323965,66.386266,1.29329,23.242113,71.543767,0.125348,0.125349,0.125349,99.5634,99.56422,99.563981
0.121238,93743800.0,0.109337,343825.0,2413091946.734306,886413126.1889664,5326387700.325918,1.30905,11.155631,11.143738,8.56594,11.155631,11.143738,0.18429,0.184035,0.184166,11.1609,11.143738,11.155631
0.441477,95633200.0,0.243773,15996600.0,-3.170577045022194e-08,-3.170577045022194e-08,6487625275.334774,1.11199,67.999892,71.330857,1.6621,62.871738,66.290331,0.138099,0.138099,0.138099,76.8689,76.868906,76.868906
0.438672,124526.0,0.281329,14509.9,3362092580.8497148,3105753963.2213063,4468008654.824959,11.7722,55.876054,55.872447,0.817687,55.876054,55.872447,0.176466,0.176423,0.176473,55.8643,55.872447,55.876054
0.282789,164795.0,0.251527,395525.0,3411382371.5916295,3834419784.400761,4091637266.165853,7.28737,47.344824,47.342552,4.22262,47.344824,47.342552,0.284974,0.284976,0.284977,71.0168,71.013828,71.017236
0.383812,85908.5,0.249222,28695.0,599239695.6246036,1143382688.6493342,2167737811.7555885,11.1726,20.525673,20.490655,1.76878,20.525673,20.490655,0.008953,0.008785,0.008965,20.4462,20.490655,20.525673
0.591315,31631100.0,0.462286,1173020.0,531675649.9682942,905165504.1217501,4275719013.887811,3.88905,10.354996,10.225236,1.65594,10.354996,10.225236,0.255936,0.255852,0.255996,15.7638,15.337849,15.532493
0.734829,52105.7,0.469479,60808700.0,6305694356.37286,-3.170577045022194e-08,3287179316.9932394,2.06489,50.742711,96.177179,0.996428,44.856197,72.761187,0.151684,0.151682,0.151694,96.1698,96.177179,96.174881
0.914786,1643620.0,0.882952,1558190.0,5596937222.574509,5320868738.110336,1090484955.17856,5.44897,19.867723,53.766452,8.01835,20.969302,53.766452,0.295003,0.295012,0.295005,80.6476,80.649678,80.648294
0.895745,972969.0,0.543366,13433600.0,-3.170577045022194e-08,-3.170577045022194e-08,2975320553.2525797,10.2258,35.679791,59.471504,2.37922,46.263914,76.054651,0.218568,0.218573,0.21857,90.5194,90.521335,90.520126
0.919295,343290.0,0.750411,3717440.0,45827457.197209895,297548922.0038047,4064663611.2432876,10.5021,11.750584,11.624991,7.08301,11.750584,11.624991,0.110069,0.049853,0.074577,11.9082,11.624991,11.750583
0.381289,82503200.0,0.150216,18939100.0,3183008877.615726,4525469245.402663,2268906176.3235216,10.9582,37.831321,47.0294,2.08256,19.378705,47.0294,0.234445,0.234445,0.234445,70.551,70.544099,70.551003
0.510838,60605500.0,0.107661,136918.0,816124286.6201649,1310123018.3893468,2669318634.116203,2.37299,11.807192,11.471078,1.76909,11.807192,11.471078,0.040996,0.040986,0.041112,11.9116,11.471076,11.80719
0.664379,1528060.0,0.277066,5302550.0,2354014901.7121115,3408402029.1693087,4444059813.481195,0.947588,37.818906,37.81131,0.899844,37.818906,37.81131,0.185095,0.185064,0.185082,37.8233,37.81131,37.818906
0.691774,1698880.0,0.678213,15043900.0,397179771.71845275,736890932.1496513,5082016514.28862,8.50546,15.484581,15.446535,1.93079,15.484581,15.446535,0.137433,0.135237,0.135933,15.5627,15.446534,15.484581
