Pri_dMass,Pri_dTidalTau,Sec_dMass,Sec_dTidalTau,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb
0.473562,0.03040131138,0.147563,0.0020307849039999997,4075773620.7989855,4537698161.065314,6237597493.628741,1.24532,53.093803,53.092646,9.96358,53.093803,53.092646,0.117548,0.11755,0.11755,57.5054,57.501217,57.502471
0.289687,0.08284737959999999,0.272735,0.00109118938,1930253329.1058972,2861728598.604946,2878367992.51042,10.4952,31.748507,31.740087,1.04872,31.748507,31.740087,0.110028,0.110032,0.110033,34.0578,34.048702,34.057774
0.291096,0.0012019042419999999,0.27773,0.0257484675,822942929.6131896,747087824.9841471,4309088173.701364,8.18113,9.084345,9.029193,7.12711,9.084345,9.029193,0.19585,0.195767,0.195918,11.2659,11.120808,11.19202
0.995331,0.016852862819999998,0.336992,0.00341130332,314291.2809131262,1379307545.9733672,3547204328.778404,13.5716,12.962025,12.904523,1.7309,12.962025,12.904523,0.127144,0.125623,0.126613,14.1964,14.128682,14.21116
0.719358,0.00207552124,0.51231,0.45964819,499048826.8864933,89545909.95561191,3497356006.9768004,1.40718,8.332642,8.09365,2.19954,8.332642,8.09365,0.003316,0.001728,0.002468,8.39316,8.093794,8.332945
0.515992,0.0058845439599999995,0.45572,0.0806219172,2287227964.4895372,2405225428.027901,1809784176.6740227,1.84291,31.286343,37.870344,2.4778,29.893195,37.870344,0.205663,0.205683,0.205684,47.5764,47.566825,47.579984
0.735609,0.00130935156,0.697639,0.1536449022,-3.170577045022194e-08,-3.170577045022194e-08,1192485138.238055,3.59515,23.81924,64.526678,14.514,27.579409,69.316157,0.060793,0.060793,0.060793,88.8679,88.868171,88.868074
0.38537,0.33610601,0.103137,0.03046284592,-3.170577045022194e-08,-3.170577045022194e-08,3691838923.602598,10.3746,50.906342,73.225531,10.9487,45.458571,70.987394,0.128347,0.128347,0.128347,90.9642,90.964351,90.964346
0.652256,0.03070097292,0.405723,0.002076596754,1205305009.5117311,1593949904.8826888,1913348612.0144525,9.90902,28.594058,28.57173,6.35733,28.594058,28.57173,0.176659,0.176657,0.176664,33.9792,33.950015,33.976999
0.242094,0.010594727560000001,0.210054,0.8254522639999999,3765057070.3868103,4135818008.877616,6708961930.596896,2.95464,44.349151,44.348912,1.24196,44.349151,44.348912,0.088333,0.088414,0.088414,46.4081,46.430444,46.430698
0.34999,0.002013759612,0.256227,0.0046023168,6766122384.273938,-3.170577045022194e-08,3291432739.0877924,9.38613,46.541361,71.868656,1.94257,38.268992,67.20793,0.226542,0.226542,0.226542,94.2656,94.265536,94.265619
0.420662,0.085593252,0.353479,0.067374171,-3.170577045022194e-08,-3.170577045022194e-08,1905680570.5049686,3.11878,30.283191,72.096539,2.65578,26.510266,70.089447,0.184552,0.184553,0.184553,94.3183,94.318734,94.318723
0.791513,0.00792707436,0.144849,0.00853623792,-3.170577045022194e-08,-3.170577045022194e-08,1110164693.394771,3.50432,21.562902,60.151056,1.58623,1.403698,63.901807,0.058751,0.058751,0.058751,78.697,78.697048,78.697041
0.780539,0.0036201612000000003,0.111033,0.2622743394,3703620798.9854155,4004032974.0012684,1576176348.5004463,4.66529,27.441339,44.113728,4.15173,6.044657,44.113728,0.194092,0.194096,0.194096,54.1699,54.156971,54.170759
0.711075,0.015160300260000002,0.627123,0.0873411988,2788320545.3392515,2280518706.404566,5175277057.039503,12.1279,42.700659,42.697606,12.1904,42.700659,42.697606,0.049231,0.04923,0.049231,43.3252,43.318615,43.321727
0.870561,0.1033436486,0.203596,0.405749484,1295582117.945466,1601672162.3335447,5300895845.883841,5.4266,23.531869,23.517541,2.92212,23.531869,23.517541,0.023201,0.023224,0.023236,23.6037,23.593651,23.608104
0.939993,0.00638104664,0.560812,0.00606570972,-3.170577045022194e-08,4439597336.715282,5666886226.340353,4.80119,45.720014,52.054365,7.53985,61.239164,61.238813,0.162847,0.162847,0.162847,71.0234,71.022742,71.023152
0.892288,0.0158237757,0.825601,0.696611364,5961195307.545974,4490348763.474953,1747475139.0375183,0.869453,24.687931,49.838137,1.0652,28.262352,49.838137,0.260988,0.26119,0.261202,70.5911,70.637354,70.639129
0.627533,0.039202642999999995,0.165026,0.001773658208,4586493341.788205,6317682308.180089,5051621456.42482,6.66454,60.20408,60.201383,1.71532,50.591969,60.201383,0.015911,0.015911,0.015911,60.296,60.292831,60.295532
0.622263,0.00378659778,0.216003,0.00394095454,1875159162.9676602,2325259670.2599874,2850624268.620631,1.89549,34.095792,34.078058,9.97099,34.095792,34.078058,0.030176,0.030177,0.030177,34.2858,34.264268,34.2821
0.391958,0.001712350756,0.318717,0.02276200798,3078478757.133798,2956969562.4603677,1289151483.1831913,2.21483,15.902084,41.466054,5.80914,19.092497,41.466054,0.126764,0.126765,0.126765,45.4776,45.471708,45.477888
0.260229,0.1066783728,0.111722,0.02292005492,-3.170577045022194e-08,-3.170577045022194e-08,1767619448.6349893,2.39688,18.750434,67.921387,1.1136,2.267228,62.149469,0.0707,0.0707,0.0707,79.4269,79.427214,79.427209
0.557819,0.0010502883080000002,0.330779,0.007871816279999999,5599105897.273304,6973275206.087508,1201160683.081736,2.73686,24.275592,67.915831,0.878933,3.428862,67.915831,0.056939,0.056939,0.056939,69.2379,69.237291,69.238031
0.236142,0.00359865092,0.185888,0.0028966146760000004,5984346861.128725,6226369689.283449,4452086320.259254,8.87822,53.253057,64.283525,9.77161,52.029404,64.283525,0.167333,0.167333,0.167333,75.1318,75.131453,75.131806
0.815409,0.0034245816600000003,0.790675,0.0035761629000000002,2348232403.2974,2206539632.213063,6719271493.499233,4.38827,33.282364,33.281736,5.71457,33.282364,33.281736,0.015779,0.015779,0.015779,33.3414,33.331452,33.332081
0.13969,0.013788499499999999,0.101402,0.02148571034,-3.170577045022194e-08,-3.170577045022194e-08,2232851797.1381235,1.57721,13.444337,63.737282,2.42122,9.210016,65.687381,0.233788,0.233788,0.233788,95.9584,95.958467,95.958466
0.390633,0.00781315188,0.307018,0.01277187068,-3.170577045022194e-08,-3.170577045022194e-08,1162025146.6624866,6.8581,20.878982,72.492223,4.30402,12.695103,70.726353,0.139552,0.139552,0.139552,88.6861,88.686131,88.686129
0.786198,0.001295432958,0.212001,0.0763857798,-3.170577045022194e-08,6733005707.038681,3070098522.4926357,3.57761,39.067946,60.520345,1.03321,31.242717,62.647991,0.238768,0.23877,0.23877,84.3857,84.386312,84.386334
0.571728,0.6449015339999999,0.124108,0.0762233488,533274254.91439444,1614291376.0304375,5931022968.6645565,9.78899,17.033686,17.004573,7.29809,17.033686,17.004573,0.224147,0.223541,0.223716,22.3979,22.161661,22.207814
0.449466,0.035102443,0.345493,0.1733551944,3707488902.9803424,3373706404.565631,3624253951.582072,1.41913,47.763167,48.985952,14.0497,48.989492,48.985952,0.208932,0.208938,0.208938,61.9379,61.934641,61.939159
0.954823,0.0041566566,0.693765,0.00454245388,-3.170577045022194e-08,4525317057.704502,2157499808.6765623,2.18427,26.501337,50.708383,5.75577,36.533485,54.984225,0.188975,0.188976,0.188976,66.8442,66.843435,66.844396
0.968055,0.001100449524,0.113003,0.00352106252,-3.170577045022194e-08,-3.170577045022194e-08,5724837835.285789,2.25195,43.49776,49.673884,1.07377,52.363387,61.978361,0.081862,0.081862,0.081862,83.4376,83.437613,83.437613
0.230406,0.41020924000000003,0.148533,0.00659094534,257574571.97209892,1436562143.3100824,6976052094.799336,1.93028,8.850711,8.850398,3.4885,8.850711,8.850398,0.004251,0.004215,0.004216,8.7227,8.851341,8.851655
0.932052,0.001745064044,0.704707,0.7094986080000001,5349946100.190234,3029922954.977806,5378994883.35585,1.84953,44.942586,44.941225,0.918858,44.942586,44.941225,0.224703,0.225026,0.225032,58.6931,58.756031,58.75862
0.263602,0.34887971,0.137813,0.0033585369,877883005.7070386,1992149334.1788206,5197492248.516085,13.286,16.183108,16.167606,3.19733,16.183108,16.167606,0.245804,0.245816,0.245851,22.1842,22.122383,22.145372
0.576114,0.00718862834,0.138555,0.002357138746,4330618262.523779,6651185795.814838,3078255388.586418,8.41501,49.769321,60.452589,0.964361,25.840066,60.452589,0.054251,0.054251,0.054251,61.5245,61.520355,61.524538
0.650001,0.00420797218,0.147819,0.00687325988,1568644578.313253,2261396956.246037,5605099176.554159,3.2091,30.731747,30.721878,9.3675,30.731747,30.721878,0.148832,0.148833,0.148833,34.861,34.81769,34.828881
0.165389,0.1107883502,0.160555,0.0010691460740000001,3032455294.863665,2898460684.8446417,3806242557.6540103,3.36072,35.173723,35.170683,4.78218,35.173723,35.170683,0.246837,0.246848,0.246848,48.2401,48.236583,48.240767
0.206658,0.0093252741,0.15761,0.576160104,5140970196.575777,5718589093.214965,1346810324.7573655,12.6954,21.484865,59.246798,4.07328,6.78248,59.246798,0.134224,0.134229,0.134229,65.6652,65.66616,65.666763
0.365594,0.277069438,0.167947,0.773354492,-3.170577045022194e-08,-3.170577045022194e-08,3876147618.896852,1.09169,45.612931,68.442372,10.3029,48.075651,69.876362,0.117914,0.117921,0.117921,76.7114,76.714262,76.714253
0.865538,0.731425216,0.840973,0.00123581605,106599.58782498415,139933354.47051364,2372086961.2087674,8.32666,3.749105,2.7781,1.73896,3.749105,2.7781,0.271067,0.0,0.0,4.56901,2.778089,3.749105
0.326258,0.1304544864,0.282732,0.02771495496,5482422320.862397,6019118579.581484,4875344638.306929,4.947,57.166109,62.048544,1.82636,53.37245,62.048544,0.072266,0.072268,0.072268,63.9937,63.99371,63.994402
0.540202,0.001698876868,0.418712,0.02064315078,1099350665.8211794,1274577679.137603,1761708191.7902422,1.15289,17.643852,17.571286,1.92144,17.643852,17.571286,0.100666,0.100787,0.100807,18.7132,18.643302,18.720711
0.469475,0.059962901799999996,0.153741,0.7898656820000001,-3.170577045022194e-08,-3.170577045022194e-08,6520000960.596887,4.76918,72.291838,75.315404,13.0175,67.399264,70.316718,0.046808,0.046808,0.046808,98.9151,98.915278,98.915277
0.957936,0.2765572284,0.276962,0.016015601980000002,6916471147.74889,4132400126.823082,5531908359.512333,1.2373,44.079528,51.137357,6.21335,51.137445,51.137357,0.296397,0.296441,0.296443,78.9093,78.9205,78.921021
0.990296,0.0722395314,0.753049,0.07912755199999999,-3.170577045022194e-08,5691886493.341788,3725421513.894771,4.22845,34.632498,50.287427,10.3217,46.695805,58.456517,0.177773,0.177779,0.17778,69.5996,69.601799,69.601952
0.43607,0.55783221,0.156689,0.002182227368,-3.170577045022194e-08,-3.170577045022194e-08,3538781063.212749,1.88969,47.11258,72.058973,6.68153,42.824745,68.219539,0.080248,0.08025,0.08025,97.8568,97.857968,97.857952
0.431824,0.330778904,0.176396,0.001073640524,4839920735.573874,5640697526.949904,4545220276.789322,9.51068,58.917035,61.47542,12.0021,53.526884,61.47542,0.256338,0.256339,0.256339,86.1594,86.157599,86.159844
0.83746,0.0243028316,0.428886,0.002142313498,4485510462.904248,3357958148.3830056,2595717731.987767,12.9314,34.956912,46.641271,2.82193,38.673115,46.641271,0.270386,0.270386,0.270387,67.5566,67.552199,67.556853
0.915165,0.02320501882,0.584248,0.0072984821600000005,-3.170577045022194e-08,5211020925.808497,2015294070.969638,1.1921,26.503082,53.115442,11.4443,39.886844,67.051216,0.221221,0.221223,0.221223,86.9587,86.958876,86.959329
0.870332,0.2641421382,0.798756,0.01183730894,3612507926.4426126,3854714648.065948,2358404158.3584423,14.3174,36.036132,44.723468,7.58914,34.250869,44.723468,0.07697,0.076967,0.076979,46.3125,46.313874,46.317355
0.40565,0.00659649638,0.279733,0.008214498379999999,3153996195.307546,3747653772.9866834,1546054651.2977772,2.28439,22.370426,42.837656,1.34573,9.201453,42.837656,0.185699,0.185701,0.185701,51.7619,51.756405,51.762349
0.379178,0.0280961474,0.133656,0.0723426672,906788839.5688015,1681259036.1445782,5749490928.961924,12.3896,19.422261,19.408054,6.97559,19.422261,19.408054,0.101388,0.101407,0.10141,20.6743,20.606766,20.621897
0.61835,0.199796438,0.143038,0.5799070559999999,1496825935.3202283,2051191819.911224,1375303967.7285464,1.32552,26.098817,28.199851,7.15693,14.924427,28.199851,0.201283,0.201523,0.201552,35.1542,35.127213,35.188285
0.851477,0.1659120698,0.702372,0.00858011006,-3.170577045022194e-08,-3.170577045022194e-08,4911271627.293335,2.14709,47.258959,57.255008,0.879926,54.468915,66.176117,0.057468,0.05747,0.05747,86.5428,86.544602,86.54453
0.561016,0.620972136,0.220299,0.00141370165,2338629359.543437,3674663918.8332276,4272750606.3132634,2.94779,41.080893,41.074573,1.93615,41.080893,41.074573,0.249608,0.249669,0.249674,56.6969,56.694401,56.703729
0.501854,0.00251769627,0.317278,0.250498565,2101509194.6734307,2470545339.251744,2277812031.0676093,4.72438,38.022259,38.011532,7.52296,35.404579,38.011532,0.047332,0.047336,0.047337,38.531,38.522656,38.533546
0.91991,0.0049367354199999994,0.563342,0.102427727,1512218452.758402,911400760.9384907,4940517344.610889,1.06606,22.399378,22.387586,4.19457,22.399378,22.387586,0.17049,0.170582,0.170617,26.3363,26.314755,26.330235
0.42981,0.0967943676,0.141677,0.622214812,4069698795.1807227,5627232086.239696,4292320573.7154026,8.48205,55.357307,55.354366,1.62454,43.395114,55.354366,0.256758,0.256774,0.256774,77.6573,77.656697,77.660839
0.42299,0.0639987602,0.306713,0.0247240483,498431198.478123,692580215.5992391,2045244934.0347378,9.32166,11.615391,11.47753,10.5616,11.615391,11.47753,0.120048,0.119522,0.120074,12.6478,12.462893,12.621841
0.707099,0.0501432382,0.185774,0.00849252348,-3.170577045022194e-08,-3.170577045022194e-08,6938172606.680216,0.931821,65.514411,65.867945,8.54721,67.868323,68.364152,0.01011,0.01011,0.01011,80.7737,80.774225,80.774225
0.52152,0.001393866144,0.394373,0.12812746519999998,483717.81864299305,1523981.2935954344,4239068334.8296003,7.68947,7.15715,7.077116,8.87417,7.15715,7.077116,0.245469,0.230695,0.236394,9.85937,9.36593,9.590277
0.702411,0.0676318528,0.321804,0.00334059064,4877542802.790108,4912175015.852885,6532461350.665455,3.12545,56.180792,56.180334,2.72946,56.180792,56.180334,0.06916,0.069162,0.069162,57.7945,57.793337,57.79381
0.370984,0.396057242,0.231667,0.001493532544,4166718452.758402,5273132530.1204815,4316140334.763039,8.31788,54.519051,54.517265,1.66384,46.474436,54.517265,0.140413,0.140416,0.140417,60.9844,60.983411,60.985434
0.343831,0.056223204,0.157498,0.0976860034,2630991122.384274,3075676918.1991124,6013184995.532619,3.8263,37.162309,37.160472,4.79925,37.162309,37.160472,0.238315,0.238325,0.238325,50.0145,50.005627,50.00811
0.539952,0.003113436406,0.23476,0.002129300094,548755865.5675333,2018510462.9042485,3436884302.106053,9.58631,15.310195,15.226,1.05226,15.310195,15.226,0.093623,0.093641,0.093647,16.1797,16.027724,16.116464
0.999946,0.002541203032,0.840343,0.90273788,-3.170577045022194e-08,-3.170577045022194e-08,2367292593.6508374,1.00788,25.494138,47.533578,6.97783,34.31864,63.912805,0.122577,0.122583,0.122583,93.5181,93.522011,93.521187
0.270222,0.00317588876,0.150613,0.330431964,1464451173.1135066,1581842422.3208623,3526130250.7286944,9.11944,23.394484,23.381547,11.8478,23.394484,23.381547,0.279056,0.279084,0.279087,34.6041,34.577639,34.597024
0.287071,0.00534473686,0.124182,0.0455112738,1034131261.8896639,772230183.8934686,3986203038.811478,3.63353,7.492821,7.417698,3.80142,7.492821,7.417698,0.194797,0.195406,0.195613,9.27318,9.129599,9.225783
0.988355,0.054695091,0.610591,0.052500222400000005,402910589.7273304,507711477.488903,3675496095.54311,1.60931,12.354194,12.357056,0.953391,12.354194,12.357056,0.137412,0.133978,0.139761,13.5065,13.690918,13.805791
0.400862,0.1563299024,0.288358,0.07316743819999999,2007031.7057704502,187420830.6911858,6836994172.437235,8.70234,6.091365,6.093199,1.84805,6.091365,6.093199,0.185986,0.126858,0.128092,7.01446,6.682674,6.692218
0.299551,0.067569719,0.140043,0.00614613672,2458372542.80279,3231141407.736208,5602937182.352058,6.01151,35.818374,35.815919,3.13607,35.818374,35.815919,0.252312,0.252316,0.252316,49.7447,49.734752,49.738172
0.140283,0.02930794574,0.131923,0.0750945322,4323655675.332911,4522523779.327838,6129122078.652404,1.48372,43.424611,43.424129,1.05232,43.424611,43.424129,0.050852,0.050857,0.050857,44.0969,44.098146,44.098635
0.463278,0.002588333254,0.36992,0.01574101474,2222321496.5123653,2111267913.7603045,1539996814.4974914,1.66399,24.034167,34.518277,7.14223,26.724034,34.518277,0.048427,0.048428,0.048428,35.0162,35.004083,35.016734
0.710964,0.00636420428,0.506575,0.07566603699999999,78627774.25491439,456480.97653772985,4093823744.1783037,2.06616,3.234175,2.86658,7.06101,3.234175,2.86658,0.010992,0.0,3.026565e-06,3.58812,2.866578,3.234174
0.482594,0.00433820084,0.31285,0.2678436726,1847039632.2130628,1750976537.7298667,1871168324.054548,2.55027,31.946537,31.929573,13.0014,31.946537,31.929573,0.00962,0.009621,0.009622,31.9614,31.947306,31.964281
0.945292,0.552038312,0.334293,0.0713652426,3780259987.317692,2528769816.1065316,2245400003.8996477,0.998893,29.974378,40.127836,11.4995,36.693065,40.127836,0.170008,0.170359,0.170425,47.0763,47.148419,47.156033
0.404055,0.2259582372,0.141668,0.0030923172220000002,1249950856.055802,2535245719.720989,4493025528.611444,0.911365,14.878785,14.821133,0.854875,14.878785,14.821133,0.011005,0.011424,0.011443,14.6196,14.832733,14.890474
0.806734,0.001408084376,0.239391,0.732891826,4306918199.112239,3330567533.291059,2089496764.8935838,1.68804,30.151445,45.685951,10.2006,32.397688,45.685951,0.212631,0.212639,0.21264,58.2047,58.200835,58.206511
0.138346,0.659996578,0.107777,0.00482785934,2351311350.665821,2380888395.688015,4292882965.1444983,6.09864,29.398334,29.394952,9.66203,29.398334,29.394952,0.200773,0.200833,0.200834,36.5649,36.565891,36.570201
0.159816,0.01794575536,0.136464,0.002435733272,1499253329.1058972,1699769816.1065314,1316995937.581113,6.6389,10.628564,15.482995,5.6485,7.124555,15.482995,0.288803,0.288824,0.288827,23.495,23.447694,23.496817
0.12512,0.01091214612,0.113034,0.2087109036,5425732403.2974,6226623335.447051,4225890245.236549,11.0725,50.544174,60.108523,2.35787,42.762999,60.108523,0.080767,0.080768,0.080768,62.4621,62.462559,62.462857
0.370607,0.11933316699999999,0.11018,0.36065674600000003,-3.170577045022194e-08,-3.170577045022194e-08,6519594154.548358,5.99974,68.808346,71.915807,4.10563,63.877934,67.066518,0.065823,0.065824,0.065824,77.3318,77.332245,77.332245
0.145727,0.0605965404,0.128085,0.005174704719999999,4992276474.318326,6194530754.597337,5044297755.517017,12.6647,57.720556,57.720145,1.22844,48.107641,57.720145,0.168264,0.168264,0.168264,67.5704,67.569992,67.570473
0.223056,0.156033111,0.172599,0.063633527,4936531388.712746,5547390615.091947,5345965740.165839,7.8941,56.734823,56.734162,2.9239,54.804639,56.734162,0.006235,0.006235,0.006235,56.7475,56.747397,56.748058
0.50348,0.047486624000000005,0.468867,0.0034606634199999997,4349667089.410273,4608991756.499683,3818502376.310306,5.64153,54.795761,59.663239,4.0271,52.859724,59.663239,0.05164,0.05164,0.05164,60.6199,60.618055,60.620182
0.420005,0.00353538168,0.340476,0.499849074,-3.170577045022194e-08,-3.170577045022194e-08,2140318534.0880666,4.95852,34.928673,72.866498,12.2705,35.863509,73.527655,0.127301,0.127302,0.127302,88.3615,88.361825,88.361803
0.622309,0.0344628118,0.493831,0.355670272,689946417.2479391,956984464.1724794,5283646884.528542,7.816,19.522375,19.506558,2.03293,19.522375,19.506558,0.271635,0.272654,0.272743,28.3882,28.40495,28.434062
0.77956,0.25826465919999997,0.215037,0.001994886076,-3.170577045022194e-08,6997200380.469245,5597179188.036177,2.78869,54.253326,61.027435,3.55257,58.181647,67.794529,0.256987,0.256992,0.256992,95.1553,95.156828,95.156823
0.939275,0.06329037180000001,0.267526,0.001279300248,2828010145.8465443,2979933734.9397593,1177823479.4931548,12.2826,20.886673,32.890109,1.04917,2.495564,32.890109,0.234655,0.234647,0.234665,43.9173,43.902981,43.91904
0.715091,0.1038763592,0.563892,0.0019291945639999999,784133164.235891,715323081.8008877,5810381557.479387,1.34801,18.424416,18.410108,6.65516,18.424416,18.410108,0.040534,0.0408,0.04084,18.5481,18.594004,18.608815
0.193321,0.76068172,0.119897,0.001185799918,-3.170577045022194e-08,-3.170577045022194e-08,6923974909.4673605,1.87751,63.993087,64.75732,3.56956,65.640939,66.151973,0.038066,0.038069,0.038069,71.4192,71.421929,71.421929
0.66662,0.03138337236,0.224306,0.839367712,4480507292.327204,5371889663.918833,2110257887.4881878,1.09063,34.246818,54.644693,1.26017,18.345694,54.644693,0.28725,0.287288,0.287288,82.4376,82.442673,82.447193
0.48288,0.01895598156,0.132672,0.004407998860000001,5942593532.022828,-3.170577045022194e-08,1263150134.4065912,0.941939,16.240914,67.09438,1.79501,1.912088,64.000587,0.260256,0.260257,0.260257,94.8902,94.889011,94.890382
0.91143,0.001549680052,0.68655,0.01271320628,-3.170577045022194e-08,-3.170577045022194e-08,6332671822.504437,6.47553,50.767092,53.800423,2.07718,64.635906,68.143496,0.103573,0.103573,0.103573,76.6142,76.614364,76.614364
0.295604,0.035749328399999995,0.224192,0.2780301464,5264356372.85986,6481214331.008244,5130206826.935199,8.76681,59.800716,61.239521,0.967193,51.144133,61.239521,0.22736,0.227372,0.227372,80.4645,80.466923,80.467727
0.821916,0.007456718340000001,0.802681,0.050804632,1480503804.692454,1464410589.7273304,2007836539.525432,8.96518,26.564411,26.547157,3.24199,26.564411,26.547157,0.096288,0.0963,0.096339,28.0361,28.025602,28.045023
0.215271,0.0626018536,0.109016,0.434397266,1308006975.269499,1569078947.368421,2857672435.7701173,6.88896,16.37187,16.340542,3.21049,16.37187,16.340542,0.149433,0.150002,0.150032,18.5516,18.553572,18.59003
0.7571,0.508989366,0.626364,0.008616728,5549619530.754598,4506255548.509829,5301840605.982938,3.81698,55.545876,57.442868,1.32492,57.443916,57.442868,0.286867,0.286885,0.286886,86.5752,86.578635,86.580465
0.739979,0.00578326902,0.13118,0.002059382222,821608750.7926443,2055982561.8262525,2838522636.93131,1.22847,15.67771,15.539375,2.98017,15.67771,15.539375,0.262964,0.263021,0.263036,22.4039,22.118835,22.316543
0.308088,0.014081033,0.285963,0.426622656,-3.170577045022194e-08,-3.170577045022194e-08,4364395984.463028,7.7959,54.074871,72.07916,0.888538,46.939573,66.6553,0.026792,0.026793,0.026793,94.8024,94.804422,94.804416
0.346712,0.369437482,0.204222,0.1676814638,-3.170577045022194e-08,-3.170577045022194e-08,1295336233.1655574,2.39825,13.611214,69.883569,3.85468,8.567533,67.381616,0.16258,0.162584,0.162584,86.427,86.428484,86.428439
0.372388,0.001547633106,0.142726,0.00277361183,1322157894.7368422,1682578630.3107166,3640356008.2871256,1.25347,9.856459,9.732545,3.05886,9.856459,9.732545,0.1078,0.107939,0.107951,10.6245,10.413719,10.546464
0.244786,0.10840424159999999,0.210935,0.00492219548,-3.170577045022194e-08,-3.170577045022194e-08,3051554939.934904,13.5766,43.026741,71.469672,5.16446,38.490276,68.06536,0.167034,0.167034,0.167034,95.6538,95.653842,95.65384
0.677062,0.41222780000000003,0.523646,0.394385622,421876981.61065316,479145846.544071,6075448104.610173,9.76037,18.259629,18.255603,7.48354,18.259629,18.255603,0.160077,0.158275,0.158625,21.0629,21.009809,21.026694
0.149308,0.462726494,0.145854,0.00510418128,-3.170577045022194e-08,-3.170577045022194e-08,3825656030.133911,8.8567,46.50117,69.070928,1.8824,39.532825,64.444071,0.099834,0.099834,0.099834,92.2368,92.236966,92.236965
0.346057,0.0839443408,0.157772,0.00175685685,4287891566.2650604,4677181357.006975,3795075006.118932,3.5064,47.909428,52.539835,6.29293,44.932329,52.539835,0.002687,0.002687,0.002687,52.5439,52.542111,52.544519
0.968256,0.0022186749920000003,0.201923,0.2311150272,-3.170577045022194e-08,5607070386.810399,6965762268.378027,2.49963,49.544319,49.702706,4.61222,59.769113,59.76911,0.074147,0.074148,0.074148,61.7411,61.741627,61.741629
0.42125,0.1000628578,0.308774,0.0556296212,748228598.6049461,897641407.736208,6387834201.096652,12.0667,18.041401,18.035507,14.4366,18.041401,18.035507,0.24095,0.240924,0.240933,24.4872,24.409867,24.418348
0.826866,0.01794417836,0.713546,0.020835860180000002,465956563.0944832,453731135.06658214,2002583348.5543358,0.877014,10.534898,10.406469,1.19592,10.534898,10.406469,0.145053,0.1467,0.150443,11.6965,11.754189,11.97009
0.879096,0.1036997352,0.803656,0.080597316,-3.170577045022194e-08,-3.170577045022194e-08,5613469692.082274,12.5335,50.100078,56.192844,1.70871,52.720792,59.404892,0.136146,0.136149,0.136149,93.9605,93.961768,93.961725
0.436987,0.3067605632,0.229275,0.73268997,-3.170577045022194e-08,-3.170577045022194e-08,3525130739.1500616,7.499,50.670988,74.564248,0.806259,36.030071,64.215994,0.054189,0.054195,0.054195,82.5075,82.512881,82.512857
0.536184,0.05446958,0.261993,0.0020334058780000002,1451860811.6677234,2290244134.4324665,3291366090.741294,2.02957,27.19221,27.172364,2.17876,27.19221,27.172364,0.249771,0.249821,0.249826,37.552,37.51837,37.546181
0.583338,0.007374872040000001,0.533377,0.35113481999999996,3477339885.859226,3221284083.703234,3493313139.8569283,1.5529,50.76329,50.758931,4.25542,50.76329,50.758931,0.120112,0.120125,0.120127,55.1614,55.160839,55.165694
0.648057,0.00427313382,0.342524,0.033317594400000004,-3.170577045022194e-08,-3.170577045022194e-08,3866158332.105563,0.95398,50.671169,70.714829,2.01028,46.704175,69.390968,0.150864,0.150865,0.150865,82.7164,82.716639,82.716638
0.524309,0.00445464652,0.264395,0.00949508546,280181705.77045023,2370326.5694356374,2826351892.3812237,0.974434,3.511659,3.363063,6.78275,3.511659,3.363063,0.17877,0.123898,0.168588,4.0597,3.673365,4.113241
0.564391,0.001113526008,0.391906,0.1719731116,422090678.50348765,733076093.8490806,4472843572.234955,12.093,13.589667,13.530128,2.72115,13.589667,13.530128,0.209668,0.210496,0.210735,17.2827,17.16098,17.244914
0.523097,0.0795104476,0.140957,0.62641594,1178595434.3690553,1609615726.0621433,1012449461.687212,1.98308,17.429739,21.366876,4.96466,7.015365,21.366876,0.228412,0.228737,0.228777,28.2337,28.157909,28.26906
0.226678,0.862937554,0.171736,0.762611968,6262926442.6125555,5639372225.745086,2684088401.347285,0.90157,25.734183,59.747056,6.07815,34.252529,59.747056,0.289839,0.289877,0.289877,90.707,90.717174,90.71766
0.323056,0.374196868,0.305604,0.0071086429,2186417247.939125,1812708623.9695625,4969770298.798073,0.954039,25.939347,25.932396,4.3351,25.939347,25.932396,0.191531,0.192373,0.192382,31.6532,31.730791,31.73981
0.358956,0.0058421542,0.333175,0.227354513,1484440393.1515536,743955294.8636652,3907274389.2368608,1.14244,13.462207,13.40827,1.937,13.462207,13.40827,0.097517,0.098841,0.099102,14.1421,14.194977,14.256259
0.656463,0.01504858558,0.476833,0.0891884966,5351223842.739379,4629334178.820545,5756430486.064007,0.929255,60.979285,60.978344,5.75853,60.979285,60.978344,0.197542,0.197545,0.197545,75.3659,75.364924,75.366095
0.616403,0.0014875620220000001,0.528833,0.002309686816,1801470830.6911857,1968503487.6347494,5005830524.727768,1.13298,31.955408,31.948391,0.908067,31.955408,31.948391,0.220216,0.220222,0.220222,41.3692,41.346668,41.355766
0.371039,0.023482192340000003,0.145762,0.1547103234,2976557070.3868103,3923503487.6347494,3559510011.869717,1.47637,38.303662,38.296334,1.03695,33.884632,38.296334,0.055959,0.055979,0.055979,39.0171,39.016547,39.024015
